St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Beveridge, Luke",9,3,3,12,2,1.0,,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,,
2,"Brown, Tony",3,,1,4,,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,
3,"Burke, Nathan",20,2,14,34,3,1.0,1.0,1.0,2.0,8.0,9.0,2.0,,1.0,2.0,,,,,,,,
41,"Campbell, Brad",5,1,2,7,,,,,3.0,,,,1.0,,,,,,,,,,
38,"Elliott, Tim",2,4,6,8,,,,1.0,1.0,,,,,,,,,,,,,,
10,"Everitt, Peter",14,9,9,23,3,1.0,21.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,,,,,,,,,
25,"Hall, Barry",3,,2,5,,,,,2.0,,,,,3.0,,,,,,,,,
35,"Harvey, Robert",20,3,11,31,1,,,3.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,
6,"Healy, Daniel",12,8,8,20,2,,,1.0,1.0,6.0,2.0,2.0,1.0,1.0,,,,,,,,,
24,"Heatley, Jason",9,3,6,15,3,2.0,,3.0,,3.0,2.0,4.0,3.0,4.0,,,,,,,,,
8,"Hudghton, Max",8,4,6,14,,,1.0,,4.0,,,1.0,4.0,,,,,,,,,,
5,"Jones, Austinn",13,4,6,19,2,1.0,,,1.0,6.0,2.0,1.0,,1.0,,,,,,,,,
11,"Mitchell, Gavin",9,2,13,22,,,,3.0,1.0,1.0,3.0,4.0,,2.0,,,,,,,,,
1,"Peckett, Justin",4,2,2,6,,,,4.0,3.0,,1.0,2.0,,1.0,,,,,,,,,
13,"Sierakowski, David",5,4,6,11,,,18.0,4.0,2.0,,3.0,,2.0,,,,,,,,,,
19,"Sziller, Steven",6,6,11,17,1,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
29,"Thompson, Andrew",7,2,11,18,1,,,1.0,1.0,4.0,3.0,,,,,,,,,,,,
32,"Traianidis, Jason",3,1,2,5,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
15,"Wakelin, Darryl",,,,,,,,,,,,,,,,,,,,,,,
12,"Wakelin, Shane",5,3,,5,,,,1.0,2.0,,,2.0,,,,,,,,,,,
7,"Winmar, Nicky",13,5,11,24,2,,,3.0,2.0,4.0,3.0,1.0,3.0,1.0,,,,,,,,,
20,"Young, Matthew",18,6,7,25,1,,,3.0,5.0,5.0,3.0,2.0,2.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,72,137,325,21,11.0,41.0,37.0,37.0,55.0,46.0,26.0,22.0,21.0,6.0,,,,,,,,
Opposition,Opposition,172,53,124,296,16,14.0,36.0,50.0,26.0,54.0,34.0,17.0,21.0,22.0,,,,,,,,,
