Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Baird, John",8,6,4,12,,,,2.0,4.0,,1.0,1.0,,1.0,,2.0,10.0,,,5.0,2.0,,100.0
16,"Brown, Leigh",5,2,2,7,1,,1.0,4.0,,3.0,,1.0,1.0,1.0,,2.0,6.0,,1.0,1.0,,,77.0
23,"Clayton, Shane",17,7,3,20,,1.0,,3.0,1.0,6.0,,3.0,,,,6.0,14.0,,1.0,1.0,4.0,,87.0
2,"Colbert, Leigh",14,6,5,19,,,,1.0,4.0,,,,2.0,,,10.0,10.0,1.0,,6.0,,,100.0
6,"Grant, Shannon",13,6,4,17,1,3.0,,1.0,3.0,5.0,1.0,1.0,,,,,16.0,,2.0,1.0,1.0,,78.0
39,"Harding, Leigh",8,4,5,13,2,1.0,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,,7.0,6.0,,3.0,3.0,1.0,2.0,85.0
4,"Harris, Daniel",7,3,2,9,,,,3.0,,1.0,3.0,1.0,,,,4.0,5.0,,,2.0,,,34.0
29,"Harvey, Brent",17,4,9,26,,2.0,,3.0,2.0,6.0,3.0,4.0,2.0,,3.0,13.0,15.0,,1.0,,6.0,2.0,97.0
34,"King, David",10,3,3,13,2,,2.0,2.0,,4.0,3.0,,,,,3.0,8.0,,1.0,4.0,2.0,1.0,83.0
35,"Makepeace, Troy",12,4,4,16,,,,2.0,5.0,1.0,1.0,,,,,6.0,7.0,1.0,,5.0,3.0,,100.0
32,"Morrell, Digby",9,6,4,13,2,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,4.0,8.0,1.0,4.0,4.0,,,77.0
19,"Motlop, Daniel",7,4,3,10,,2.0,2.0,3.0,,5.0,2.0,1.0,,1.0,,6.0,3.0,2.0,1.0,3.0,1.0,,89.0
20,"Petrie, Drew",6,5,3,9,1,,2.0,2.0,,5.0,1.0,2.0,1.0,1.0,,4.0,6.0,1.0,,5.0,,,66.0
17,"Porter, Mark",6,2,1,7,1,1.0,16.0,2.0,,2.0,2.0,2.0,1.0,1.0,,4.0,3.0,,,1.0,,,75.0
3,"Rawlings, Brady",5,3,9,14,1,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,5.0,9.0,,,9.0,6.0,,100.0
30,"Robbins, Ben",6,2,9,15,,,,2.0,,,6.0,,1.0,,,9.0,7.0,,,4.0,,,67.0
26,"Rocca, Saverio",7,3,2,9,,1.0,7.0,2.0,,4.0,,1.0,,,,2.0,6.0,1.0,,4.0,,2.0,68.0
7,"Simpson, Adam",13,3,4,17,,,2.0,3.0,2.0,3.0,3.0,,,,,9.0,8.0,1.0,,,4.0,,86.0
9,"Sinclair, Jess",15,10,8,23,,,,,8.0,,,,,,,5.0,17.0,,1.0,7.0,1.0,,100.0
10,"Stevens, Anthony",17,8,8,25,1,,,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,9.0,16.0,,,1.0,4.0,,76.0
36,"Watt, Shannon",4,4,2,6,,,,1.0,2.0,,,2.0,,2.0,,,6.0,,,5.0,,,100.0
8,"Wells, Daniel",6,1,2,8,1,,,,1.0,1.0,2.0,3.0,,1.0,,3.0,5.0,,,2.0,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,96,96,308,13,16.0,33.0,42.0,37.0,53.0,36.0,33.0,12.0,13.0,5.0,113.0,191.0,8.0,15.0,73.0,35.0,7.0,
Opposition,Opposition,185,95,117,302,9,17.0,25.0,30.0,32.0,50.0,30.0,45.0,13.0,12.0,1.0,117.0,188.0,16.0,13.0,43.0,9.0,5.0,
