Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",5,3,5,10,1,,,2.0,1.0,2.0,,2.0,,1.0,,2.0,8.0,,,,,,88.0
19,"Betts, Eddie",15,11,12,27,1,1.0,,4.0,2.0,3.0,,2.0,1.0,1.0,,11.0,15.0,,,2.0,,4.0,75.0
18,"Bower, Paul",6,4,12,18,,,,1.0,1.0,1.0,2.0,2.0,,1.0,,6.0,12.0,,,2.0,2.0,1.0,84.0
44,"Carrazzo, Andrew",12,7,9,21,1,,1.0,7.0,1.0,4.0,2.0,2.0,,2.0,,6.0,14.0,,,1.0,,,73.0
28,"Cloke, Cameron",10,7,5,15,,,13.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,,6.0,8.0,1.0,,2.0,,,88.0
25,"Fevola, Brendan",13,10,4,17,8,4.0,,3.0,,1.0,,2.0,,1.0,1.0,4.0,12.0,2.0,8.0,1.0,,1.0,100.0
14,"Fisher, Brad",8,4,3,11,1,1.0,,,,3.0,,3.0,,1.0,,5.0,6.0,2.0,3.0,,,,81.0
4,"Gibbs, Bryce",8,2,8,16,1,,,2.0,4.0,,4.0,4.0,1.0,3.0,,6.0,11.0,,,2.0,1.0,,77.0
10,"Hadley, Richard",6,3,10,16,1,,,10.0,,2.0,5.0,,2.0,,,11.0,5.0,1.0,,2.0,1.0,,78.0
22,"Hampson, Shaun",3,4,2,5,,,5.0,,,,1.0,,,,,1.0,4.0,,,,,,36.0
33,"Houlihan, Ryan",10,2,11,21,,,,1.0,3.0,4.0,2.0,2.0,,1.0,,6.0,13.0,,,1.0,,2.0,83.0
40,"Jamison, Michael",3,1,2,5,,,,1.0,2.0,,,3.0,,2.0,,3.0,2.0,,,7.0,,,96.0
5,"Judd, Chris",16,2,16,32,2,,,4.0,1.0,6.0,9.0,1.0,4.0,1.0,2.0,15.0,18.0,,,,,,89.0
8,"Kreuzer, Matthew",7,4,9,16,2,,12.0,1.0,1.0,3.0,3.0,1.0,2.0,,,8.0,9.0,1.0,1.0,3.0,,1.0,67.0
3,"Murphy, Marc",18,4,5,23,1,1.0,,2.0,3.0,6.0,3.0,3.0,2.0,1.0,,11.0,12.0,,1.0,2.0,,2.0,83.0
36,"Pfeiffer, Darren",5,5,7,12,,,,3.0,,2.0,2.0,,1.0,,,3.0,9.0,,,1.0,,,65.0
2,"Russell, Jordan",7,6,4,11,,,,2.0,1.0,1.0,,2.0,,1.0,,1.0,9.0,,,,,,83.0
29,"Scotland, Heath",11,3,6,17,,,,2.0,,3.0,,3.0,,2.0,,5.0,12.0,,,4.0,,,93.0
6,"Simpson, Kade",6,2,7,13,,,,2.0,1.0,3.0,,7.0,,3.0,,4.0,10.0,,,2.0,1.0,,84.0
24,"Stevens, Nick",17,2,9,26,2,,,2.0,1.0,10.0,5.0,4.0,,2.0,,7.0,19.0,,,,,2.0,90.0
32,"Thornton, Bret",3,1,6,9,,,,1.0,,,,2.0,,1.0,,3.0,6.0,,,6.0,,,94.0
30,"Waite, Jarrad",10,3,3,13,,,,1.0,3.0,2.0,2.0,1.0,,1.0,,6.0,7.0,1.0,,3.0,1.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,90,155,354,21,8.0,31.0,54.0,26.0,58.0,43.0,48.0,14.0,26.0,3.0,130.0,221.0,8.0,13.0,41.0,6.0,13.0,
Opposition,Opposition,184,84,134,318,23,12.0,37.0,66.0,37.0,51.0,29.0,27.0,26.0,14.0,3.0,116.0,201.0,10.0,18.0,47.0,17.0,17.0,
