Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 104d,47 (15-0-32 31.91%),60 (1.28),←,
23,"Clarkson, Alastair",29y 125d,134 (53-2-79 40.30%),85 (0.63),41 (11-0-30 26.83%),24 (0.59)
33,"Farmer, Jeff",20y 67d,43 (10-0-33 23.26%),71 (1.65),←,
20,"Febey, Matthew",28y 11d,103 (44-0-59 42.72%),27 (0.26),←,
21,"Febey, Steven",28y 11d,180 (90-0-90 50.00%),24 (0.13),←,
48,"Grgic, Brent",17y 326d,9 (2-0-7 22.22%),5 (0.56),←,
15,"Hopgood, Paul",24y 40d,81 (33-0-48 40.74%),8 (0.10),←,
27,"Ingerson, Anthony",27y 321d,77 (26-0-51 33.77%),39 (0.51),40 (10-0-30 25.00%),14 (0.35)
7,"Kowal, Darren",25y 73d,80 (36-0-44 45.00%),31 (0.39),←,
35,"McDonald, Anthony",25y 78d,19 (3-0-16 15.79%),7 (0.37),←,
54,"McDonald, James",20y 329d,4 (1-0-3 25.00%),3 (0.75),←,
9,"Neitz, David",22y 220d,105 (42-0-63 40.00%),138 (1.31),←,
38,"OBrien, Darren",28y 161d,24 (5-0-19 20.83%),9 (0.38),←,
16,"Pyman, Robert",25y 328d,40 (15-0-25 37.50%),17 (0.43),19 (4-0-15 21.05%),8 (0.42)
42,"Robertson, Russell",18y 279d,3 (1-0-2 33.33%),5 (1.67),←,
10,"Seecamp, Marcus",25y 34d,102 (35-0-67 34.31%),15 (0.15),51 (17-0-34 33.33%),5 (0.10)
29,"Smith, Shaun",28y 69d,98 (45-1-52 46.43%),119 (1.21),51 (18-0-33 35.29%),81 (1.59)
11,"Stynes, Jim",31y 129d,244 (122-1-121 50.20%),128 (0.52),←,
12,"Viney, Todd",31y 153d,194 (91-1-102 47.16%),69 (0.36),←,
22,"Woewodin, Shane",21y 49d,22 (4-0-18 18.18%),4 (0.18),←,
13,"Yze, Adem",19y 343d,47 (14-0-33 29.79%),21 (0.45),←,
Totals,Totals,24y 311d,1656 (687-5-964 41.49%),885 (0.53),,
C,"Hutchison, Greg",40y 78d,13 (3-0-10 23.08%),,←,
