Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",8,5,7,15,1,,,3.0,2.0,,,,1.0,,,4.0,10.0,,1.0,6.0,,,73.0
26,"Bickley, Mark",8,5,18,26,1,,,2.0,2.0,5.0,2.0,3.0,2.0,1.0,,8.0,20.0,,1.0,3.0,,1.0,92.0
35,"Biglands, Rhett",6,4,2,8,,,15.0,1.0,2.0,,2.0,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,41.0
10,"Bode, Matthew",15,9,7,22,2,2.0,,2.0,,4.0,2.0,3.0,,3.0,,4.0,17.0,1.0,2.0,2.0,,1.0,100.0
5,"Burns, Ronnie",8,4,3,11,3,1.0,,1.0,,2.0,1.0,,1.0,,,5.0,6.0,,2.0,,,1.0,82.0
2,"Carey, Wayne",7,3,,7,4,,,2.0,,1.0,,3.0,1.0,1.0,,3.0,2.0,2.0,3.0,3.0,3.0,,100.0
4,"Clarke, Matthew",1,1,6,7,,,29.0,2.0,,1.0,3.0,1.0,1.0,,,6.0,1.0,,,1.0,,,69.0
9,"Edwards, Tyson",12,5,4,16,1,1.0,,4.0,,2.0,1.0,1.0,1.0,1.0,,6.0,10.0,,,1.0,3.0,1.0,100.0
21,"Gallagher, James",8,3,,8,,,,,,5.0,2.0,1.0,,1.0,,3.0,8.0,,,,,,18.0
36,"Goodwin, Simon",13,2,6,19,1,,,3.0,,6.0,5.0,1.0,,,,9.0,10.0,,,,,1.0,82.0
34,"Hart, Ben",12,1,2,14,,,,2.0,7.0,,2.0,1.0,1.0,1.0,,7.0,7.0,,,7.0,,,100.0
18,"Johncock, Graham",20,8,10,30,1,2.0,,4.0,5.0,4.0,3.0,1.0,,,2.0,9.0,19.0,,1.0,5.0,,,100.0
40,"Ladhams, Chris",5,3,4,9,,,,1.0,,1.0,,1.0,,,,5.0,4.0,1.0,,,2.0,1.0,40.0
3,"Massie, Kris",2,2,7,9,,,,1.0,,2.0,1.0,,,,,3.0,6.0,,,1.0,,,55.0
39,"Mattner, Martin",9,5,12,21,1,1.0,,4.0,1.0,1.0,1.0,,1.0,,,7.0,14.0,,1.0,4.0,,,100.0
16,"McGregor, Ken",8,7,11,19,,,,,,2.0,1.0,,1.0,,,9.0,10.0,2.0,,4.0,,,100.0
23,"McLeod, Andrew",18,5,15,33,1,,,4.0,4.0,4.0,3.0,3.0,1.0,,3.0,11.0,22.0,,,,,1.0,94.0
22,"Perrie, Ian",9,5,3,12,2,1.0,,3.0,,4.0,1.0,2.0,2.0,1.0,,7.0,7.0,1.0,2.0,1.0,,2.0,100.0
32,"Ricciuto, Mark",17,2,22,39,,,,5.0,3.0,8.0,6.0,4.0,1.0,2.0,1.0,13.0,27.0,1.0,,4.0,1.0,2.0,100.0
7,"Smart, Nigel",4,2,2,6,,,,2.0,,,,,1.0,,,2.0,4.0,,1.0,1.0,,1.0,63.0
20,"Stenglein, Tyson",6,5,6,12,1,,,1.0,,1.0,1.0,1.0,,,,2.0,10.0,,,1.0,,,92.0
15,"Torney, Jason",8,7,5,13,,,,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,4.0,9.0,,,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,93,152,356,19,10.0,44.0,48.0,28.0,56.0,39.0,29.0,17.0,14.0,6.0,130.0,226.0,9.0,14.0,45.0,9.0,12.0,
Opposition,Opposition,188,81,131,319,9,16.0,17.0,51.0,32.0,43.0,30.0,51.0,14.0,17.0,,136.0,192.0,10.0,12.0,54.0,12.0,5.0,
