Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↓,"Berry, Sam",4,1,5,9,,,,1.0,,2.0,3.0,,2.0,,,5.0,4.0,,,,1.0,,31.0
35,"Borlase, James",6,4,8,14,,,,1.0,4.0,,,1.0,,,,3.0,11.0,,,9.0,,,100.0
15,"Cook, Brayden",1,1,5,6,,,,3.0,1.0,,1.0,,,,,3.0,3.0,,,3.0,,,75.0
12,"Dawson, Jordan",22,7,9,31,2,,,9.0,3.0,8.0,3.0,3.0,2.0,,1.0,14.0,16.0,2.0,,1.0,,,89.0
32,"Fogarty, Darcy",8,5,1,9,1,2.0,,3.0,,3.0,1.0,1.0,1.0,,,5.0,4.0,2.0,1.0,2.0,,1.0,83.0
44,"Gollant, Lachlan",5,2,2,7,,,3.0,1.0,,1.0,,2.0,,1.0,,,6.0,,,,,,69.0
17,"Hamill, Will",6,1,4,10,,,,2.0,3.0,,,3.0,1.0,1.0,,7.0,3.0,1.0,,1.0,,,68.0
20,"Hinge, Mitch",19,4,7,26,,,,5.0,6.0,4.0,,5.0,1.0,1.0,,6.0,14.0,,,5.0,1.0,,87.0
1,"Jones, Chayce",9,6,9,18,1,,,,1.0,3.0,3.0,5.0,1.0,1.0,,7.0,13.0,,1.0,1.0,,,80.0
48,"Keane, Mark",10,2,7,17,,,,1.0,4.0,,,5.0,1.0,2.0,,6.0,9.0,,,7.0,,,93.0
2,"Keays, Ben",8,3,3,11,2,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,5.0,,1.0,2.0,,1.0,89.0
29,"Laird, Rory",8,4,15,23,,1.0,,4.0,1.0,3.0,2.0,2.0,,,,8.0,16.0,,,,,,76.0
25,"McHenry, Ned",5,1,4,9,1,,,2.0,,,1.0,3.0,2.0,2.0,,3.0,4.0,,,1.0,,,74.0
16,"Michalanney, Max",10,2,7,17,,,,,3.0,,,3.0,2.0,,,2.0,15.0,,,,,,82.0
27,"Nankervis, Luke",9,7,8,17,,,,4.0,2.0,2.0,,5.0,,3.0,,5.0,14.0,,,2.0,,1.0,76.0
43,"OBrien, Reilly",5,2,6,11,,,38.0,5.0,1.0,,5.0,8.0,1.0,3.0,,9.0,5.0,,,8.0,,,90.0
8,"Rachele, Josh",13,6,7,20,1,1.0,,1.0,3.0,4.0,4.0,6.0,,,,6.0,14.0,,1.0,,,1.0,88.0
23,"Rankine, Izak",8,2,4,12,1,,,6.0,,2.0,5.0,3.0,,2.0,,10.0,4.0,,,,4.0,,81.0
38 ↑,"Sholl, Lachlan",7,4,2,9,,,,1.0,1.0,1.0,2.0,1.0,,,,3.0,6.0,,,,,,33.0
33,"Smith, Brodie",16,2,6,22,,,,1.0,6.0,3.0,,7.0,,1.0,,6.0,11.0,,,4.0,,,79.0
14,"Soligo, Jake",17,3,14,31,1,,,3.0,1.0,2.0,10.0,7.0,1.0,3.0,,13.0,18.0,,,1.0,,,78.0
13,"Walker, Taylor",8,4,4,12,1,,5.0,6.0,,3.0,1.0,2.0,1.0,,,7.0,5.0,1.0,,,,2.0,90.0
24,"Worrell, Josh",13,4,8,21,,,,2.0,11.0,,,2.0,1.0,1.0,,6.0,11.0,,,12.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,77,145,362,11,9.0,46.0,63.0,52.0,43.0,42.0,76.0,18.0,22.0,1.0,138.0,211.0,6.0,4.0,59.0,6.0,6.0,
Opposition,Opposition,217,70,159,376,10,18.0,49.0,80.0,30.0,62.0,43.0,55.0,22.0,18.0,5.0,143.0,226.0,5.0,7.0,72.0,10.0,6.0,
