Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",23y 279d,18 (11-0-7 61.11%),16 (0.89),←,
22,"Blakey, Nick",23y 101d,90 (46-0-44 51.11%),34 (0.38),←,
16,"Campbell, Braeden",21y 124d,37 (21-0-16 56.76%),7 (0.19),←,
4,"Clarke, Ryan",25y 356d,88 (37-0-51 42.05%),19 (0.22),48 (20-0-28 41.67%),11 (0.23)
7,"Cunningham, Harry",29y 184d,173 (101-0-72 58.38%),50 (0.29),←,
13,"Florent, Oliver",24y 321d,130 (69-0-61 53.08%),39 (0.30),←,
42,"Fox, Robbie",30y 53d,75 (36-0-39 48.00%),9 (0.12),←,
10,"Francis, Aaron",25y 302d,61 (26-1-34 43.44%),12 (0.20),7 (2-0-5 28.57%),
23,"Franklin, Lance",36y 129d,350 (219-1-130 62.71%),1059 (3.03),168 (110-0-58 65.48%),479 (2.85)
21,"Gulden, Errol",20y 325d,55 (35-0-20 63.64%),40 (0.73),←,
9,"Hayward, Will",24y 225d,126 (68-0-58 53.97%),146 (1.16),←,
5,"Heeney, Isaac",27y 34d,166 (104-0-62 62.65%),207 (1.25),←,
31,"Hickey, Tom",32y 94d,142 (62-2-78 44.37%),45 (0.32),40 (27-0-13 67.50%),13 (0.32)
44,"Lloyd, Jake",29y 261d,212 (129-0-83 60.85%),36 (0.17),←,
27,"McInerney, Justin",22y 294d,64 (37-0-27 57.81%),24 (0.38),←,
2,"McLean, Hayden",24y 139d,41 (20-0-21 48.78%),35 (0.85),←,
43,"Melican, Lewis",26y 216d,54 (28-0-26 51.85%),1 (0.02),←,
11,"Papley, Tom",26y 330d,153 (88-0-65 57.52%),243 (1.59),←,
24,"Rampe, Dane",33y 6d,220 (141-1-78 64.32%),7 (0.03),←,
8,"Rowbottom, James",22y 262d,81 (42-0-39 51.85%),25 (0.31),←,
29,"Sheldrick, Angus",19y 213d,5 (3-0-2 60.00%),,←,
1,"Warner, Chad",22y 20d,51 (30-0-21 58.82%),35 (0.69),←,
15,"Wicks, Sam",23y 267d,41 (25-0-16 60.98%),27 (0.66),←,
Totals,Totals,25y 356d,2433 (1378-5-1050 56.64%),2116 (0.87),,
C,"Longmire, John",52y 159d,295 (182-2-111 62.03%),,←,
