Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",5.0,,3.0,8,2.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,,5,2.0,,,1.0,1.0,,
11,"Archer, Glenn",12.0,8.0,3.0,15,,,,,7.0,,,1.0,,1.0,,8,7.0,5.0,1.0,1.0,1.0,,
26,"Bell, Peter",13.0,1.0,8.0,21,1.0,1.0,,1.0,1.0,6.0,4.0,1.0,,2.0,,12,9.0,,,1.0,,,
12,"Blakey, John",13.0,7.0,4.0,17,1.0,1.0,,2.0,1.0,9.0,1.0,,1.0,1.0,,6,11.0,1.0,,,5.0,,
23,"Clayton, Shane",13.0,4.0,3.0,16,1.0,2.0,,4.0,2.0,7.0,3.0,,3.0,1.0,,7,10.0,,1.0,3.0,,,
45,"Cochrane, Stuart",3.0,,1.0,4,,,,,,,,1.0,2.0,,,5,,,,,,,
3,"Dhurrkay, Gary",11.0,3.0,1.0,12,3.0,3.0,,1.0,,1.0,1.0,1.0,,,,10,3.0,1.0,1.0,,,,
6,"Grant, Shannon",14.0,7.0,12.0,26,,1.0,,1.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,8,17.0,2.0,,3.0,1.0,,
29,"Harvey, Brent",3.0,1.0,5.0,8,,,,1.0,1.0,1.0,3.0,,,1.0,,4,4.0,,,3.0,,,
27,"Lange, Adam",,1.0,2.0,2,,,,2.0,,,,,,,,1,1.0,,,1.0,,,
35,"Longmire, John",6.0,,2.0,8,,,18.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,2,6.0,,,,,,
4,"Martyn, Mick",8.0,2.0,3.0,11,,,2.0,,6.0,,1.0,2.0,1.0,,,5,5.0,1.0,,3.0,,,
5,"McCartney, Jason",8.0,4.0,1.0,9,,,1.0,,3.0,1.0,,2.0,,,,3,6.0,1.0,,,,,
31,"McKernan, Corey",9.0,6.0,4.0,13,2.0,2.0,7.0,,,5.0,5.0,1.0,,1.0,,9,4.0,4.0,4.0,2.0,,,
28,"Pickett, Byron",14.0,5.0,5.0,19,,,,1.0,7.0,1.0,2.0,,,,1.0,6,11.0,,,2.0,5.0,,
13,"Pike, Martin",11.0,4.0,6.0,17,,,,3.0,6.0,2.0,2.0,1.0,,1.0,,5,11.0,,,2.0,1.0,,
39,"Rawlings, Brady",2.0,,,2,,,,,1.0,1.0,1.0,,,,,2,,,,,,,
8,"Scott, Robert",4.0,1.0,,4,,,,,1.0,2.0,,,,1.0,,1,2.0,,,3.0,,,
24,"Sholl, Craig",4.0,3.0,5.0,9,1.0,,,4.0,,1.0,1.0,1.0,2.0,,,4,4.0,1.0,1.0,1.0,,,
7,"Simpson, Adam",18.0,6.0,7.0,25,1.0,,4.0,1.0,2.0,5.0,9.0,2.0,1.0,2.0,,12,13.0,2.0,,2.0,1.0,,
10,"Stevens, Anthony",20.0,3.0,2.0,22,,,,3.0,7.0,6.0,5.0,2.0,,2.0,,5,16.0,,,3.0,2.0,,
30,"Welsh, Scott",7.0,5.0,2.0,9,3.0,,,1.0,,3.0,,3.0,,2.0,,5,3.0,3.0,2.0,,,,
Totals,Totals,198.0,71.0,79.0,277,15.0,10.0,32.0,28.0,51.0,58.0,42.0,22.0,13.0,19.0,4.0,125,145.0,21.0,10.0,31.0,17.0,,
Opposition,Opposition,211.0,66.0,130.0,341,13.0,12.0,36.0,20.0,40.0,70.0,40.0,30.0,19.0,13.0,2.0,147,194.0,18.0,14.0,23.0,13.0,,
