Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",28y 310d,130 (80-1-49 61.92%),208 (1.60),←,
19,"Blakely, Connor",20y 80d,5 (0-0-5 0.00%),,←,
30,"Clarke, Zac",26y 54d,93 (50-1-42 54.30%),46 (0.49),←,
17,"Crozier, Hayden",22y 149d,40 (20-0-20 50.00%),30 (0.75),←,
3,"Dawson, Zac",30y 89d,154 (94-4-56 62.34%),7 (0.05),77 (48-1-28 62.99%),3 (0.04)
12,"Griffin, Jonathon",30y 128d,84 (42-0-42 50.00%),30 (0.36),43 (21-0-22 48.84%),23 (0.53)
15,"Hughes, Ethan",21y 166d,4 (0-0-4 0.00%),,←,
5,"Ibbotson, Garrick",28y 67d,158 (81-1-76 51.58%),22 (0.14),←,
26,"Langdon, Ed",20y 110d,7 (1-0-6 14.29%),3 (0.43),←,
23,"Mayne, Chris",27y 201d,159 (91-1-67 57.55%),186 (1.17),←,
16,"Mundy, David",30y 306d,239 (132-1-106 55.44%),93 (0.39),←,
27,"Neale, Lachie",22y 363d,79 (45-0-34 56.96%),38 (0.48),←,
29,"Pavlich, Matthew",34y 142d,343 (167-0-176 48.69%),679 (1.98),←,
25,"Pearce, Alex",20y 347d,21 (9-0-12 42.86%),3 (0.14),←,
46,"Pearce, Clancee",25y 211d,100 (57-1-42 57.50%),36 (0.36),←,
6,"Pearce, Danyle",30y 44d,235 (111-2-122 47.66%),120 (0.51),81 (52-1-28 64.81%),44 (0.54)
11,"Sheridan, Tom",22y 206d,46 (27-0-19 58.70%),14 (0.30),←,
34,"Spurr, Lee",28y 299d,91 (62-1-28 68.68%),5 (0.05),←,
8,"Suban, Nick",26y 12d,136 (75-1-60 55.51%),54 (0.40),←,
20,"Taberner, Matthew",22y 339d,35 (19-0-16 54.29%),28 (0.80),←,
10,"Walters, Michael",25y 135d,81 (49-1-31 61.11%),158 (1.95),←,
14,"Weller, Lachie",20y 88d,12 (2-0-10 16.67%),2 (0.17),←,
Totals,Totals,25y 274d,2252 (1214-15-1023 53.91%),1762 (0.78),,
C,"Lyon, Ross",49y 195d,227 (143-5-79 64.10%),,106 (67-1-38 63.68%),
