Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",12,4,9,21,,,,3.0,3.0,4.0,1.0,4.0,1.0,1.0,,5.0,15.0,,,2.0,1.0,,79.0
37,"Boyd, Jordan",11,3,3,14,,,,3.0,4.0,3.0,,2.0,,1.0,,2.0,10.0,,,1.0,,,80.0
5,"Cerra, Adam",10,2,21,31,,,,2.0,2.0,7.0,5.0,4.0,2.0,2.0,,14.0,18.0,,,3.0,2.0,2.0,77.0
39,"Cincotta, Alex",7,2,11,18,1,,,,,3.0,1.0,2.0,,,,3.0,15.0,,,,,,85.0
46,"Cottrell, Matthew",6,4,9,15,,,,3.0,,2.0,3.0,4.0,,2.0,,5.0,10.0,,,2.0,,,87.0
9,"Cripps, Patrick",4,,15,19,,,,2.0,,3.0,4.0,3.0,1.0,2.0,,8.0,13.0,,,1.0,,,84.0
30,"Curnow, Charlie",12,5,5,17,2,4.0,,,,6.0,,3.0,2.0,,,8.0,9.0,2.0,2.0,1.0,,,92.0
35,"Curnow, Ed",9,4,4,13,,1.0,,,,1.0,,3.0,,2.0,,3.0,11.0,,1.0,,,,79.0
12,"De Koning, Tom",5,2,7,12,,,22.0,1.0,,,3.0,7.0,,5.0,,5.0,7.0,,,5.0,,,83.0
15,"Docherty, Sam",12,8,15,27,,1.0,,1.0,2.0,4.0,1.0,4.0,,,,4.0,24.0,,,,,,84.0
2 ↑,"Dow, Paddy",3,1,4,7,,,,3.0,,2.0,1.0,1.0,,,,1.0,6.0,,,1.0,,,20.0
17,"Kemp, Brodie",12,4,5,17,,,,,1.0,4.0,,2.0,,2.0,,3.0,14.0,,,1.0,,,79.0
7,"Kennedy, Matthew",10,3,11,21,,,,5.0,1.0,4.0,2.0,3.0,,1.0,,10.0,13.0,,1.0,1.0,,,73.0
21 ↓,"Martin, Jack",5,4,3,8,1,2.0,,,,1.0,,2.0,1.0,,,3.0,5.0,,2.0,,,,49.0
11,"McGovern, Mitch",9,5,7,16,,,,1.0,3.0,,,2.0,,2.0,,5.0,7.0,1.0,,1.0,,,79.0
10,"McKay, Harry",8,4,6,14,1,,,1.0,,1.0,,2.0,4.0,2.0,,6.0,7.0,,1.0,2.0,,,91.0
3,"Motlop, Jesse",8,1,6,14,,2.0,,,,2.0,,2.0,,1.0,,7.0,6.0,,,,1.0,,72.0
44,"Owies, Matthew",8,3,2,10,1,1.0,,3.0,,2.0,,4.0,,2.0,,7.0,6.0,,2.0,2.0,,1.0,79.0
42,"Saad, Adam",12,5,10,22,,,,1.0,5.0,,1.0,3.0,1.0,1.0,,5.0,16.0,,,2.0,1.0,,77.0
1,"Silvagni, Jack",8,,6,14,,1.0,3.0,3.0,,2.0,2.0,2.0,2.0,1.0,,8.0,6.0,,,,1.0,1.0,68.0
18,"Walsh, Sam",15,4,20,35,,,,,5.0,4.0,1.0,5.0,3.0,3.0,,8.0,27.0,,,,,,81.0
23,"Weitering, Jacob",11,6,4,15,,,,1.0,1.0,1.0,,,1.0,,,6.0,8.0,1.0,,3.0,,,100.0
33,"Young, Lewis",4,4,4,8,,,4.0,,1.0,,1.0,4.0,,2.0,,3.0,7.0,1.0,,10.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,78,187,388,6,16.0,29.0,33.0,28.0,56.0,26.0,68.0,18.0,32.0,,129.0,260.0,5.0,9.0,38.0,6.0,4.0,
Opposition,Opposition,219,103,149,368,13,8.0,29.0,64.0,47.0,41.0,29.0,50.0,32.0,18.0,6.0,112.0,245.0,2.0,11.0,52.0,7.0,8.0,
