Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",5,5,2,7,2,,4.0,,,,,5.0,,2.0,,5.0,2.0,3.0,2.0,,,,88.0
22,"Blakey, Nick",3,1,1,4,,,,3.0,,2.0,,2.0,1.0,1.0,,3.0,1.0,,,2.0,,,76.0
4,"Clarke, Ryan",11,3,6,17,1,,,,1.0,2.0,2.0,5.0,1.0,1.0,,6.0,11.0,,,2.0,,,95.0
7,"Cunningham, Harry",13,1,8,21,,,,2.0,7.0,,1.0,3.0,2.0,1.0,,6.0,12.0,,,1.0,,,84.0
34,"Dawson, Jordan",11,3,5,16,,1.0,,3.0,4.0,2.0,,,2.0,,,7.0,8.0,,,5.0,,,87.0
13,"Florent, Oliver",6,1,3,9,,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,7.0,3.0,1.0,,1.0,,,75.0
42,"Fox, Robbie",4,1,4,8,,,,6.0,2.0,1.0,,,,,,3.0,7.0,,,8.0,,,92.0
9,"Hayward, Will",6,3,6,12,2,,,5.0,,1.0,1.0,3.0,3.0,,,10.0,3.0,2.0,,4.0,,1.0,85.0
29,"Hewett, George",3,1,15,18,,,,4.0,,1.0,5.0,2.0,1.0,1.0,,13.0,5.0,,,,,,85.0
44,"Lloyd, Jake",15,3,9,24,,,,1.0,5.0,3.0,,2.0,1.0,,,9.0,9.0,,,4.0,,,85.0
30,"McCartin, Tom",5,4,4,9,2,,,2.0,,1.0,,4.0,,2.0,,3.0,5.0,2.0,2.0,2.0,,,75.0
14,"Mills, Callum",11,3,10,21,,,,2.0,4.0,2.0,4.0,6.0,2.0,3.0,,10.0,7.0,,,4.0,,,95.0
38,"ORiordan, Colin",1,,3,4,,,,,,,,1.0,,,,1.0,3.0,,,4.0,,,26.0
11,"Papley, Tom",9,3,1,10,2,,,2.0,,3.0,1.0,2.0,1.0,1.0,,9.0,4.0,1.0,1.0,3.0,1.0,,94.0
26,"Parker, Luke",16,4,11,27,,,,8.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,13.0,13.0,1.0,1.0,2.0,,1.0,88.0
24,"Rampe, Dane",9,3,6,15,,,,4.0,8.0,2.0,,3.0,2.0,1.0,,6.0,9.0,,,10.0,1.0,,100.0
8,"Rowbottom, James",9,1,6,15,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,7.0,8.0,,,,,2.0,83.0
18,"Sinclair, Callum",4,2,4,8,,,16.0,6.0,,2.0,2.0,2.0,1.0,2.0,,5.0,2.0,,,1.0,,,85.0
3,"Stephens, Dylan",8,3,3,11,,1.0,,1.0,,4.0,,4.0,1.0,,,3.0,9.0,,,2.0,1.0,,85.0
33,"Stoddart, Ryley",12,2,4,16,,,,1.0,1.0,4.0,,6.0,3.0,,,4.0,11.0,,,,,,65.0
37,"Taylor, Elijah",6,1,3,9,,,,,,2.0,1.0,3.0,2.0,1.0,,6.0,2.0,1.0,,3.0,,,76.0
1,"Warner, Chad",5,1,1,6,,,,1.0,1.0,3.0,,1.0,1.0,,,4.0,2.0,,,1.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,49,115,287,9,6.0,20.0,57.0,39.0,44.0,27.0,61.0,28.0,19.0,2.0,140.0,136.0,11.0,6.0,59.0,3.0,4.0,
Opposition,Opposition,186,63,109,295,13,14.0,40.0,56.0,34.0,53.0,38.0,55.0,19.0,28.0,4.0,131.0,163.0,5.0,8.0,45.0,1.0,4.0,
