Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 207d,175 (80-2-93 46.29%),33 (0.19),93 (47-2-44 51.61%),10 (0.11)
24,"Amiss, Jye",20y 307d,36 (18-1-17 51.39%),63 (1.75),←,
41,"Banfield, Bailey",26y 97d,87 (41-2-44 48.28%),56 (0.64),←,
8,"Brayshaw, Andrew",24y 207d,135 (63-2-70 47.41%),46 (0.34),←,
5,"Chapman, Heath",22y 123d,32 (19-2-11 62.50%),1 (0.03),←,
6,"Clark, Jordan",23y 230d,91 (54-2-35 60.44%),20 (0.22),59 (33-2-24 57.63%),5 (0.08)
4,"Darcy, Sean",25y 356d,103 (47-2-54 46.60%),42 (0.41),←,
37,"Draper, Josh",20y 114d,11 (6-1-4 59.09%),,←,
32,"Frederick, Michael",24y 16d,67 (40-1-26 60.45%),72 (1.07),←,
7,"Fyfe, Nat",32y 258d,230 (121-3-106 53.26%),176 (0.77),←,
9,"Jackson, Luke",22y 247d,87 (54-2-31 63.22%),63 (0.72),35 (17-1-17 50.00%),33 (0.94)
2,"OMeara, Jaeger",30y 100d,175 (78-3-94 45.43%),80 (0.46),32 (15-1-16 48.44%),10 (0.31)
25,"Pearce, Alex",28y 359d,119 (57-2-60 48.74%),5 (0.04),←,
13,"Ryan, Luke",28y 117d,144 (68-2-74 47.92%),3 (0.02),←,
3,"Serong, Caleb",23y 114d,92 (48-2-42 53.26%),20 (0.22),←,
14,"Sharp, Jeremy",22y 294d,35 (15-1-19 44.29%),15 (0.43),12 (7-1-4 62.50%),8 (0.67)
1,"Sturt, Sam",24y 21d,20 (9-0-11 45.00%),25 (1.25),←,
39,"Switkowski, Sam",27y 195d,77 (39-1-37 51.30%),48 (0.62),←,
35,"Treacy, Josh",21y 303d,48 (27-1-20 57.29%),53 (1.10),←,
34,"Wagner, Corey",27y 71d,30 (7-1-22 25.00%),6 (0.20),11 (5-1-5 50.00%),
31,"Walker, Brandon",21y 229d,56 (32-2-22 58.93%),2 (0.04),←,
10,"Walters, Michael",33y 147d,234 (118-3-113 51.07%),359 (1.53),←,
26,"Young, Hayden",23y 52d,69 (36-2-31 53.62%),7 (0.10),←,
Totals,Totals,25y 149d,2153 (1077-40-1036 50.02%),1195 (0.56),,
C,"Longmuir, Justin",43y 133d,96 (48-2-46 51.04%),,←,
