Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",10,4,7,17,1,,,1.0,2.0,1.0,1.0,2.0,,,,4.0,12.0,,,1.0,,,46.0
22,"Breust, Luke",7,4,6,13,1,,,1.0,,4.0,1.0,4.0,1.0,1.0,,7.0,6.0,1.0,2.0,1.0,,,83.0
9,"Burgoyne, Shaun",12,7,11,23,,,,6.0,7.0,1.0,2.0,,,,,3.0,17.0,,,3.0,,,71.0
12,"Frawley, James",7,5,4,11,,,,,7.0,1.0,,4.0,,2.0,,3.0,8.0,1.0,,8.0,,,97.0
19,"Gunston, Jack",10,5,6,16,2,,,2.0,,2.0,,1.0,,,,4.0,12.0,,1.0,1.0,,,91.0
41,"Hanrahan, Oliver",5,1,3,8,,,,,,3.0,,,,,,5.0,4.0,,,1.0,,,73.0
15,"Hardwick, Blake",9,3,10,19,,,,3.0,4.0,2.0,,2.0,,,,6.0,12.0,,,3.0,,,85.0
31,"Henderson, Ricky",11,5,10,21,,1.0,,,3.0,3.0,2.0,2.0,,,,4.0,18.0,,1.0,2.0,,1.0,82.0
17,"Howe, Daniel",10,4,9,19,,,,2.0,,1.0,2.0,7.0,2.0,2.0,,9.0,11.0,1.0,,4.0,,,88.0
8,"Lewis, Mitch",8,4,8,16,3,2.0,1.0,4.0,,2.0,,3.0,3.0,,,8.0,8.0,3.0,4.0,4.0,,,84.0
7,"McEvoy, Ben",3,2,7,10,,,43.0,2.0,2.0,1.0,3.0,1.0,1.0,,,7.0,4.0,1.0,,4.0,,,83.0
11,"Nash, Conor",3,1,3,6,,,,5.0,,1.0,,2.0,,,,1.0,5.0,,,1.0,,,73.0
23,"OBrien, Tim",8,3,4,12,1,1.0,1.0,2.0,1.0,,2.0,,2.0,,,8.0,5.0,,1.0,1.0,,,80.0
10,"OMeara, Jaeger",15,6,11,26,,1.0,,4.0,,3.0,5.0,6.0,,3.0,,10.0,19.0,,,2.0,,1.0,84.0
28,"Puopolo, Paul",2,1,7,9,1,,,3.0,,1.0,,2.0,,1.0,,6.0,3.0,,,,,,83.0
21,"Scully, Tom",10,5,7,17,,1.0,,4.0,2.0,2.0,,3.0,,1.0,,2.0,15.0,,,,,,85.0
26,"Shiels, Liam",11,1,13,24,,,,8.0,,1.0,1.0,7.0,,1.0,,7.0,16.0,,,1.0,,,89.0
6,"Sicily, James",10,3,7,17,,,,,6.0,1.0,,5.0,2.0,3.0,,10.0,7.0,1.0,,9.0,,,89.0
16,"Smith, Isaac",14,6,9,23,,,,3.0,2.0,5.0,1.0,2.0,,1.0,,3.0,20.0,,,,2.0,1.0,85.0
24,"Stratton, Ben",4,4,10,14,,,,2.0,,1.0,,2.0,,1.0,,6.0,6.0,1.0,,7.0,,,95.0
20,"Wingard, Chad",11,2,18,29,,,,3.0,,5.0,5.0,3.0,1.0,,,12.0,16.0,,,,2.0,,71.0
5,"Worpel, James",21,5,16,37,,1.0,,5.0,3.0,6.0,11.0,5.0,1.0,2.0,1.0,15.0,21.0,1.0,,,,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,81,186,387,9,10.0,45.0,60.0,39.0,47.0,36.0,63.0,13.0,18.0,1.0,140.0,245.0,10.0,9.0,53.0,4.0,5.0,
Opposition,Opposition,200,65,149,349,12,14.0,36.0,67.0,38.0,53.0,36.0,50.0,18.0,13.0,5.0,152.0,198.0,13.0,14.0,48.0,3.0,8.0,
