Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",6,5,5,11,,,,,3.0,,,,1.0,,,4.0,6.0,,,4.0,,,89.0
7,"Ash, Lachie",13,9,6,19,,,,1.0,4.0,2.0,,2.0,,1.0,,2.0,16.0,,,1.0,2.0,1.0,79.0
14,"Bedford, Toby",1,,7,8,,,,5.0,,2.0,1.0,2.0,,2.0,,4.0,6.0,,,1.0,,1.0,79.0
32,"Briggs, Kieren",11,2,5,16,,,34.0,3.0,,8.0,8.0,9.0,3.0,4.0,,15.0,1.0,1.0,,,1.0,1.0,76.0
46,"Brown, Callum",5,3,5,10,3,,,3.0,,,2.0,,1.0,,,4.0,5.0,,2.0,2.0,,1.0,81.0
44,"Buckley, Jack",10,7,4,14,,,,1.0,4.0,,,1.0,1.0,1.0,,5.0,8.0,2.0,,3.0,3.0,,100.0
5,"Cadman, Aaron",3,,2,5,1,,,5.0,,,,2.0,,2.0,,3.0,3.0,,,,,1.0,73.0
17,"Callaghan, Finn",16,5,16,32,,1.0,,3.0,2.0,6.0,2.0,2.0,,,1.0,6.0,24.0,,,,4.0,,84.0
16,"Daniels, Brent",,,,,,,,,,,,,,,,,,,,,,,
12,"Green, Tom",16,5,21,37,1,1.0,,5.0,,3.0,7.0,3.0,1.0,2.0,3.0,17.0,21.0,,,1.0,,1.0,84.0
27,"Himmelberg, Harry",17,12,10,27,,,,,8.0,4.0,,,,,,3.0,20.0,1.0,,4.0,5.0,1.0,91.0
23,"Hogan, Jesse",5,4,3,8,1,2.0,,2.0,,,,,1.0,,,6.0,2.0,2.0,2.0,2.0,,,80.0
39,"Idun, Connor",8,5,4,12,,,,1.0,2.0,,,2.0,,,,5.0,9.0,,,9.0,,,88.0
2,"Jones, Darcy",10,4,5,15,2,1.0,,2.0,1.0,4.0,1.0,2.0,,1.0,,4.0,12.0,,1.0,1.0,1.0,1.0,86.0
22,"Kelly, Josh",17,10,8,25,1,1.0,,5.0,1.0,6.0,4.0,3.0,,1.0,2.0,7.0,18.0,,2.0,2.0,,,81.0
33,"OHalloran, Xavier",9,3,5,14,1,1.0,,3.0,,5.0,,1.0,1.0,,,5.0,9.0,,,1.0,,2.0,80.0
20,"Peatling, James",16,4,5,21,,,,2.0,,3.0,6.0,1.0,3.0,,,9.0,13.0,,1.0,,1.0,,72.0
36,"Perryman, Harry",19,7,4,23,2,,,1.0,2.0,1.0,,7.0,,,,5.0,15.0,1.0,1.0,3.0,,,82.0
26,"Riccardi, Jake",8,6,4,12,3,,1.0,2.0,,3.0,2.0,2.0,1.0,2.0,,3.0,8.0,,3.0,,,1.0,70.0
28,"Thomas, Harvey",4,4,10,14,2,,,6.0,1.0,1.0,,4.0,,1.0,,5.0,10.0,,3.0,1.0,,1.0,78.0
8,"Ward, Callan",15,6,7,22,,,,4.0,2.0,2.0,5.0,3.0,2.0,1.0,,10.0,12.0,1.0,,1.0,,,79.0
10,"Wehr, Jacob",6,5,6,12,,,,,2.0,2.0,,1.0,,,,3.0,10.0,,,3.0,,,95.0
6,"Whitfield, Lachie",22,7,9,31,,,,2.0,8.0,1.0,,6.0,1.0,3.0,,7.0,20.0,,,1.0,,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,113,151,388,17,11.0,35.0,56.0,40.0,53.0,38.0,53.0,16.0,21.0,6.0,132.0,248.0,8.0,15.0,40.0,17.0,13.0,
Opposition,Opposition,195,90,106,301,8,11.0,30.0,52.0,34.0,48.0,34.0,49.0,21.0,16.0,,116.0,174.0,8.0,7.0,39.0,1.0,7.0,
