Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
19,"Armstrong, Tony",22y 206d,15 (7-0-8 46.67%),1 (0.07),1 (1-0-0 100.00%),1 (1.00)
14,"Bird, Craig",23y 92d,66 (35-1-30 53.79%),29 (0.44),←,
24,"Bolton, Jude",32y 38d,283 (154-4-125 55.12%),148 (0.52),←,
13,"Everitt, Andrejs",23y 40d,50 (30-2-18 62.00%),20 (0.40),14 (8-1-5 60.71%),12 (0.86)
39,"Grundy, Heath",25y 325d,94 (52-1-41 55.85%),19 (0.20),←,
4,"Hannebery, Dan",21y 58d,56 (32-1-23 58.04%),16 (0.29),←,
15,"Jack, Kieren",24y 299d,93 (48-2-43 52.69%),52 (0.56),←,
32,"Jetta, Lewis",22y 354d,44 (26-1-17 60.23%),27 (0.61),←,
34,"Johnson, Alex",20y 51d,24 (16-0-8 66.67%),1 (0.04),←,
12,"Kennedy, Josh",23y 307d,65 (36-1-28 56.15%),27 (0.42),52 (31-1-20 60.58%),23 (0.44)
9,"Malceski, Nick",27y 251d,108 (69-1-38 64.35%),50 (0.46),←,
29,"Mattner, Martin",29y 260d,195 (111-2-82 57.44%),39 (0.20),97 (51-2-44 53.61%),25 (0.26)
21,"McGlynn, Ben",26y 260d,86 (48-1-37 56.40%),87 (1.01),42 (25-1-16 60.71%),59 (1.40)
3,"McVeigh, Jarrad",27y 15d,173 (99-3-71 58.09%),127 (0.73),←,
5,"OKeefe, Ryan",31y 89d,236 (132-3-101 56.57%),232 (0.98),←,
26,"Parker, Luke",19y 180d,17 (11-0-6 64.71%),8 (0.47),←,
20,"Reid, Sam",20y 117d,28 (17-1-10 62.50%),27 (0.96),←,
25,"Richards, Ted",29y 102d,160 (90-3-67 57.19%),31 (0.19),127 (71-3-53 57.09%),12 (0.09)
16,"Rohan, Gary",20y 320d,22 (14-1-7 65.91%),18 (0.82),←,
1,"Seaby, Mark",27y 357d,117 (72-1-44 61.97%),68 (0.58),15 (10-1-4 70.00%),4 (0.27)
2,"Shaw, Rhyce",30y 189d,166 (85-1-80 51.51%),40 (0.24),72 (37-1-34 52.08%),20 (0.28)
18,"White, Jesse",24y 104d,55 (27-2-26 50.91%),53 (0.96),←,
Totals,Totals,25y 83d,2153 (1211-32-910 56.25%),1120 (0.52),,
C,"Longmire, John",41y 113d,28 (17-1-10 62.50%),,←,
