Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 93d,59 (27-0-32 45.76%),18 (0.31),37 (19-0-18 51.35%),10 (0.27)
32,"Bourke, David",19y 110d,4 (4-0-0 100.00%),1 (0.25),←,
17,"Broderick, Paul",25y 116d,120 (56-0-64 46.67%),96 (0.80),27 (17-0-10 62.96%),16 (0.59)
9,"Campbell, Wayne",22y 218d,78 (30-0-48 38.46%),47 (0.60),←,
15,"Charles, Justin",24y 213d,39 (21-1-17 55.13%),24 (0.62),3 (3-0-0 100.00%),
10,"Daffy, Nick",21y 353d,31 (18-0-13 58.06%),28 (0.90),←,
14,"Dear, Greg",32y 12d,164 (119-0-45 72.56%),23 (0.14),27 (17-0-10 62.96%),5 (0.19)
18,"Edwards, Stuart",22y 282d,34 (17-0-17 50.00%),36 (1.06),←,
30,"Free, Tony",25y 306d,132 (46-0-86 34.85%),46 (0.35),←,
25,"Gale, Brendon",26y 285d,103 (39-0-64 37.86%),105 (1.02),←,
11,"Gale, Michael",28y 129d,127 (54-0-73 42.52%),33 (0.26),22 (13-0-9 59.09%),4 (0.18)
3,"Kellaway, Duncan",22y 71d,37 (20-0-17 54.05%),,←,
33,"Knights, Matthew",24y 206d,134 (46-0-88 34.33%),89 (0.66),←,
27,"Maxfield, Stuart",23y 20d,72 (26-0-46 36.11%),45 (0.63),←,
6,"Naish, Chris",23y 214d,89 (33-0-56 37.08%),128 (1.44),←,
7,"Prescott, Ashley",22y 230d,15 (9-0-6 60.00%),,←,
12,"Richardson, Matthew",20y 41d,38 (18-0-20 47.37%),105 (2.76),←,
26,"Sullivan, Chris",22y 264d,28 (11-1-16 41.07%),23 (0.82),1 (1-0-0 100.00%),1 (1.00)
5,"Tape, Jamie",21y 24d,26 (16-0-10 61.54%),2 (0.08),←,
41,"Turner, Scott",24y 333d,82 (30-0-52 36.59%),28 (0.34),←,
36,"Wigney, Stuart",26y 10d,63 (27-1-35 43.65%),41 (0.65),5 (5-0-0 100.00%),
Totals,Totals,24y 46d,1475 (667-3-805 45.22%),918 (0.62),,
C,"Northey, John",51y 304d,236 (117-1-118 49.79%),,47 (21-0-26 44.68%),
