Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 299d,71 (41-0-30 57.75%),105 (1.48),←,
21,"Barlow, Michael",25y 144d,53 (30-0-23 56.60%),29 (0.55),←,
15,"Crowley, Ryan",29y 67d,146 (75-0-71 51.37%),101 (0.69),←,
17,"Crozier, Hayden",19y 138d,6 (4-0-2 66.67%),5 (0.83),←,
3,"Dawson, Zac",27y 78d,102 (62-3-37 62.25%),6 (0.06),25 (16-0-9 64.00%),2 (0.08)
9,"de Boer, Matt",23y 62d,83 (43-0-40 51.81%),32 (0.39),←,
41,"Duffield, Paul",28y 95d,117 (56-0-61 47.86%),24 (0.21),←,
12,"Griffin, Jonathon",27y 117d,68 (37-0-31 54.41%),18 (0.26),27 (16-0-11 59.26%),11 (0.41)
38,"Hannath, Jack",21y 306d,3 (3-0-0 100.00%),2 (0.67),←,
5,"Ibbotson, Garrick",25y 57d,105 (47-0-58 44.76%),20 (0.19),←,
37,"Johnson, Michael",28y 203d,156 (80-0-76 51.28%),54 (0.35),←,
23,"Mayne, Chris",24y 190d,88 (46-0-42 52.27%),114 (1.30),←,
18,"McPharlin, Luke",31y 161d,215 (110-0-105 51.16%),114 (0.53),203 (102-0-101 50.25%),111 (0.55)
16,"Mundy, David",27y 295d,171 (86-0-85 50.29%),66 (0.39),←,
13,"Mzungu, Tendai",27y 72d,45 (24-0-21 53.33%),26 (0.58),←,
46,"Pearce, Clancee",22y 200d,57 (28-0-29 49.12%),31 (0.54),←,
6,"Pearce, Danyle",27y 34d,161 (64-1-96 40.06%),78 (0.48),7 (5-0-2 71.43%),2 (0.29)
36,"Silvagni, Alex",25y 224d,31 (16-0-15 51.61%),7 (0.23),←,
34,"Spurr, Lee",25y 288d,20 (15-0-5 75.00%),,←,
8,"Suban, Nick",23y 2d,69 (31-0-38 44.93%),23 (0.33),←,
33,"Sutcliffe, Cam",20y 353d,10 (8-0-2 80.00%),5 (0.50),←,
10,"Walters, Michael",22y 124d,28 (17-0-11 60.71%),55 (1.96),←,
Totals,Totals,25y 160d,1805 (923-4-878 51.14%),915 (0.51),,
C,"Lyon, Ross",46y 184d,152 (96-4-52 64.47%),,31 (20-0-11 64.52%),
