Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",29y 124d,166 (73-1-92 44.28%),93 (0.56),←,
8,"Clement, James",27y 234d,155 (65-0-90 41.94%),46 (0.30),71 (39-0-32 54.93%),8 (0.11)
33,"Cloke, Cameron",19y 127d,1 (0-0-1 0.00%),,←,
34,"Cloke, Jason",21y 355d,48 (29-0-19 60.42%),3 (0.06),←,
13,"Cole, Richard",20y 285d,31 (19-0-12 61.29%),6 (0.19),←,
4,"Didak, Alan",21y 70d,54 (33-0-21 61.11%),69 (1.28),←,
25,"Fraser, Josh",22y 111d,95 (49-0-46 51.58%),87 (0.92),←,
6,"Holland, Brodie",24y 113d,95 (42-0-53 44.21%),97 (1.02),59 (34-0-25 57.63%),60 (1.02)
26,"Johnson, Ben",23y 20d,83 (46-0-37 55.42%),18 (0.22),←,
32,"King, David",19y 83d,2 (0-0-2 0.00%),,←,
18,"Licuria, Paul",26y 112d,121 (54-0-67 44.63%),37 (0.31),111 (52-0-59 46.85%),35 (0.32)
29,"Lokan, Matthew",21y 157d,30 (18-0-12 60.00%),11 (0.37),←,
3,"Lonie, Ryan",21y 52d,69 (39-0-30 56.52%),30 (0.43),←,
27,"McGough, Mark",19y 308d,26 (15-0-11 57.69%),8 (0.31),←,
11,"OBree, Shane",25y 41d,111 (57-0-54 51.35%),44 (0.40),92 (48-0-44 52.17%),41 (0.45)
35,"Prestigiacomo, Simon",26y 85d,133 (55-0-78 41.35%),3 (0.02),←,
21,"Richards, Guy",21y 35d,4 (1-0-3 25.00%),,←,
23,"Rocca, Anthony",26y 254d,170 (79-0-91 46.47%),263 (1.55),148 (68-0-80 45.95%),252 (1.70)
22,"Shaw, Rhyce",22y 192d,27 (14-0-13 51.85%),5 (0.19),←,
36,"Swan, Dane",20y 60d,6 (3-0-3 50.00%),2 (0.33),←,
14,"Wakelin, Shane",29y 257d,169 (85-2-82 50.89%),19 (0.11),75 (44-0-31 58.67%),
2,"Woewodin, Shane",27y 288d,168 (82-0-86 48.81%),83 (0.49),30 (18-0-12 60.00%),20 (0.67)
Totals,Totals,23y 186d,1764 (858-3-903 48.64%),924 (0.52),,
C,"Malthouse, Mick",50y 252d,477 (274-4-199 57.86%),,99 (51-0-48 51.52%),
