Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Nathan",2,,1,3,,,,4.0,2.0,,,2.0,1.0,1.0,,2.0,2.0,,,11.0,,,100.0
17,"Burns, Scott",15,4,13,28,,1.0,,9.0,6.0,6.0,7.0,4.0,3.0,2.0,,15.0,13.0,,,1.0,,,76.0
32,"Cloke, Travis",6,5,3,9,2,,,,,3.0,,2.0,,,,4.0,5.0,1.0,3.0,3.0,,,88.0
1,"Davis, Leon",13,2,2,15,1,1.0,,4.0,,2.0,6.0,2.0,,,,9.0,5.0,,1.0,1.0,,1.0,83.0
4,"Didak, Alan",16,3,8,24,2,1.0,,2.0,,7.0,1.0,7.0,3.0,3.0,,11.0,13.0,1.0,1.0,2.0,,2.0,91.0
15,"Egan, Chris",5,1,4,9,1,,,2.0,,1.0,1.0,4.0,1.0,2.0,,5.0,3.0,,,1.0,,,82.0
25,"Fraser, Josh",8,,6,14,1,1.0,25.0,,,1.0,4.0,2.0,3.0,1.0,,9.0,5.0,,,1.0,,,57.0
38,"Goldsack, Tyson",5,5,2,7,,,,3.0,2.0,,,5.0,,3.0,,2.0,6.0,1.0,,,,,43.0
26,"Johnson, Ben",11,7,4,15,,,,2.0,1.0,4.0,1.0,8.0,1.0,1.0,,4.0,11.0,,,3.0,,,71.0
24,"Lockyer, Tarkyn",9,1,7,16,,,,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,4.0,11.0,,,3.0,,1.0,95.0
8,"Lumumba, Heritier",5,2,3,8,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,4.0,,,7.0,,1.0,96.0
5,"Maxwell, Nick",4,3,8,12,,,,3.0,1.0,,2.0,1.0,,1.0,,4.0,6.0,,,6.0,,,100.0
7,"Medhurst, Paul",16,10,,16,1,4.0,,2.0,,5.0,,7.0,1.0,2.0,,8.0,8.0,3.0,3.0,,,,89.0
11,"OBree, Shane",9,1,13,22,1,,,4.0,1.0,2.0,8.0,5.0,,4.0,,12.0,10.0,,,1.0,,,68.0
10,"Pendlebury, Scott",7,4,5,12,,,,6.0,,1.0,3.0,3.0,1.0,1.0,,5.0,7.0,1.0,,2.0,,1.0,85.0
23,"Rocca, Anthony",8,3,1,9,2,2.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,3.0,5.0,1.0,1.0,,,,90.0
39,"Shaw, Heath",15,7,6,21,,1.0,,1.0,3.0,3.0,2.0,,1.0,,,6.0,14.0,1.0,,3.0,1.0,,97.0
22,"Shaw, Rhyce",11,4,8,19,,,,4.0,,4.0,3.0,5.0,,2.0,,6.0,13.0,,,2.0,1.0,,86.0
36,"Swan, Dane",15,6,13,28,1,,,3.0,2.0,3.0,2.0,3.0,1.0,,1.0,9.0,18.0,,1.0,,,,72.0
13,"Thomas, Dale",12,6,3,15,1,1.0,,3.0,,7.0,1.0,2.0,1.0,1.0,,9.0,6.0,2.0,1.0,2.0,,1.0,73.0
14,"Wakelin, Shane",6,2,4,10,,,1.0,2.0,4.0,,,2.0,,,,5.0,5.0,,,2.0,,,100.0
19,"Wood, Cameron",4,3,8,12,,,9.0,,1.0,2.0,3.0,2.0,2.0,1.0,,8.0,3.0,1.0,,4.0,,1.0,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,79,122,324,13,16.0,36.0,59.0,28.0,56.0,45.0,72.0,22.0,28.0,1.0,143.0,173.0,12.0,11.0,55.0,2.0,8.0,
Opposition,Opposition,187,82,111,298,13,18.0,36.0,52.0,38.0,44.0,25.0,49.0,28.0,22.0,5.0,122.0,172.0,11.0,8.0,59.0,15.0,8.0,
