Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",27y 236d,112 (56-0-56 50.00%),43 (0.38),←,
28,"Bell, Tom",23y 63d,27 (14-0-13 51.85%),18 (0.67),←,
44,"Carrazzo, Andrew",30y 243d,176 (71-3-102 41.19%),47 (0.27),←,
41,"Casboult, Levi",24y 153d,34 (14-0-20 41.18%),28 (0.82),←,
35,"Curnow, Ed",24y 281d,64 (35-1-28 55.47%),11 (0.17),←,
15,"Docherty, Sam",20y 302d,27 (11-0-16 40.74%),8 (0.30),14 (5-0-9 35.71%),7 (0.50)
46,"Ellard, David",25y 155d,53 (26-0-27 49.06%),33 (0.62),←,
4,"Gibbs, Bryce",25y 153d,175 (80-1-94 46.00%),97 (0.55),←,
32,"Graham, Nick",20y 64d,9 (3-0-6 33.33%),2 (0.22),←,
40,"Jamison, Michael",28y 65d,129 (59-1-69 46.12%),2 (0.02),←,
5,"Judd, Chris",30y 341d,269 (151-3-115 56.69%),224 (0.83),135 (67-1-67 50.00%),86 (0.64)
2,"Menzel, Troy",19y 327d,24 (11-0-13 45.83%),32 (1.33),←,
3,"Murphy, Marc",27y 27d,184 (83-1-100 45.38%),143 (0.78),←,
17,"Rowe, Sam",26y 269d,29 (12-0-17 41.38%),11 (0.38),←,
47,"Sheehan, Ciaran",23y 269d,2 (1-0-1 50.00%),,←,
6,"Simpson, Kade",30y 102d,220 (91-2-127 41.82%),121 (0.55),←,
39,"Thomas, Dale",27y 55d,177 (110-2-65 62.71%),133 (0.75),20 (7-0-13 35.00%),12 (0.60)
42,"Tuohy, Zach",24y 248d,74 (37-0-37 50.00%),25 (0.34),←,
30,"Waite, Jarrad",31y 192d,182 (66-3-113 37.09%),250 (1.37),←,
43,"White, Simon",26y 59d,43 (24-1-18 56.98%),8 (0.19),←,
36,"Wood, Cameron",27y 164d,68 (36-0-32 52.94%),22 (0.32),4 (2-0-2 50.00%),1 (0.25)
13,"Yarran, Chris",23y 239d,103 (48-1-54 47.09%),84 (0.82),←,
Totals,Totals,25y 332d,2181 (1039-19-1123 47.64%),1342 (0.62),,
C,"Malthouse, Mick",60y 363d,708 (405-6-297 57.63%),,44 (19-0-25 43.18%),
