Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",11.0,5.0,14,25,,,2.0,4.0,1.0,6.0,4.0,2.0,2.0,,,8,17,,,3.0,,1.0,88.0
24,"Blake, Mark",,,3,3,,,20.0,1.0,,1.0,,2.0,,2.0,,1,2,,,1.0,,,48.0
17,"Byrnes, Shannon",12.0,8.0,9,21,3.0,1.0,,2.0,,2.0,1.0,1.0,,,,3,18,,2.0,,1.0,1.0,89.0
35,"Chapman, Paul",20.0,6.0,13,33,2.0,1.0,,5.0,3.0,7.0,4.0,2.0,3.0,,,9,24,,1.0,,,2.0,83.0
22,"Duncan, Mitch",11.0,4.0,3,14,2.0,1.0,,4.0,2.0,2.0,1.0,1.0,,,,2,11,1.0,1.0,1.0,1.0,,74.0
44,"Enright, Corey",19.0,6.0,9,28,,,,3.0,4.0,2.0,,,,,,6,20,1.0,,4.0,,,86.0
26,"Hawkins, Tom",8.0,6.0,10,18,1.0,3.0,,2.0,,4.0,,1.0,,1.0,,7,12,1.0,2.0,3.0,,1.0,90.0
34,"Hogan, Simon",6.0,2.0,16,22,,,,3.0,1.0,2.0,,5.0,,1.0,,8,14,1.0,,3.0,,1.0,72.0
8,"Hunt, Josh",7.0,6.0,8,15,,,,3.0,2.0,,1.0,1.0,,1.0,,5,10,1.0,,4.0,,,84.0
20,"Johnson, Steve",16.0,13.0,10,26,5.0,3.0,,3.0,1.0,7.0,1.0,1.0,1.0,,1.0,5,21,1.0,5.0,1.0,1.0,2.0,83.0
9,"Kelly, James",16.0,6.0,13,29,,,,9.0,2.0,1.0,6.0,1.0,2.0,1.0,,9,19,,,1.0,,1.0,88.0
45,"Ling, Cameron",8.0,1.0,8,16,,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,3,12,,,1.0,,,84.0
13,"Lonergan, Tom",8.0,6.0,8,16,,,,,4.0,1.0,,1.0,,1.0,,4,10,,,6.0,2.0,,90.0
4,"Mackie, Andrew",13.0,5.0,12,25,,,,4.0,1.0,5.0,1.0,2.0,2.0,,,8,17,,,3.0,,,90.0
39,"Milburn, Darren",11.0,6.0,11,22,,1.0,,3.0,2.0,1.0,,3.0,1.0,,,5,17,,1.0,3.0,,,93.0
21,"Mooney, Cameron",13.0,7.0,4,17,5.0,2.0,,2.0,,4.0,,1.0,1.0,1.0,,6,11,1.0,4.0,1.0,,1.0,80.0
6,"Ottens, Brad",2.0,1.0,7,9,,1.0,26.0,5.0,,,2.0,5.0,2.0,4.0,,6,4,,1.0,1.0,,,60.0
31,"Podsiadly, James",9.0,5.0,6,15,5.0,1.0,1.0,4.0,,4.0,1.0,1.0,3.0,,2.0,11,4,5.0,3.0,,,1.0,85.0
14,"Selwood, Joel",8.0,5.0,29,37,,,1.0,6.0,3.0,2.0,7.0,1.0,4.0,,3.0,17,20,,,4.0,,,87.0
7,"Taylor, Harry",6.0,7.0,10,16,,,,1.0,2.0,1.0,,1.0,,1.0,,6,11,,,2.0,2.0,,87.0
5,"Varcoe, Travis",14.0,2.0,10,24,1.0,1.0,,3.0,1.0,9.0,2.0,2.0,,1.0,,4,17,,,1.0,2.0,7.0,73.0
40,"Wojcinski, David",11.0,5.0,10,21,,,,2.0,6.0,,1.0,1.0,,,,7,14,,,,1.0,,86.0
Totals,Totals,229.0,112.0,223,452,24.0,17.0,50.0,72.0,36.0,63.0,34.0,37.0,22.0,15.0,6.0,140,305,12.0,20.0,43.0,10.0,18.0,
Opposition,Opposition,162.0,73.0,200,362,7.0,11.0,23.0,61.0,32.0,43.0,36.0,49.0,15.0,22.0,,117,243,6.0,5.0,34.0,9.0,4.0,
