Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Bunn, Mark",24y 298d,53 (18-0-35 33.96%),2 (0.04),23 (9-0-14 39.13%),1 (0.04)
5,"Collins, Andrew",30y 115d,188 (124-0-64 65.96%),34 (0.18),←,
9,"Crawford, Shane",20y 343d,56 (30-0-26 53.57%),53 (0.95),←,
13,"Dear, Paul",28y 233d,119 (76-0-43 63.87%),79 (0.66),←,
19,"Dunstall, Jason",31y 4d,223 (159-0-64 71.30%),1067 (4.78),←,
34,"Graham, Mark",22y 158d,40 (20-0-20 50.00%),6 (0.15),←,
15,"Harford, Daniel",18y 152d,11 (3-0-8 27.27%),5 (0.45),←,
22,"Hargreaves, Tim",20y 80d,25 (11-0-14 44.00%),38 (1.52),←,
2,"Holland, Nick",21y 20d,15 (5-0-10 33.33%),5 (0.33),←,
17,"Hudson, Paul",25y 29d,115 (70-0-45 60.87%),237 (2.06),←,
11,"Jarman, Darren",28y 202d,107 (65-0-42 60.75%),122 (1.14),←,
24,"Langford, Chris",32y 228d,272 (193-1-78 71.14%),31 (0.11),←,
20,"Maginness, Scott",29y 16d,128 (82-0-46 64.06%),7 (0.05),←,
8,"Minton-Connell, Simon",26y 114d,82 (19-0-63 23.17%),248 (3.02),17 (6-0-11 35.29%),29 (1.71)
44,"Platten, John",32y 154d,217 (148-0-69 68.20%),205 (0.94),←,
10,"Robran, Jonathon",22y 301d,8 (3-0-5 37.50%),,←,
29,"Tallis, Rayden",20y 70d,37 (17-0-20 45.95%),8 (0.22),←,
25,"Taylor, Jason",26y 329d,74 (37-0-37 50.00%),31 (0.42),67 (36-0-31 53.73%),27 (0.40)
6,"Taylor, Richard",22y 35d,12 (6-0-6 50.00%),7 (0.58),←,
30,"Woods, Tony",26y 47d,47 (21-0-26 44.68%),12 (0.26),16 (5-0-11 31.25%),2 (0.13)
33,"Young, Matthew",22y 335d,19 (9-0-10 47.37%),5 (0.26),←,
Totals,Totals,25y 138d,1848 (1116-1-731 60.39%),2202 (1.19),,
C,"Knights, Peter",43y 141d,102 (36-0-66 35.29%),,43 (20-0-23 46.51%),
