St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 253d,109 (52-0-57 47.71%),29 (0.27),←,
36,"Bonner, Riley",27y 65d,102 (63-0-39 61.76%),14 (0.14),9 (3-0-6 33.33%),1 (0.11)
34,"Garcia, Hugo",18y 355d,5 (1-0-4 20.00%),1 (0.20),←,
24,"Hastie, Angus",18y 235d,5 (2-0-3 40.00%),1 (0.20),←,
18,"Hayes, Jack",28y 66d,8 (5-0-3 62.50%),9 (1.13),←,
23,"Henry, Liam",22y 257d,46 (17-1-28 38.04%),15 (0.33),3 (1-0-2 33.33%),2 (0.67)
8,"Hill, Bradley",30y 307d,242 (141-0-101 58.26%),101 (0.42),93 (47-0-46 50.54%),22 (0.24)
20,"Howard, Dougal",28y 47d,123 (62-0-61 50.41%),15 (0.12),78 (39-0-39 50.00%),1 (0.01)
12,"King, Max",23y 309d,77 (37-0-40 48.05%),149 (1.94),←,
19,"Marshall, Rowan",28y 169d,119 (55-0-64 46.22%),55 (0.46),←,
28,"Membrey, Tim",29y 351d,169 (77-2-90 46.15%),277 (1.64),168 (76-2-90 45.83%),277 (1.65)
10,"Owens, Mitch",20y 230d,39 (18-0-21 46.15%),38 (0.97),←,
33,"Paton, Ben",25y 205d,68 (33-0-35 48.53%),4 (0.06),←,
6,"Ross, Sebastian",31y 4d,207 (85-2-120 41.55%),35 (0.17),←,
35,"Sinclair, Jack",29y 89d,173 (76-1-96 44.22%),58 (0.34),←,
9,"Steele, Jack",28y 150d,167 (73-1-93 44.01%),59 (0.35),150 (65-1-84 43.67%),50 (0.33)
14,"Stocker, Liam",24y 109d,60 (23-0-37 38.33%),2 (0.03),32 (15-0-17 46.88%),
7,"Wanganeen-Milera, Nasiah",21y 79d,50 (24-0-26 48.00%),5 (0.10),←,
29,"Webster, Jimmy",30y 318d,152 (61-1-90 40.46%),4 (0.03),←,
44,"Wilkie, Callum",28y 62d,118 (57-0-61 48.31%),1 (0.01),←,
22,"Wilson, Darcy",18y 267d,9 (3-0-6 33.33%),8 (0.89),←,
2,"Windhager, Marcus",20y 361d,45 (21-0-24 46.67%),6 (0.13),←,
32,"Wood, Mason",30y 241d,121 (62-0-59 51.24%),112 (0.93),56 (32-0-24 57.14%),36 (0.64)
Totals,Totals,25y 276d,2214 (1048-8-1158 47.34%),998 (0.45),,
C,"Lyon, Ross",57y 185d,338 (188-5-145 56.36%),,154 (92-4-58 61.04%),
