Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",19,5,8,27,1,1.0,,3.0,1.0,5.0,3.0,5.0,,1.0,,6.0,18.0,,,1.0,,1.0,74.0
31,"Fritsch, Bayley",11,8,5,16,,,,,,2.0,1.0,2.0,,2.0,,2.0,13.0,,,5.0,,,86.0
17,"Frost, Sam",13,7,6,19,,,,5.0,1.0,,,3.0,1.0,1.0,,8.0,9.0,,,5.0,,,95.0
11,"Gawn, Max",9,4,11,20,,1.0,32.0,2.0,,4.0,4.0,3.0,1.0,2.0,,8.0,12.0,2.0,1.0,2.0,,,83.0
4,"Harmes, James",12,7,13,25,1,,,4.0,2.0,4.0,2.0,3.0,1.0,1.0,,8.0,17.0,,,,2.0,,80.0
14,"Hibberd, Michael",11,7,7,18,,,,1.0,2.0,3.0,,3.0,,,,4.0,13.0,,,11.0,,1.0,86.0
34,"Hore, Marty",15,13,5,20,,,,2.0,7.0,1.0,,1.0,,1.0,,2.0,18.0,1.0,,5.0,,,90.0
29,"Hunt, Jayden",8,4,5,13,,2.0,,1.0,,2.0,,2.0,,,,3.0,10.0,,1.0,,1.0,,82.0
39,"Jetta, Neville",9,4,6,15,,,,,1.0,,,3.0,2.0,2.0,,8.0,7.0,1.0,,4.0,,,77.0
2,"Jones, Nathan",10,7,13,23,,1.0,,1.0,1.0,8.0,2.0,2.0,,,,6.0,16.0,,,1.0,,,84.0
6,"Lewis, Jordan",7,3,6,13,,,,,,3.0,2.0,2.0,,2.0,,3.0,11.0,,,2.0,,,72.0
25,"McDonald, Tom",5,4,6,11,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,3.0,8.0,1.0,1.0,3.0,,,81.0
18,"Melksham, Jake",8,7,6,14,2,,,2.0,,3.0,3.0,1.0,1.0,1.0,,6.0,8.0,2.0,3.0,1.0,1.0,1.0,83.0
13,"Oliver, Clayton",11,6,20,31,,,,6.0,2.0,3.0,3.0,4.0,2.0,1.0,,11.0,22.0,,,,,2.0,84.0
5,"Petracca, Christian",13,6,8,21,1,,,3.0,,4.0,,5.0,,2.0,,11.0,12.0,1.0,2.0,,,1.0,90.0
21,"Preuss, Braydon",10,3,5,15,2,,16.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,,8.0,6.0,1.0,1.0,3.0,,,84.0
3,"Salem, Christian",18,8,11,29,,,,4.0,6.0,3.0,,4.0,1.0,,,8.0,21.0,1.0,,2.0,,,88.0
9,"Spargo, Charlie",9,5,2,11,,,,2.0,1.0,3.0,,1.0,1.0,,,2.0,9.0,,,,,,82.0
7,"Viney, Jack",8,4,15,23,,,,7.0,2.0,1.0,6.0,4.0,5.0,2.0,,8.0,15.0,,,,,,76.0
40,"Wagner, Corey",3,,3,6,,1.0,,6.0,,,1.0,2.0,,1.0,,2.0,4.0,,,2.0,,,68.0
42,"Wagner, Josh",11,2,2,13,,1.0,,1.0,1.0,,1.0,3.0,,2.0,,6.0,6.0,1.0,,5.0,1.0,,82.0
26,"Weideman, Sam",5,5,7,12,,1.0,,1.0,,1.0,,1.0,,1.0,,6.0,6.0,2.0,1.0,2.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,119,170,395,7,13.0,49.0,54.0,31.0,55.0,31.0,58.0,16.0,23.0,,129.0,261.0,13.0,10.0,54.0,5.0,6.0,
Opposition,Opposition,231,105,170,401,15,5.0,16.0,58.0,45.0,47.0,35.0,53.0,23.0,16.0,6.0,136.0,259.0,9.0,13.0,52.0,9.0,12.0,
