Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4,6,15,1,,,2.0,1.0,,,2.0,1.0,,,6.0,9.0,,1.0,,,,78.0
10,"Ballard, Charlie",6,1,1,7,,,,1.0,4.0,,,2.0,,,,2.0,3.0,1.0,,8.0,,,88.0
3,"Bowes, Jack",15,6,6,21,,,,6.0,5.0,4.0,3.0,2.0,2.0,1.0,,7.0,13.0,,,3.0,,1.0,84.0
29,"Burgess, Chris",7,4,3,10,,,3.0,,1.0,1.0,2.0,2.0,,,,5.0,6.0,,,4.0,,,90.0
45,"Dawson, Jacob",9,6,7,16,,,,3.0,2.0,,1.0,2.0,,,,4.0,10.0,1.0,,,,,85.0
12,"Day, Sam",7,7,7,14,2,,1.0,2.0,,1.0,1.0,1.0,2.0,,,8.0,6.0,4.0,2.0,,,1.0,89.0
8,"Fiorini, Brayden",15,2,5,20,1,,,5.0,3.0,3.0,4.0,5.0,,2.0,,5.0,14.0,,,2.0,,,76.0
46,"Graham, Caleb",5,3,7,12,,,,,3.0,,,2.0,1.0,1.0,,7.0,4.0,,,9.0,,,90.0
1,"Hanley, Pearce",16,1,1,17,,,,5.0,5.0,4.0,2.0,,1.0,,,5.0,9.0,,,1.0,,1.0,78.0
5,"Harbrow, Jarrod",6,,3,9,,,,2.0,1.0,1.0,,4.0,,3.0,,2.0,6.0,,,2.0,,1.0,80.0
40,"Heron, Jacob",6,4,2,8,,,,,2.0,3.0,,2.0,,,,1.0,7.0,,,1.0,,,79.0
34,"King, Ben",3,2,3,6,,,,,,2.0,,1.0,1.0,,,3.0,3.0,1.0,,4.0,,1.0,86.0
23,"Lemmens, Sean",6,,4,10,,,,5.0,,4.0,4.0,3.0,1.0,1.0,,5.0,4.0,,,1.0,,,72.0
41,"Lukosius, Jack",9,1,7,16,,,,3.0,7.0,1.0,,4.0,1.0,1.0,,5.0,7.0,,,5.0,,,80.0
44,"Macpherson, Darcy",6,1,5,11,,,,6.0,,2.0,3.0,6.0,1.0,2.0,,9.0,4.0,,,3.0,,,87.0
2,"Miles, Anthony",5,3,6,11,,1.0,,3.0,,1.0,2.0,4.0,1.0,2.0,,8.0,4.0,1.0,,,,,49.0
11,"Miller, Touk",10,2,12,22,,,,5.0,,4.0,3.0,3.0,3.0,,,13.0,11.0,,,1.0,,1.0,87.0
35,"Rischitelli, Michael",6,3,3,9,,1.0,,1.0,1.0,1.0,1.0,3.0,,2.0,,3.0,6.0,,1.0,1.0,,,76.0
6,"Sexton, Alex",6,2,2,8,2,1.0,,,,1.0,,3.0,1.0,1.0,,2.0,6.0,,1.0,,,,94.0
24,"Swallow, David",16,4,11,27,2,,,5.0,3.0,4.0,8.0,5.0,3.0,2.0,,17.0,9.0,1.0,,1.0,,1.0,75.0
14,"Weller, Lachie",8,2,7,15,,1.0,,3.0,2.0,,2.0,2.0,,1.0,,6.0,8.0,,,2.0,2.0,,85.0
28,"Witts, Jarrod",10,3,3,13,,,53.0,3.0,,4.0,6.0,1.0,2.0,1.0,,9.0,4.0,1.0,,4.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,61,111,297,8,5.0,57.0,60.0,40.0,41.0,42.0,59.0,21.0,20.0,,132.0,153.0,10.0,5.0,52.0,2.0,7.0,
Opposition,Opposition,241,116,140,381,22,12.0,47.0,82.0,32.0,65.0,56.0,59.0,20.0,21.0,6.0,151.0,232.0,13.0,13.0,56.0,2.0,13.0,
