Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 68d,217 (124-0-93 57.14%),196 (0.90),94 (40-0-54 42.55%),76 (0.81)
21,"Black, Heath",25y 345d,130 (44-0-86 33.85%),60 (0.46),76 (22-0-54 28.95%),41 (0.54)
2,"Carr, Josh",25y 9d,112 (81-1-30 72.77%),62 (0.55),7 (4-0-3 57.14%),2 (0.29)
9,"Carr, Matthew",26y 130d,109 (40-1-68 37.16%),50 (0.46),81 (33-0-48 40.74%),48 (0.59)
10,"Cook, Troy",28y 269d,154 (70-0-84 45.45%),60 (0.39),111 (46-0-65 41.44%),49 (0.44)
33,"Farmer, Jeff",27y 318d,187 (87-0-100 46.52%),365 (1.95),69 (35-0-34 50.72%),106 (1.54)
14,"Grover, Antoni",25y 58d,79 (34-0-45 43.04%),12 (0.15),←,
42,"Haddrill, Robert",24y 100d,55 (29-0-26 52.73%),,←,
4,"Hasleby, Paul",23y 330d,115 (47-0-68 40.87%),75 (0.65),←,
11,"Headland, Des",24y 107d,99 (66-0-33 66.67%),95 (0.96),47 (26-0-21 55.32%),43 (0.91)
37,"Johnson, Michael",20y 200d,4 (3-0-1 75.00%),1 (0.25),←,
18,"McPharlin, Luke",23y 158d,58 (31-0-27 53.45%),24 (0.41),46 (23-0-23 50.00%),21 (0.46)
34,"Medhurst, Paul",23y 148d,72 (37-0-35 51.39%),142 (1.97),←,
16,"Mundy, David",19y 292d,2 (2-0-0 100.00%),,←,
23,"Parker, Shane",32y 79d,191 (70-0-121 36.65%),9 (0.05),←,
29,"Pavlich, Matthew",23y 128d,113 (46-0-67 40.71%),124 (1.10),←,
31,"Sandilands, Aaron",22y 153d,43 (25-0-18 58.14%),9 (0.21),←,
35,"Siegert, Andrew",23y 110d,34 (16-0-18 47.06%),5 (0.15),←,
13,"Smith, Dylan",22y 294d,18 (9-0-9 50.00%),3 (0.17),7 (4-0-3 57.14%),2 (0.29)
22,"Thornton, Scott",22y 239d,22 (12-0-10 54.55%),,←,
19,"Walker, James",26y 113d,127 (50-0-77 39.37%),13 (0.10),←,
1,"Webster, Luke",22y 348d,13 (6-0-7 46.15%),4 (0.31),←,
Totals,Totals,24y 265d,1954 (929-2-1023 47.54%),1309 (0.67),,
C,"Connolly, Chris",42y 44d,75 (39-0-36 52.00%),,74 (38-0-36 51.35%),
