North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Bastinac, Ryan",6,1.0,13.0,19,2.0,,,2.0,3.0,,,,,,,3,15,,,1.0,1.0,1.0,69.0
33,"Campbell, Matt",3,,2.0,5,,,,2.0,1.0,1.0,,,1.0,,,2,4,,,2.0,,1.0,71.0
10,"Cunnington, Ben",4,2.0,8.0,12,,,,4.0,,2.0,,3.0,,2.0,,5,6,1.0,,,,,66.0
11,"Firrito, Michael",12,4.0,10.0,22,,,,3.0,2.0,9.0,,4.0,1.0,1.0,1.0,9,13,,,4.0,2.0,2.0,100.0
32,"Garlett, Cruize",8,4.0,9.0,17,,,,9.0,1.0,3.0,1.0,6.0,1.0,2.0,,5,11,,,1.0,,1.0,64.0
22,"Goldstein, Todd",8,6.0,2.0,10,,1.0,21.0,,,3.0,1.0,2.0,1.0,2.0,,3,7,2.0,,1.0,,,84.0
24,"Greenwood, Levi",9,4.0,5.0,14,,,,4.0,2.0,2.0,1.0,7.0,1.0,5.0,,4,10,,,,1.0,1.0,72.0
17,"Grima, Nathan",10,7.0,8.0,18,,,,2.0,2.0,,,1.0,,,,3,15,,,7.0,,,100.0
6,"Hansen, Lachlan",8,3.0,4.0,12,,2.0,,,,2.0,1.0,2.0,2.0,,,8,3,2.0,2.0,3.0,,,93.0
29,"Harvey, Brent",11,3.0,7.0,18,1.0,,,5.0,,4.0,3.0,1.0,2.0,,,6,12,,,,3.0,,90.0
2,"Lower, Ed",9,1.0,6.0,15,,,,3.0,1.0,2.0,6.0,2.0,2.0,1.0,,8,6,,,1.0,,,64.0
1,"McIntosh, Hamish",6,5.0,7.0,13,1.0,1.0,20.0,2.0,,1.0,1.0,,,,,9,4,2.0,2.0,1.0,,,76.0
42,"McMahon, Scott",13,6.0,10.0,23,,,,1.0,4.0,,,3.0,,2.0,,6,16,1.0,,3.0,1.0,,100.0
30,"Pratt, Daniel",11,5.0,9.0,20,,,,1.0,2.0,,1.0,3.0,2.0,,,9,12,,,5.0,,,92.0
3,"Rawlings, Brady",7,2.0,10.0,17,,,,2.0,6.0,1.0,,1.0,,1.0,,2,13,,,1.0,,1.0,100.0
9,"Swallow, Andrew",9,2.0,10.0,19,,1.0,,6.0,,2.0,5.0,1.0,3.0,,,10,9,,,1.0,,,79.0
12,"Thomas, Lindsay",19,8.0,1.0,20,7.0,5.0,,8.0,,5.0,1.0,,3.0,,3.0,12,5,4.0,6.0,1.0,,1.0,84.0
16,"Thompson, Scott",8,3.0,21.0,29,,,,2.0,1.0,,1.0,,3.0,,2.0,14,14,1.0,,6.0,,,100.0
5,"Warren, Ben",12,8.0,5.0,17,2.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,,6,9,1.0,2.0,1.0,,,76.0
8,"Wells, Daniel",10,5.0,8.0,18,,,,3.0,4.0,5.0,3.0,6.0,1.0,3.0,,8,11,1.0,,1.0,,1.0,78.0
19,"Wright, Sam",10,5.0,,10,1.0,1.0,,5.0,,6.0,,1.0,2.0,1.0,,3,8,,,,,,75.0
7,"Ziebell, Jack",10,7.0,7.0,17,,1.0,,4.0,2.0,2.0,1.0,2.0,3.0,,,6,14,1.0,1.0,1.0,,,67.0
Totals,Totals,203,91.0,162.0,365,14.0,13.0,41.0,68.0,32.0,53.0,27.0,46.0,28.0,21.0,6.0,141,217,16.0,13.0,41.0,8.0,9.0,
Opposition,Opposition,205,95.0,143.0,348,10.0,8.0,41.0,72.0,37.0,42.0,47.0,51.0,21.0,28.0,,123,217,12.0,8.0,37.0,10.0,6.0,
