Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",25y 326d,79 (31-0-48 39.24%),24 (0.30),←,
14,"Birchall, Grant",19y 105d,23 (10-0-13 43.48%),3 (0.13),←,
20,"Boyle, Tim",23y 105d,12 (4-0-8 33.33%),14 (1.17),←,
30,"Brown, Campbell",23y 258d,80 (30-0-50 37.50%),34 (0.43),←,
39,"Campbell, Robert",24y 345d,61 (26-0-35 42.62%),11 (0.18),←,
9,"Crawford, Shane",32y 246d,274 (131-2-141 48.18%),211 (0.77),←,
24,"Croad, Trent",27y 65d,186 (83-1-102 44.89%),183 (0.98),148 (63-1-84 42.91%),123 (0.83)
19,"Dixon, Ben",29y 333d,191 (91-1-99 47.91%),264 (1.38),←,
23,"Franklin, Lance",20y 103d,41 (14-0-27 34.15%),76 (1.85),←,
27,"Gilham, Stephen",22y 253d,12 (8-0-4 66.67%),,11 (8-0-3 72.73%),
18,"Guerra, Brent",24y 349d,118 (81-0-37 68.64%),87 (0.74),22 (12-0-10 54.55%),4 (0.18)
15,"Hodge, Luke",22y 332d,95 (38-0-57 40.00%),50 (0.53),←,
4,"Ladson, Rick",23y 84d,58 (20-0-38 34.48%),25 (0.43),←,
3,"Lewis, Jordan",21y 19d,46 (17-0-29 36.96%),9 (0.20),←,
22,"McGlynn, Ben",21y 280d,11 (6-0-5 54.55%),6 (0.55),←,
5,"Mitchell, Sam",24y 213d,93 (37-0-56 39.78%),17 (0.18),←,
37,"Moss, Garry",18y 312d,1 (0-0-1 0.00%),,←,
29,"Murphy, Tom",21y 55d,11 (3-0-8 27.27%),3 (0.27),←,
7,"Osborne, Michael",24y 288d,68 (22-0-46 32.35%),19 (0.28),←,
12,"Sewell, Brad",23y 100d,47 (15-0-32 31.91%),3 (0.06),←,
13,"Taylor, Simon",24y 268d,31 (10-0-21 32.26%),9 (0.29),←,
45,"Young, Clinton",21y 86d,27 (11-0-16 40.74%),7 (0.26),←,
Totals,Totals,23y 272d,1565 (688-4-873 43.96%),1055 (0.67),,
C,"Clarkson, Alastair",39y 16d,51 (18-0-33 35.29%),,←,
