Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",20,2,2,22,2,,,1.0,,,,,2.0,,,,,,,,,,
8,"Bewick, Darren",10,2,4,14,1,,,1.0,,,,,2.0,,,,,,,,,,
40,"Burns, Adrian",5,4,5,10,1,,,1.0,,,,,1.0,4.0,,,,,,,,,
37,"Considine, Ed",9,3,1,10,,,,1.0,,,,,3.0,,,,,,,,,,
23,"Cransberg, Peter",7,2,3,10,1,1.0,,,,,,,3.0,,,,,,,,,,
5,"Daniher, Terry",17,11,5,22,1,2.0,,4.0,,,,,2.0,1.0,,,,,,,,,
15,"Ezard, Alan",9,1,3,12,,,,,,,,,2.0,1.0,,,,,,,,,
28,"Flood, David",9,3,2,11,3,2.0,,,,,,,,1.0,,,,,,,,,
29,"Grenvold, David",7,1,2,9,,,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Hamilton, Paul",4,1,3,7,,,,,,,,,2.0,1.0,,,,,,,,,
9,"Kickett, Derek",7,4,6,13,2,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
4,"Long, Michael",12,1,9,21,,,,2.0,,,,,2.0,3.0,3.0,,,,,,,,
27,"Madden, Simon",6,2,1,7,1,,9.0,1.0,,,,,2.0,7.0,,,,,,,,,
41,"Manning, Andrew",7,6,5,12,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
10,"ODonnell, Gary",17,2,6,23,,,,1.0,,,,,3.0,,,,,,,,,,
3,"Salmon, Paul",6,7,4,10,1,,10.0,1.0,,,,,,,,,,,,,,,
26,"Thompson, Mark",12,7,2,14,,,,,,,,,,1.0,,,,,,,,,
18,"Vander Haar, Paul",11,3,3,14,1,1.0,,1.0,,,,,4.0,,,,,,,,,,
32,"Watson, Tim",10,2,6,16,,4.0,,3.0,,,,,,1.0,,,,,,,,,
24,"Werner, Michael",7,3,1,8,1,3.0,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,67,73,265,15,16.0,19.0,23.0,,,,,34.0,25.0,3.0,,,,,,,,
Opposition,Opposition,201,64,89,290,17,12.0,25.0,38.0,,,,,25.0,34.0,3.0,,,,,,,,
