St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Arnol, Jody",4,4,7,11,,,,1.0,,,,,1.0,,,,,,,,,,
18,"Bowey, Brett",13,7,7,20,1.0,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
15,"Coghlan, Frank",8,1,3,11,,,,2.0,,,,,1.0,,,,,,,,,,
34,"Daniels, Jayson",11,1,6,17,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
44,"Devonport, Craig",14,3,5,19,,,,,,,,,4.0,2.0,,,,,,,,,
2,"Frawley, Danny",14,7,10,24,,,,3.0,,,,,1.0,1.0,,,,,,,,,
6,"Grant, David",10,6,5,15,,,,1.0,,,,,,4.0,,,,,,,,,
10,"Harding, Paul",9,4,5,14,,,6.0,2.0,,,,,3.0,,,,,,,,,,
35,"Harvey, Robert",8,1,9,17,,1.0,,,,,,,,,,,,,,,,,
24,"Jeffrey, Russell",11,6,3,14,,,,,,,,,2.0,2.0,,,,,,,,,
9,"Kitschke, Damian",2,2,3,5,,,2.0,,,,,,,1.0,,,,,,,,,
3,"Krakouer, Jim",7,1,4,11,1.0,,,,,,,,,,,,,,,,,,
17,"Lamb, Jamie",12,5,3,15,,,,1.0,,,,,,2.0,,,,,,,,,
4,"Lockett, Tony",6,2,3,9,3.0,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Loewe, Stewart",9,5,3,12,1.0,1.0,5.0,1.0,,,,,2.0,2.0,,,,,,,,,
41,"Pekin, Tim",9,3,3,12,,,,,,,,,1.0,1.0,,,,,,,,,
37,"Rice, Dean",11,2,6,17,1.0,,,,,,,,2.0,1.0,,,,,,,,,
8,"Russo, Peter",12,1,1,13,,,,,,,,,1.0,,,,,,,,,,
26,"Taylor, Kain",8,1,2,10,,,,1.0,,,,,3.0,1.0,,,,,,,,,
7,"Winmar, Nicky",13,2,4,17,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
Totals,Totals,191,64,92,283,7.0,7.0,13.0,17.0,,,,,27.0,27.0,,,,,,,,,
Opposition,Opposition,262,118,160,422,16.0,21.0,23.0,25.0,,,,,27.0,27.0,6.0,,,,,,,,
