Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",25y 361d,151 (97-0-54 64.24%),62 (0.41),9 (7-0-2 77.78%),4 (0.44)
17,"Beams, Dayne",20y 98d,26 (17-0-9 65.38%),24 (0.92),←,
16,"Brown, Nathan",21y 155d,42 (24-0-18 57.14%),6 (0.14),←,
32,"Cloke, Travis",23y 77d,109 (63-0-46 57.80%),133 (1.22),←,
1,"Davis, Leon",28y 338d,193 (101-0-92 52.33%),247 (1.28),←,
31,"Dawes, Chris",22y 5d,15 (12-0-3 80.00%),17 (1.13),←,
4,"Didak, Alan",27y 95d,167 (97-0-70 58.08%),230 (1.38),←,
26,"Johnson, Ben",29y 46d,193 (105-0-88 54.40%),59 (0.31),←,
18,"Jolly, Darren",28y 196d,175 (93-2-80 53.71%),75 (0.43),9 (7-0-2 77.78%),5 (0.56)
8,"Lumumba, Heritier",23y 187d,94 (57-0-37 60.64%),9 (0.10),←,
30,"Macaffer, Brent",22y 82d,12 (7-0-5 58.33%),6 (0.50),←,
5,"Maxwell, Nick",26y 352d,127 (73-0-54 57.48%),26 (0.20),←,
11,"OBree, Shane",31y 67d,245 (126-0-119 51.43%),87 (0.36),226 (117-0-109 51.77%),84 (0.37)
10,"Pendlebury, Scott",22y 134d,85 (51-0-34 60.00%),50 (0.59),←,
20,"Reid, Ben",21y 22d,14 (6-0-8 42.86%),3 (0.21),←,
39,"Shaw, Heath",24y 175d,100 (59-0-41 59.00%),21 (0.21),←,
22,"Sidebottom, Steele",19y 139d,20 (14-0-6 70.00%),13 (0.65),←,
36,"Swan, Dane",26y 85d,134 (75-0-59 55.97%),84 (0.63),←,
13,"Thomas, Dale",22y 334d,94 (57-0-37 60.64%),75 (0.80),←,
34,"Toovey, Alan",23y 59d,50 (33-0-17 66.00%),8 (0.16),←,
21,"Wellingham, Sharrod",21y 318d,35 (23-0-12 65.71%),16 (0.46),←,
19,"Wood, Cameron",23y 78d,45 (20-0-25 44.44%),13 (0.29),29 (17-0-12 58.62%),13 (0.45)
Totals,Totals,24y 121d,2126 (1210-2-914 56.91%),1264 (0.59),,
C,"Malthouse, Mick",56y 277d,622 (351-4-267 56.75%),,244 (128-0-116 52.46%),
