Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",24y 57d,89 (49-1-39 55.62%),31 (0.35),55 (25-1-29 46.36%),11 (0.20)
3,"Breuer, Shayne",26y 359d,125 (71-3-51 58.00%),106 (0.85),54 (25-2-27 48.15%),29 (0.54)
26,"Burgoyne, Peter",21y 218d,45 (20-1-24 45.56%),33 (0.73),←,
7,"Chalmers, Brett",26y 134d,75 (32-1-42 43.33%),20 (0.27),25 (12-0-13 48.00%),12 (0.48)
12,"Cockatoo-Collins, Che",24y 183d,97 (54-3-40 57.22%),132 (1.36),12 (7-0-5 58.33%),23 (1.92)
28,"Daniels, Stephen",23y 1d,44 (20-2-22 47.73%),2 (0.05),←,
37,"Dew, Stuart",20y 17d,39 (17-1-21 44.87%),39 (1.00),←,
11,"Eagleton, Nathan",20y 298d,56 (26-2-28 48.21%),45 (0.80),←,
8,"Francis, Fabian",25y 315d,63 (28-1-34 45.24%),27 (0.43),40 (21-1-18 53.75%),10 (0.25)
10,"Francou, Josh",25y 28d,64 (29-2-33 46.88%),38 (0.59),←,
31,"French, Barnaby",23y 283d,22 (12-0-10 54.55%),11 (0.50),←,
38,"James, Roger",23y 318d,33 (16-1-16 50.00%),15 (0.45),←,
29,"Kingsley, Adam",24y 15d,57 (28-1-28 50.00%),15 (0.26),←,
20,"Lade, Brendon",23y 56d,65 (30-2-33 47.69%),44 (0.68),←,
9,"Lyle, Brayden",26y 182d,86 (43-2-41 51.16%),14 (0.16),60 (29-2-29 50.00%),9 (0.15)
33,"Mead, Darren",28y 159d,66 (31-2-33 48.48%),5 (0.08),←,
14,"Paxman, Stephen",28y 274d,165 (52-1-112 31.82%),23 (0.14),63 (30-1-32 48.41%),5 (0.08)
6,"Schofield, Jarrad",24y 217d,84 (49-0-35 58.33%),53 (0.63),21 (10-0-11 47.62%),19 (0.90)
36,"Stevens, Nick",19y 244d,40 (19-1-20 48.75%),23 (0.57),←,
16,"Tredrea, Warren",20y 254d,38 (18-0-20 47.37%),73 (1.92),←,
1,"Wanganeen, Gavin",26y 78d,178 (98-5-75 56.46%),90 (0.51),51 (25-2-24 50.98%),27 (0.53)
15,"Wilson, Michael",22y 287d,66 (31-2-33 48.48%),24 (0.36),←,
Totals,Totals,24y 48d,1597 (773-34-790 48.40%),863 (0.54),,
C,"Williams, Mark",41y 14d,23 (12-0-11 52.17%),,←,
