Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 91d,107 (42-1-64 39.72%),276 (2.58),←,
35,"Corr, Aidan",23y 45d,48 (19-1-28 40.63%),1 (0.02),←,
1,"Davis, Phil",26y 305d,110 (50-1-59 45.91%),6 (0.05),92 (39-1-52 42.93%),5 (0.05)
24,"de Boer, Matt",27y 113d,144 (82-2-60 57.64%),51 (0.35),6 (4-1-1 75.00%),3 (0.50)
31,"Finlayson, Jeremy",21y 142d,1 (0-1-0 50.00%),,←,
19,"Haynes, Nick",25y 44d,70 (31-1-38 45.00%),6 (0.09),←,
17,"Johnson, Steve",33y 362d,286 (201-4-81 70.98%),506 (1.77),33 (23-1-9 71.21%),54 (1.64)
22,"Kelly, Josh",22y 139d,73 (39-1-33 54.11%),41 (0.56),←,
15,"Kennedy, Matthew",20y 86d,13 (8-1-4 65.38%),5 (0.38),←,
38,"Lloyd, Daniel",25y 133d,6 (5-1-0 91.67%),4 (0.67),←,
37,"Lobb, Rory",24y 142d,45 (27-1-17 61.11%),49 (1.09),←,
41,"Mumford, Shane",30y 361d,165 (108-3-54 66.36%),48 (0.29),65 (39-1-25 60.77%),9 (0.14)
12,"Patton, Jonathon",24y 42d,67 (32-1-34 48.51%),101 (1.51),←,
50,"Reid, Sam",27y 236d,42 (22-1-19 53.57%),20 (0.48),32 (16-1-15 51.56%),19 (0.59)
9,"Scully, Tom",26y 47d,140 (55-2-83 40.00%),65 (0.46),109 (42-1-66 38.99%),59 (0.54)
23,"Shaw, Heath",31y 216d,251 (154-3-94 61.95%),39 (0.16),78 (44-1-33 57.05%),2 (0.03)
5,"Shiel, Dylan",24y 114d,101 (41-1-59 41.09%),55 (0.54),←,
10,"Smith, Devon",24y 42d,102 (35-1-66 34.80%),94 (0.92),←,
20,"Tomlinson, Adam",23y 325d,81 (28-1-52 35.19%),19 (0.23),←,
8,"Ward, Callan",27y 82d,181 (78-1-102 43.37%),90 (0.50),121 (46-1-74 38.43%),57 (0.47)
6,"Whitfield, Lachie",22y 348d,79 (33-1-45 42.41%),37 (0.47),←,
16,"Wilson, Nathan",24y 175d,66 (35-1-30 53.79%),15 (0.23),←,
Totals,Totals,25y 196d,2178 (1125-31-1022 51.65%),1528 (0.70),,
C,"Cameron, Leon",44y 302d,82 (44-1-37 54.27%),,←,
