Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 155d,31 (10-0-21 32.26%),,←,
46,"Campbell, Wayne",18y 271d,9 (4-0-5 44.44%),3 (0.33),←,
16,"Cloke, David",36y 144d,324 (184-2-138 57.10%),315 (0.97),210 (120-2-88 57.62%),264 (1.26)
30,"Free, Tony",21y 359d,62 (20-0-42 32.26%),23 (0.37),←,
34,"Hogg, Jeff",24y 249d,98 (30-0-68 30.61%),181 (1.85),←,
42,"Honybun, David",29y 79d,44 (16-0-28 36.36%),34 (0.77),39 (13-0-26 33.33%),32 (0.82)
2,"Keays, Terry",21y 49d,33 (13-0-20 39.39%),37 (1.12),13 (4-0-9 30.77%),26 (2.00)
33,"Knights, Matthew",20y 259d,58 (18-0-40 31.03%),42 (0.72),←,
4,"Lambert, Craig",22y 259d,73 (21-0-52 28.77%),28 (0.38),←,
26,"Leys, Brian",23y 134d,60 (20-0-40 33.33%),6 (0.10),←,
39,"Mrakov, John",22y 216d,8 (3-0-5 37.50%),,5 (2-0-3 40.00%),
6,"Naish, Chris",19y 267d,16 (5-0-11 31.25%),21 (1.31),←,
22,"Nichols, Trent",22y 75d,55 (16-0-39 29.09%),46 (0.84),←,
9,"Pickering, Justin",23y 323d,58 (18-0-40 31.03%),54 (0.93),←,
35,"Pickering, Michael",27y 203d,128 (43-0-85 33.59%),157 (1.23),←,
21,"Powell, Tim",23y 68d,41 (12-0-29 29.27%),30 (0.73),←,
8,"Ryan, Stephen",20y 350d,31 (9-0-22 29.03%),32 (1.03),←,
41,"Turner, Scott",21y 21d,13 (4-0-9 30.77%),,←,
12,"Underwood, Andrew",23y 342d,19 (11-0-8 57.89%),8 (0.42),7 (3-0-4 42.86%),4 (0.57)
3,"Weightman, Dale",31y 261d,242 (111-2-129 46.28%),315 (1.30),←,
Totals,Totals,23y 259d,1403 (568-4-831 40.48%),1332 (0.95),,
C,"Bartlett, Kevin",44y 107d,79 (24-0-55 30.38%),,←,
