Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",7,6,,7,,,,2.0,1.0,1.0,,,1.0,,,3.0,4.0,2.0,,5.0,,,79.0
7,"Ash, Lachie",8,6,5,13,,,,3.0,2.0,5.0,,1.0,,,,5.0,9.0,1.0,,2.0,,1.0,82.0
32,"Briggs, Kieren",8,3,2,10,,1.0,14.0,1.0,,2.0,2.0,1.0,1.0,1.0,,7.0,2.0,2.0,,2.0,,,65.0
5 ↑,"Bruhn, Tanner",4,4,6,10,1,,,1.0,,1.0,1.0,6.0,,2.0,,6.0,5.0,,,1.0,,,62.0
3,"Coniglio, Stephen",16,4,4,20,1,1.0,,7.0,,3.0,3.0,2.0,,,,2.0,16.0,,,3.0,2.0,1.0,86.0
13,"Cumming, Isaac",17,10,4,21,,,,,4.0,2.0,,2.0,1.0,1.0,,6.0,12.0,,,1.0,,,85.0
4,"Greene, Toby",12,7,2,14,2,2.0,,3.0,,3.0,1.0,2.0,2.0,,,4.0,9.0,1.0,2.0,,,,93.0
12,"Green, Tom",11,4,9,20,,,,6.0,1.0,3.0,3.0,2.0,1.0,1.0,,11.0,10.0,,,1.0,,,72.0
19,"Haynes, Nick",14,9,3,17,,,,3.0,,3.0,,3.0,1.0,1.0,,3.0,14.0,,,2.0,,,84.0
27,"Himmelberg, Harry",18,11,5,23,1,,,,6.0,1.0,,2.0,1.0,,,5.0,14.0,,,3.0,1.0,,89.0
23,"Hogan, Jesse",13,12,4,17,4,2.0,1.0,3.0,,2.0,,5.0,1.0,2.0,3.0,8.0,10.0,3.0,4.0,2.0,,,87.0
2,"Hopper, Jacob",7,2,14,21,,1.0,,2.0,,1.0,7.0,7.0,1.0,4.0,,13.0,8.0,,,1.0,,1.0,73.0
25,"Keeffe, Lachlan",7,6,1,8,,,,,1.0,,,1.0,,1.0,,1.0,7.0,,,4.0,,,79.0
22,"Kelly, Josh",16,5,3,19,1,,,4.0,2.0,2.0,,1.0,,,,1.0,18.0,,,2.0,1.0,,82.0
40,"Kennedy, Adam",10,8,8,18,,,,1.0,,2.0,,,,,,3.0,15.0,,,2.0,1.0,1.0,88.0
38,"Lloyd, Daniel",9,5,1,10,1,,,3.0,,2.0,,2.0,,1.0,,1.0,10.0,,1.0,1.0,,,83.0
20 ↓,"Peatling, James",1,,,1,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,27.0
36,"Perryman, Harry",10,3,13,23,1,,,4.0,1.0,4.0,6.0,6.0,1.0,3.0,,12.0,11.0,,,1.0,,,86.0
11,"Preuss, Braydon",8,4,1,9,,1.0,23.0,1.0,2.0,5.0,3.0,4.0,,2.0,,5.0,4.0,2.0,,,,1.0,72.0
26,"Riccardi, Jake",12,9,5,17,,1.0,,1.0,,3.0,1.0,3.0,1.0,,,5.0,12.0,1.0,2.0,2.0,1.0,1.0,77.0
15,"Taylor, Sam",10,8,4,14,,,,4.0,2.0,,,1.0,2.0,1.0,,7.0,6.0,2.0,,3.0,,,95.0
8,"Ward, Callan",14,10,11,25,1,,,1.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,7.0,18.0,1.0,,,,2.0,77.0
6,"Whitfield, Lachie",19,8,10,29,1,1.0,,2.0,4.0,5.0,3.0,6.0,2.0,2.0,2.0,10.0,19.0,1.0,1.0,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,144,115,366,14,12.0,38.0,53.0,27.0,53.0,36.0,61.0,18.0,23.0,6.0,126.0,233.0,16.0,10.0,40.0,6.0,9.0,
Opposition,Opposition,180,81,140,320,10,9.0,27.0,47.0,38.0,38.0,30.0,51.0,23.0,18.0,,115.0,193.0,8.0,10.0,26.0,3.0,7.0,
