Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 156d,95 (51-0-44 53.68%),44 (0.46),←,
29,"Beaumont, Simon",23y 231d,51 (29-0-22 56.86%),39 (0.76),←,
21,"Bradley, Craig",35y 282d,304 (184-2-118 60.86%),209 (0.69),←,
20,"Brown, Fraser",28y 348d,160 (92-1-67 57.81%),91 (0.57),←,
16,"Camporeale, Scott",23y 355d,97 (60-0-37 61.86%),87 (0.90),←,
34,"De Iulio, Ron",27y 108d,101 (59-0-42 58.42%),70 (0.69),←,
25,"Fevola, Brendan",18y 193d,2 (2-0-0 100.00%),,←,
31,"Fletcher, Simon",20y 349d,3 (2-0-1 66.67%),2 (0.67),←,
36,"Hamill, Aaron",21y 346d,60 (28-0-32 46.67%),60 (1.00),←,
9,"Hickmott, Adrian",27y 124d,101 (64-0-37 63.37%),45 (0.45),51 (32-0-19 62.75%),21 (0.41)
12,"Lappin, Matthew",23y 165d,72 (37-1-34 52.08%),47 (0.65),17 (9-0-8 52.94%),21 (1.24)
22,"Manton, Glenn",26y 61d,115 (67-0-48 58.26%),33 (0.29),94 (56-0-38 59.57%),29 (0.31)
3,"Massie, Kris",19y 63d,15 (10-0-5 66.67%),5 (0.33),←,
5,"McKay, Andrew",29y 18d,146 (89-1-56 61.30%),22 (0.15),←,
18,"Murphy, Justin",23y 99d,82 (46-0-36 56.10%),78 (0.95),70 (37-0-33 52.86%),69 (0.99)
15,"Nelson, Ben",22y 190d,21 (11-0-10 52.38%),4 (0.19),←,
7,"Ratten, Brett",28y 21d,181 (105-0-76 58.01%),55 (0.30),←,
23,"Rice, Dean",31y 137d,192 (88-1-103 46.09%),80 (0.42),76 (43-0-33 56.58%),37 (0.49)
1,"Silvagni, Stephen",32y 62d,264 (166-1-97 63.07%),180 (0.68),←,
6,"Vance, Murray",19y 111d,1 (1-0-0 100.00%),,←,
30,"White, Adam",23y 204d,38 (20-0-18 52.63%),21 (0.55),←,
8,"Whitnall, Lance",19y 343d,58 (28-0-30 48.28%),98 (1.69),←,
Totals,Totals,25y 14d,2159 (1239-7-913 57.39%),1270 (0.59),,
C,"Parkin, David",56y 323d,485 (285-2-198 58.97%),,322 (198-2-122 61.80%),
