Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 145d,189 (77-3-109 41.53%),299 (1.58),5 (2-0-3 40.00%),9 (1.80)
16,"Brown, Luke",21y 210d,29 (14-0-15 48.28%),2 (0.07),←,
44,"Crouch, Matt",18y 364d,3 (2-0-1 66.67%),1 (0.33),←,
32,"Dangerfield, Patrick",24y 15d,114 (58-0-56 50.88%),134 (1.18),←,
26,"Douglas, Richard",27y 73d,140 (71-0-69 50.71%),101 (0.72),←,
41,"Hartigan, Kyle",22y 164d,6 (4-0-2 66.67%),,←,
24,"Jacobs, Sam",26y 10d,87 (43-0-44 49.43%),18 (0.21),70 (36-0-34 51.43%),15 (0.21)
10,"Jaensch, Matthew",24y 214d,50 (22-0-28 44.00%),20 (0.40),←,
4,"Jenkins, Josh",25y 71d,31 (17-0-14 54.84%),43 (1.39),←,
17,"Kerridge, Sam",20y 359d,17 (8-0-9 47.06%),16 (0.94),←,
29,"Laird, Rory",20y 112d,21 (11-0-10 52.38%),2 (0.10),←,
27,"Lynch, Tom",23y 217d,30 (17-0-13 56.67%),44 (1.47),24 (13-0-11 54.17%),40 (1.67)
14,"Mackay, David",25y 269d,110 (63-0-47 57.27%),33 (0.30),←,
23,"Petrenko, Jared",24y 119d,74 (34-0-40 45.95%),49 (0.66),←,
1,"Podsiadly, James",32y 222d,88 (64-0-24 72.73%),175 (1.99),5 (2-0-3 40.00%),6 (1.20)
3,"Reilly, Brent",30y 159d,197 (108-0-89 54.82%),52 (0.26),←,
34,"Shaw, Sam",23y 15d,19 (13-0-6 68.42%),,←,
9,"Sloane, Rory",24y 34d,83 (43-0-40 51.81%),52 (0.63),←,
33,"Smith, Brodie",22y 96d,59 (32-0-27 54.24%),12 (0.20),←,
12,"Talia, Daniel",22y 200d,59 (33-0-26 55.93%),4 (0.07),←,
5,"Thompson, Scott",31y 37d,250 (137-0-113 54.80%),147 (0.59),211 (119-0-92 56.40%),130 (0.62)
11,"Wright, Matthew",24y 127d,63 (32-0-31 50.79%),49 (0.78),←,
Totals,Totals,24y 247d,1719 (903-3-813 52.53%),1253 (0.73),,
C,"Sanderson, Brenton",40y 52d,52 (30-0-22 57.69%),,←,
