Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",11,10,7,18,,,,1.0,4.0,,,1.0,,1.0,,4.0,15,1.0,,8.0,,,97.0
43,"Barrett, Jake",7,3,9,16,1.0,,,3.0,,4.0,,3.0,1.0,1.0,,8.0,9,,,,,1.0,78.0
4,"Bastinac, Ryan",10,5,6,16,,1.0,,,3.0,3.0,4.0,3.0,1.0,1.0,,5.0,13,,,,2.0,,91.0
9,"Beams, Dayne",21,10,9,30,3.0,1.0,,3.0,1.0,4.0,3.0,2.0,,,2.0,5.0,24,1.0,1.0,1.0,,1.0,90.0
13,"Berry, Jarrod",6,7,15,21,,1.0,,3.0,1.0,3.0,6.0,,,,,9.0,12,1.0,,,,1.0,84.0
20,"Cox, Cedric",7,4,11,18,1.0,,,5.0,,3.0,,1.0,1.0,,,7.0,11,,,1.0,3.0,1.0,71.0
27,"Gardiner, Darcy",7,8,6,13,,,,1.0,6.0,,,2.0,,1.0,,1.0,12,,,6.0,,,90.0
30,"Hipwood, Eric",5,4,2,7,2.0,1.0,,,,1.0,,,,,,,8,,2.0,1.0,1.0,,86.0
1,"Keays, Ben",4,5,4,8,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,3.0,6,,3.0,1.0,,2.0,81.0
35,"Lester, Ryan",13,9,13,26,1.0,,,1.0,3.0,1.0,1.0,,,,1.0,11.0,17,2.0,1.0,4.0,1.0,1.0,81.0
12,"Martin, Stefan",12,6,7,19,,1.0,24.0,1.0,,3.0,4.0,3.0,2.0,,,7.0,10,,1.0,4.0,,3.0,83.0
36,"Mathieson, Rhys",7,4,6,13,1.0,,,2.0,1.0,3.0,2.0,2.0,4.0,1.0,,6.0,6,,,,,1.0,59.0
32,"Mayes, Sam",17,12,6,23,,,,3.0,5.0,1.0,,2.0,2.0,,,1.0,23,,,4.0,,,88.0
6,"McCluggage, Hugh",10,4,7,17,1.0,,,2.0,2.0,3.0,,1.0,1.0,1.0,,1.0,16,,1.0,,,,68.0
25,"McStay, Daniel",11,10,7,18,,,,,5.0,1.0,,2.0,,,,8.0,12,2.0,,6.0,,,87.0
10,"Rich, Daniel",14,7,3,17,1.0,1.0,,3.0,2.0,4.0,,1.0,,1.0,,,16,,,,,,84.0
38,"Rockliff, Tom",3,1,7,10,,,,5.0,,2.0,5.0,1.0,1.0,1.0,,6.0,4,,,1.0,,1.0,85.0
23,"Schache, Josh",5,4,1,6,,,,1.0,,,,,1.0,,,2.0,4,,,1.0,,,78.0
28,"Taylor, Lewis",15,7,5,20,1.0,1.0,,1.0,2.0,5.0,1.0,1.0,1.0,,,5.0,15,,1.0,1.0,2.0,,84.0
14,"Walker, Josh",9,6,8,17,1.0,1.0,9.0,3.0,,4.0,1.0,4.0,1.0,1.0,,7.0,10,1.0,3.0,2.0,,1.0,76.0
29,"Witherden, Alex",18,7,4,22,1.0,,,2.0,5.0,3.0,,4.0,,,,3.0,15,1.0,,2.0,,,82.0
15,"Zorko, Dayne",19,4,7,26,3.0,1.0,,5.0,,7.0,5.0,3.0,3.0,2.0,3.0,12.0,15,1.0,1.0,1.0,2.0,2.0,75.0
Totals,Totals,231,137,150,381,17.0,10.0,33.0,47.0,41.0,55.0,33.0,37.0,19.0,12.0,6.0,111.0,273,10.0,14.0,44.0,11.0,15.0,
Opposition,Opposition,199,79,93,292,11.0,16.0,30.0,48.0,34.0,56.0,31.0,52.0,12.0,19.0,,129.0,159,15.0,17.0,44.0,7.0,9.0,
