Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Astbury, David",19y 134d,11 (5-0-6 45.45%),5 (0.45),←,
24,"Collins, Andrew",21y 235d,20 (8-0-12 40.00%),19 (0.95),←,
19,"Connors, Daniel",21y 291d,17 (9-0-8 52.94%),7 (0.41),←,
9,"Cotchin, Trent",20y 94d,39 (18-0-21 46.15%),12 (0.31),←,
3,"Deledio, Brett",23y 83d,121 (45-3-73 38.43%),90 (0.74),←,
10,"Edwards, Shane",21y 258d,62 (18-3-41 31.45%),35 (0.56),←,
15,"Farmer, Mitch",21y 187d,16 (5-0-11 31.25%),4 (0.25),13 (5-0-8 38.46%),4 (0.31)
25,"Graham, Angus",23y 85d,26 (8-1-17 32.69%),7 (0.27),←,
38,"Griffiths, Ben",18y 296d,5 (5-0-0 100.00%),3 (0.60),←,
23,"Jackson, Daniel",24y 76d,80 (24-2-54 31.25%),20 (0.25),←,
28,"King, Jake",26y 106d,49 (13-3-33 29.59%),9 (0.18),←,
36,"Martin, Dustin",19y 14d,14 (5-0-9 35.71%),8 (0.57),←,
40,"Moore, Kelvin",26y 107d,78 (21-1-56 27.56%),11 (0.14),←,
26,"Nahas, Robin",22y 242d,29 (7-1-21 25.86%),32 (1.10),←,
47,"Nason, Ben",21y 37d,15 (5-0-10 33.33%),13 (0.87),←,
17,"Newman, Chris",28y 53d,168 (55-3-110 33.63%),24 (0.14),←,
8,"Riewoldt, Jack",21y 252d,61 (21-2-38 36.07%),115 (1.89),←,
2,"Thursfield, Will",24y 82d,63 (20-3-40 34.13%),,←,
21,"Tuck, Shane",28y 198d,123 (43-3-77 36.18%),56 (0.46),←,
29,"Vickery, Ty",20y 40d,22 (7-1-14 34.09%),8 (0.36),←,
46,"Webberley, Jeromey",21y 363d,6 (2-0-4 33.33%),1 (0.17),←,
35,"White, Matt",23y 86d,65 (25-3-37 40.77%),27 (0.42),←,
Totals,Totals,22y 250d,1090 (369-29-692 33.85%),506 (0.46),,
C,"Hardwick, Damien",37y 326d,15 (5-0-10 33.33%),,←,
