Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 253d,137 (72-0-65 52.55%),119 (0.87),←,
17,"Bruce, Josh",28y 56d,123 (47-1-75 38.62%),182 (1.48),10 (5-0-5 50.00%),11 (1.10)
12,"Cordy, Zaine",23y 281d,80 (42-0-38 52.50%),10 (0.13),←,
9,"Crozier, Hayden",26y 223d,117 (55-0-62 47.01%),45 (0.38),48 (24-0-24 50.00%),1 (0.02)
35,"Daniel, Caleb",24y 27d,101 (52-0-49 51.49%),27 (0.27),←,
5,"Dunkley, Josh",23y 207d,70 (37-0-33 52.86%),38 (0.54),←,
44,"English, Tim",22y 359d,39 (19-0-20 48.72%),11 (0.28),←,
39,"Johannisen, Jason",27y 269d,136 (65-0-71 47.79%),43 (0.32),←,
42,"Keath, Alex",28y 196d,40 (21-1-18 53.75%),2 (0.05),10 (5-0-5 50.00%),1 (0.10)
21,"Liberatore, Tom",28y 79d,140 (61-0-79 43.57%),47 (0.34),←,
27,"Lipinski, Patrick",22y 17d,40 (19-0-21 47.50%),26 (0.65),←,
22,"Lloyd, Sam",30y 153d,86 (44-0-42 51.16%),110 (1.28),29 (14-0-15 48.28%),41 (1.41)
11,"Macrae, Jack",26y,151 (76-0-75 50.33%),36 (0.24),←,
16,"McLean, Toby",24y 185d,85 (45-0-40 52.94%),56 (0.66),←,
20,"Richards, Ed",21y 31d,50 (24-0-26 48.00%),22 (0.44),←,
6,"Smith, Bailey",19y 240d,33 (17-0-16 51.52%),14 (0.42),←,
37,"Smith, Roarke",23y 327d,18 (6-0-12 33.33%),4 (0.22),←,
23,"Vandermeer, Laitham",21y 182d,9 (5-0-4 55.56%),8 (0.89),←,
3,"Wallis, Mitch",27y 284d,143 (65-0-78 45.45%),89 (0.62),←,
19,"Weightman, Cody",19y 201d,3 (2-0-1 66.67%),3 (1.00),←,
34,"Williams, Bailey",22y 298d,51 (24-0-27 47.06%),9 (0.18),←,
10,"Wood, Easton",30y 334d,167 (86-0-81 51.50%),18 (0.11),←,
Totals,Totals,24y 340d,1819 (884-2-933 48.60%),919 (0.51),,
C,"Beveridge, Luke",49y 346d,126 (69-0-57 54.76%),,←,
