North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",1,,3,4,,,,1.0,,,,2.0,,2.0,,1.0,3.0,,,2.0,,,88.0
30,"Comben, Charlie",10,9,5,15,,,,,1.0,1.0,,1.0,1.0,1.0,,9.0,6.0,3.0,,1.0,,,94.0
4,"Corr, Aidan",11,5,4,15,,,,,2.0,,,3.0,,1.0,,4.0,9.0,,,5.0,,,93.0
25,"Curtis, Paul",6,2,9,15,,1.0,,4.0,,4.0,,2.0,,1.0,,4.0,10.0,,,,,1.0,82.0
9,"Davies-Uniacke, Luke",13,5,11,24,,,,7.0,2.0,5.0,4.0,2.0,2.0,,,12.0,12.0,,1.0,1.0,3.0,2.0,87.0
42,"Dawson, Kallan",4,1,3,7,,,,,4.0,,,1.0,1.0,,,3.0,3.0,1.0,,2.0,,,71.0
40,"Ford, Eddie",5,2,7,12,1,,,3.0,,1.0,,4.0,2.0,2.0,,8.0,4.0,1.0,1.0,,2.0,1.0,75.0
20,"Larkey, Nick",6,5,3,9,3,2.0,,,,,,2.0,,2.0,,3.0,7.0,,4.0,2.0,,,93.0
11,"McDonald, Luke",7,4,8,15,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,6.0,8.0,,,,,,82.0
10,"McKercher, Colby",18,7,7,25,,,,,6.0,1.0,,6.0,,,,3.0,14.0,,,1.0,3.0,,72.0
32,"Pink, Toby",3,1,4,7,2,,,1.0,,1.0,,1.0,,,,3.0,5.0,1.0,1.0,,,,75.0
24,"Powell, Tom",9,5,6,15,,,,3.0,1.0,2.0,5.0,3.0,,1.0,,7.0,8.0,,,,,,76.0
8,"Scott, Bailey",7,1,10,17,,,,3.0,5.0,1.0,2.0,4.0,1.0,,,10.0,7.0,,,,,,81.0
3,"Sheezel, Harry",11,4,18,29,,,,,2.0,2.0,5.0,4.0,,1.0,,7.0,23.0,,,,,2.0,84.0
14 ↓,"Shiels, Liam",1,1,4,5,,,,1.0,,,,,,,,1.0,4.0,,,,,,52.0
12,"Simpkin, Jy",17,5,9,26,1,,,1.0,4.0,4.0,3.0,7.0,,2.0,,8.0,17.0,,1.0,1.0,,2.0,82.0
15,"Stephens, Dylan",13,4,7,20,,,,2.0,6.0,1.0,2.0,2.0,1.0,,,4.0,14.0,,,,,,82.0
5 ↑,"Taylor, Curtis",2,2,2,4,,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,32.0
43,"Teakle, Brynn",5,3,1,6,,,6.0,1.0,,3.0,,,,,,1.0,5.0,1.0,,,,,66.0
13,"Tucker, Darcy",10,5,4,14,,,,6.0,3.0,1.0,,1.0,,,,3.0,11.0,,,1.0,,1.0,88.0
6,"Wardlaw, George",11,1,5,16,,,,4.0,2.0,4.0,3.0,4.0,1.0,,,6.0,10.0,,,,,,74.0
38,"Xerri, Tristan",8,3,10,18,,,20.0,5.0,3.0,1.0,6.0,3.0,4.0,1.0,,13.0,8.0,,,3.0,,,81.0
44,"Zurhaar, Cameron",14,7,7,21,2,1.0,,2.0,,6.0,2.0,3.0,1.0,1.0,,11.0,11.0,2.0,2.0,2.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,82,147,339,9,5.0,26.0,45.0,42.0,39.0,34.0,59.0,16.0,16.0,,129.0,201.0,9.0,10.0,21.0,8.0,9.0,
Opposition,Opposition,231,109,160,391,20,18.0,45.0,51.0,29.0,64.0,38.0,53.0,16.0,16.0,6.0,126.0,262.0,6.0,18.0,56.0,7.0,16.0,
