Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Angwin, Ryan",1,1,2,3,,,,1.0,,,,1.0,,1.0,,2.0,1.0,,,,,,46.0
7,"Ash, Lachie",11,5,8,19,1,,,4.0,5.0,4.0,1.0,2.0,1.0,,,4.0,15.0,,1.0,2.0,,,84.0
31 ↑,"Brander, Jarrod",9,6,3,12,1,,,1.0,,1.0,,3.0,,,,4.0,9.0,1.0,1.0,1.0,2.0,,54.0
5,"Bruhn, Tanner",5,3,5,10,,,,5.0,,3.0,1.0,3.0,1.0,2.0,,3.0,7.0,,,,,1.0,69.0
3,"Coniglio, Stephen",10,3,22,32,2,1.0,,3.0,1.0,1.0,3.0,4.0,,1.0,,14.0,18.0,,1.0,1.0,,1.0,86.0
13,"Cumming, Isaac",15,4,6,21,,,,3.0,5.0,4.0,,4.0,,,,2.0,13.0,,,1.0,,1.0,89.0
4,"Greene, Toby",18,6,3,21,7,2.0,,2.0,1.0,8.0,,,4.0,,3.0,10.0,10.0,3.0,4.0,,1.0,3.0,98.0
12,"Green, Tom",11,3,21,32,,,,4.0,4.0,3.0,8.0,3.0,1.0,,,13.0,20.0,,,1.0,,1.0,90.0
19,"Haynes, Nick",9,2,5,14,,,,,3.0,,,1.0,1.0,,,4.0,8.0,,,2.0,,,84.0
27,"Himmelberg, Harry",14,7,9,23,,,5.0,3.0,2.0,6.0,,3.0,1.0,,,7.0,13.0,1.0,,4.0,,,96.0
23,"Hogan, Jesse",7,7,1,8,3,1.0,,2.0,,2.0,,,,,,4.0,4.0,4.0,4.0,1.0,,,82.0
39,"Idun, Connor",7,2,9,16,,,,2.0,5.0,,,1.0,2.0,,,5.0,12.0,,,4.0,,,83.0
25,"Keeffe, Lachlan",6,3,7,13,,,24.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,,8.0,6.0,1.0,,8.0,,,85.0
22,"Kelly, Josh",8,1,9,17,,,,7.0,2.0,3.0,3.0,3.0,,,,5.0,13.0,1.0,,2.0,,2.0,89.0
40,"Kennedy, Adam",10,8,9,19,,,,1.0,3.0,2.0,1.0,,,,,3.0,14.0,1.0,,3.0,1.0,1.0,81.0
20,"Peatling, James",,1,1,1,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,48.0
11 ↓,"Preuss, Braydon",1,,,1,,,13.0,1.0,,1.0,,2.0,,2.0,,,1.0,,,,,,16.0
26,"Riccardi, Jake",10,7,2,12,2,1.0,,2.0,,3.0,,1.0,1.0,,,8.0,5.0,4.0,1.0,2.0,,1.0,92.0
28,"Sproule, Zach",2,2,1,3,,,3.0,2.0,,,,3.0,,,,1.0,2.0,,,2.0,,,80.0
15,"Taylor, Sam",5,4,6,11,,,,1.0,2.0,,2.0,1.0,1.0,1.0,,7.0,3.0,1.0,,10.0,,,96.0
8,"Ward, Callan",11,4,12,23,,1.0,,4.0,,3.0,7.0,3.0,,1.0,,13.0,11.0,,,1.0,,,84.0
10,"Wehr, Jacob",10,4,4,14,,,,4.0,1.0,6.0,,1.0,1.0,,,3.0,11.0,,,1.0,,1.0,76.0
6,"Whitfield, Lachie",13,4,17,30,,,,4.0,4.0,3.0,4.0,4.0,1.0,1.0,,10.0,20.0,,,2.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,87,162,355,16,9.0,45.0,61.0,39.0,56.0,34.0,46.0,17.0,11.0,3.0,131.0,217.0,17.0,12.0,48.0,4.0,13.0,
Opposition,Opposition,207,86,179,386,19,11.0,40.0,61.0,40.0,61.0,46.0,51.0,11.0,17.0,3.0,154.0,236.0,13.0,19.0,49.0,6.0,12.0,
