Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,6,7,19,1,1.0,,1.0,3.0,2.0,1.0,1.0,3.0,,,8.0,12.0,1.0,2.0,3.0,,,75.0
15,"Anderson, Noah",18,3,24,42,2,1.0,,4.0,1.0,6.0,4.0,2.0,2.0,,2.0,11.0,31.0,,,1.0,2.0,1.0,83.0
31 ↓,"Andrew, Mac",7,5,3,10,,,,,1.0,2.0,,2.0,2.0,,,4.0,7.0,2.0,,2.0,,,36.0
10,"Ballard, Charlie",7,4,3,10,,,,1.0,2.0,1.0,,2.0,,,,4.0,5.0,1.0,,9.0,,,98.0
16,"Berry, Tom",9,2,11,20,,,,5.0,1.0,4.0,2.0,4.0,,,,8.0,13.0,,1.0,3.0,,2.0,79.0
33,"Clohesy, Sam",10,5,5,15,,,,2.0,3.0,3.0,,1.0,,,,1.0,13.0,,,1.0,,,81.0
25,"Collins, Sam",6,4,3,9,,,,1.0,2.0,,,1.0,2.0,,,4.0,5.0,,,7.0,,,89.0
5 ↑,"Davies, Alex",3,,9,12,,,,6.0,,1.0,3.0,1.0,,1.0,,4.0,8.0,,,1.0,,,35.0
12,"Day, Sam",4,3,3,7,3,1.0,2.0,2.0,,,,,,,,6.0,2.0,2.0,2.0,2.0,,,67.0
8,"Fiorini, Brayden",7,6,7,14,,,,1.0,2.0,2.0,,2.0,,,,,14.0,,,1.0,1.0,1.0,86.0
3,"Flanders, Sam",19,7,18,37,,,,2.0,5.0,3.0,4.0,1.0,3.0,1.0,,9.0,24.0,,,1.0,,,84.0
19,"Humphrey, Bailey",11,2,5,16,5,1.0,,5.0,,5.0,1.0,3.0,1.0,,,10.0,6.0,,2.0,1.0,,,85.0
40,"Jeffrey, Joel",16,2,5,21,1,,,1.0,3.0,6.0,,8.0,,1.0,,4.0,13.0,,,1.0,2.0,,80.0
38,"Johnston, Lloyd",12,8,2,14,,,,6.0,,4.0,,1.0,1.0,,,3.0,11.0,,1.0,2.0,1.0,,81.0
34,"King, Ben",8,4,1,9,4,1.0,,1.0,,1.0,,1.0,1.0,1.0,,6.0,3.0,2.0,1.0,2.0,,,85.0
22,"Long, Ben",8,6,5,13,2,1.0,,4.0,,1.0,1.0,5.0,1.0,2.0,,7.0,7.0,1.0,4.0,5.0,,2.0,84.0
13,"Lukosius, Jack",11,5,5,16,5,,2.0,,1.0,4.0,,3.0,1.0,,1.0,7.0,8.0,1.0,3.0,1.0,,5.0,88.0
11,"Miller, Touk",10,2,22,32,,,,6.0,2.0,7.0,7.0,3.0,4.0,,,12.0,17.0,,,,,1.0,79.0
49,"Moyle, Ned",4,1,12,16,,,42.0,5.0,2.0,2.0,6.0,6.0,,6.0,,17.0,2.0,1.0,,4.0,,,83.0
18,"Rowell, Matt",16,,19,35,1,,,10.0,,7.0,8.0,4.0,3.0,1.0,3.0,13.0,21.0,,,,,3.0,78.0
6,"Sexton, Alex",19,10,13,32,,,,3.0,7.0,6.0,3.0,1.0,1.0,,,5.0,26.0,,,,2.0,1.0,86.0
24,"Swallow, David",10,4,9,19,2,,,4.0,2.0,5.0,3.0,5.0,,1.0,,10.0,10.0,1.0,,4.0,,1.0,75.0
32,"Uwland, Bodhi",13,3,5,18,,,,1.0,3.0,1.0,,3.0,,,,3.0,13.0,,,8.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,240,92,196,436,26,8.0,46.0,71.0,40.0,73.0,43.0,60.0,25.0,14.0,6.0,156.0,271.0,12.0,16.0,59.0,8.0,17.0,
Opposition,Opposition,200,49,154,354,15,10.0,39.0,57.0,46.0,56.0,47.0,81.0,14.0,25.0,,158.0,188.0,3.0,5.0,57.0,7.0,10.0,
