Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,4,16,28,1,,,6.0,2.0,5.0,7.0,5.0,3.0,4.0,,21.0,8.0,3.0,1.0,3.0,,1.0,96.0
11,"Bennell, Harley",9,4,7,16,1,,2.0,,,7.0,3.0,5.0,,3.0,,6.0,9.0,,,,,1.0,83.0
3,"Brennan, Jared",11,5,8,19,,,2.0,3.0,,3.0,3.0,4.0,,2.0,,6.0,13.0,,,1.0,,,79.0
36,"Broughton, Greg",10,3,10,20,,,,4.0,3.0,2.0,,2.0,2.0,,,8.0,12.0,1.0,,5.0,,1.0,89.0
12,"Day, Sam",8,4,8,16,,,,3.0,1.0,2.0,1.0,2.0,1.0,,,8.0,9.0,,,10.0,,,95.0
23 ↓,"Dixon, Charlie",4,3,2,6,,1.0,8.0,4.0,,1.0,,,,,,3.0,3.0,1.0,2.0,,,,49.0
33 ↑,"Hall, Aaron",3,1,4,7,,,,2.0,,2.0,3.0,1.0,,,,3.0,5.0,,,,,,30.0
5,"Harbrow, Jarrod",20,4,12,32,1,,,3.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,8.0,22.0,,,1.0,3.0,,86.0
7,"Hunt, Karmichael",3,4,3,6,1,1.0,,6.0,,,1.0,1.0,,1.0,,3.0,4.0,1.0,2.0,,,,85.0
37,"Lonergan, Jesse",4,1,5,9,,,,7.0,,2.0,1.0,2.0,,1.0,,4.0,5.0,,,,1.0,,78.0
19,"Lynch, Tom",4,3,2,6,,1.0,4.0,3.0,,2.0,,4.0,,2.0,,4.0,3.0,1.0,1.0,3.0,,,96.0
32,"Matera, Brandon",4,2,2,6,,,,2.0,1.0,1.0,,2.0,,,,2.0,4.0,,,,,,84.0
18,"McKenzie, Trent",8,7,9,17,,,,4.0,1.0,2.0,1.0,2.0,1.0,,,4.0,13.0,1.0,1.0,1.0,,1.0,79.0
29,"Murphy, Tom",12,4,8,20,,,,,3.0,2.0,,3.0,,1.0,,4.0,17.0,,,6.0,,1.0,92.0
1,"OMeara, Jaeger",8,2,10,18,2,,,9.0,,1.0,3.0,3.0,,,,9.0,9.0,,1.0,,,,85.0
10,"Prestia, Dion",12,5,9,21,1,,,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,7.0,13.0,,,,2.0,1.0,83.0
35,"Rischitelli, Michael",8,3,10,18,,1.0,1.0,5.0,1.0,1.0,6.0,5.0,3.0,1.0,,9.0,9.0,,,3.0,,,77.0
26,"Shaw, Matt",15,5,9,24,,2.0,,2.0,4.0,1.0,3.0,6.0,,,,6.0,16.0,,2.0,1.0,,,82.0
2,"Smith, Zac",4,2,4,8,,1.0,20.0,1.0,1.0,,2.0,1.0,4.0,,,7.0,2.0,1.0,1.0,2.0,,,85.0
25,"Stanley, Danny",14,10,8,22,,1.0,,4.0,2.0,1.0,1.0,3.0,,2.0,,5.0,17.0,,,1.0,,,87.0
24,"Swallow, David",11,4,9,20,,,,1.0,2.0,2.0,,4.0,,3.0,,6.0,13.0,,,4.0,,,86.0
16,"Thompson, Rory",7,2,3,10,,1.0,,2.0,,3.0,,1.0,,,,6.0,5.0,1.0,,5.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,82,158,349,7,12.0,37.0,74.0,26.0,45.0,43.0,60.0,18.0,23.0,1.0,139.0,211.0,10.0,11.0,46.0,6.0,6.0,
Opposition,Opposition,215,94,119,334,15,9.0,47.0,68.0,35.0,45.0,31.0,38.0,23.0,18.0,5.0,137.0,191.0,11.0,11.0,40.0,2.0,8.0,
