Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
5,"Boyd, Matthew",28y 225d,166 (86-2-78 52.41%),59 (0.36),←,
17,"Cooney, Adam",25y 191d,158 (85-2-71 54.43%),138 (0.87),←,
4,"Cross, Daniel",28y 10d,161 (82-3-76 51.86%),26 (0.16),←,
13,"Giansiracusa, Daniel",29y 29d,196 (93-4-99 48.47%),211 (1.08),←,
9,"Gilbee, Lindsay",29y 275d,190 (98-2-90 52.11%),108 (0.57),←,
1,"Grant, Jarrad",21y 277d,24 (15-0-9 62.50%),31 (1.29),←,
16,"Griffen, Ryan",24y 256d,124 (72-1-51 58.47%),78 (0.63),←,
28,"Hall, Barry",34y 60d,277 (142-3-132 51.81%),701 (2.53),27 (16-0-11 59.26%),90 (3.33)
7,"Higgins, Shaun",23y 36d,72 (40-1-31 56.25%),86 (1.19),←,
20,"Hill, Josh",22y 80d,57 (37-1-19 65.79%),74 (1.30),←,
15,"Hudson, Ben",32y 44d,129 (80-1-48 62.40%),15 (0.12),74 (48-1-25 65.54%),9 (0.12)
36,"Lake, Brian",29y 41d,173 (86-2-85 50.29%),25 (0.14),←,
21,"Liberatore, Tom",18y 328d,3 (2-0-1 66.67%),,←,
37,"Markovic, Lukas",24y 94d,3 (2-0-1 66.67%),,←,
38,"Morris, Dale",28y 101d,136 (80-2-54 59.56%),2 (0.01),←,
2,"Murphy, Robert",28y 304d,191 (88-4-99 47.12%),147 (0.77),←,
42,"Picken, Liam",24y 251d,46 (29-0-17 63.04%),17 (0.37),←,
23,"Roughead, Jordan",20y 157d,10 (8-0-2 80.00%),5 (0.50),←,
10,"Sherman, Justin",24y 73d,117 (50-3-64 44.02%),87 (0.74),3 (2-0-1 66.67%),2 (0.67)
18,"Stack, Brennan",22y 318d,14 (10-0-4 71.43%),14 (1.00),←,
14,"Ward, Callan",20y 364d,41 (25-0-16 60.98%),23 (0.56),←,
12,"Williams, Tom",24y 266d,59 (34-1-24 58.47%),2 (0.03),←,
Totals,Totals,25y 271d,2347 (1244-32-1071 53.00%),1849 (0.79),,
C,"Eade, Rodney",53y 5d,298 (164-4-130 55.70%),,146 (83-2-61 57.53%),
