Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",12,9,2,14,5,5.0,1.0,,,,,,,1.0,1.0,,,,,,,,
4,"Campbell, Tony",4,2,,4,,,,2.0,,,,,1.0,2.0,,,,,,,,,
25,"Eishold, Simon",15,3,6,21,2,,,,,,,,3.0,3.0,,,,,,,,,
21,"Febey, Steven",11,4,5,16,,,,,,,,,2.0,,,,,,,,,,
14,"Grinter, Rod",12,7,7,19,,,,3.0,,,,,,1.0,,,,,,,,,
33,"Healy, Greg",13,5,9,22,,1.0,,2.0,,,,,,1.0,,,,,,,,,
54,"Heaver, Brent",,,1,1,,,,,,,,,,,,,,,,,,,
28,"Howat, John",10,2,1,11,,,,,,,,,3.0,3.0,,,,,,,,,
45,"Jackson, Ricky",18,6,5,23,4,1.0,,,,,,,,1.0,2.0,,,,,,,,
17,"Lovett, Brett",14,4,8,22,,,,,,,,,3.0,,,,,,,,,,
3,"Lyon, Garry",20,9,6,26,2,2.0,1.0,1.0,,,,,3.0,2.0,3.0,,,,,,,,
46,"Mahoney, Mathew",3,2,3,6,,,4.0,,,,,,,1.0,,,,,,,,,
34,"Newport, Stephen",10,2,5,15,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Obst, Andrew",11,1,9,20,1,,,3.0,,,,,2.0,2.0,,,,,,,,,
41,"Rohde, Peter",3,,5,8,,,,,,,,,,1.0,,,,,,,,,
5,"Spalding, Earl",4,3,3,7,1,,1.0,,,,,,,1.0,,,,,,,,,
11,"Stynes, Jim",15,6,5,20,,,15.0,,,,,,2.0,2.0,,,,,,,,,
15,"Tingay, Stephen",18,4,4,22,1,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Viney, Jay",6,,6,12,,,,,,,,,,3.0,,,,,,,,,
8,"Yeats, Graeme",13,3,3,16,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,72,93,305,17,14.0,22.0,13.0,,,,,22.0,26.0,6.0,,,,,,,,
Opposition,Opposition,227,74,110,337,15,14.0,17.0,30.0,,,,,26.0,22.0,,,,,,,,,
