Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 210d,65 (37-1-27 57.69%),11 (0.17),←,
47,"Austin, Mark",23y 70d,18 (7-0-11 38.89%),1 (0.06),3 (2-0-1 66.67%),
5,"Boyd, Matthew",29y 251d,191 (95-2-94 50.26%),69 (0.36),←,
17,"Cooney, Adam",26y 217d,174 (92-2-80 53.45%),151 (0.87),←,
4,"Cross, Daniel",29y 35d,186 (91-3-92 49.73%),27 (0.15),←,
40,"Dahlhaus, Luke",19y 257d,17 (7-0-10 41.18%),16 (0.94),←,
33,"Djerrkura, Nathan",23y 228d,17 (7-0-10 41.18%),8 (0.47),13 (5-0-8 38.46%),8 (0.62)
13,"Giansiracusa, Daniel",30y 54d,218 (101-4-113 47.25%),260 (1.19),←,
16,"Griffen, Ryan",25y 282d,148 (81-1-66 55.07%),103 (0.70),←,
25,"Hargrave, Ryan",30y 283d,196 (93-4-99 48.47%),37 (0.19),←,
7,"Higgins, Shaun",24y 61d,93 (48-1-44 52.15%),100 (1.08),←,
19,"Jones, Liam",21y 70d,31 (13-0-18 41.94%),31 (1.00),←,
36,"Lake, Brian",30y 67d,182 (87-2-93 48.35%),29 (0.16),←,
21,"Liberatore, Tom",19y 354d,21 (7-0-14 33.33%),4 (0.19),←,
27,"Minson, Will",27y 23d,121 (66-1-54 54.96%),62 (0.51),←,
2,"Murphy, Robert",29y 330d,215 (97-4-114 46.05%),152 (0.71),←,
42,"Picken, Liam",25y 277d,71 (38-0-33 53.52%),23 (0.32),←,
23,"Roughead, Jordan",21y 183d,23 (12-0-11 52.17%),8 (0.35),←,
11,"Sherman, Justin",25y 99d,131 (55-3-73 43.13%),104 (0.79),17 (7-0-10 41.18%),19 (1.12)
8,"Veszpremi, Patrick",22y 246d,17 (9-0-8 52.94%),16 (0.94),6 (4-0-2 66.67%),4 (0.67)
3,"Wallis, Mitch",19y 193d,10 (3-0-7 30.00%),2 (0.20),←,
10,"Wood, Easton",22y 243d,34 (17-0-17 50.00%),5 (0.15),←,
Totals,Totals,25y 51d,2179 (1063-28-1088 48.78%),1219 (0.56),,
C,"McCartney, Brendan",51y 194d,6 (2-0-4 33.33%),,←,
