St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",23y 258d,67 (26-1-40 39.55%),27 (0.40),←,
20,"Armitage, David",31y 6d,169 (69-1-99 41.12%),98 (0.58),←,
26,"Battle, Josh",20y 294d,20 (8-0-12 40.00%),10 (0.50),←,
15,"Billings, Jack",23y 308d,98 (35-1-62 36.22%),73 (0.74),←,
27,"Bruce, Josh",27y 14d,104 (39-1-64 37.98%),150 (1.44),90 (38-1-51 42.78%),147 (1.63)
2,"Carlisle, Jake",27y 264d,125 (55-1-69 44.40%),60 (0.48),40 (15-1-24 38.75%),6 (0.15)
11,"Clark, Hunter",20y 88d,20 (6-1-13 32.50%),3 (0.15),←,
7,"Dunstan, Luke",24y 144d,94 (35-2-57 38.30%),44 (0.47),←,
4,"Gresham, Jade",21y 302d,75 (31-1-43 42.00%),88 (1.17),←,
10,"Hannebery, Dan",28y 118d,209 (135-2-72 65.07%),95 (0.45),1 (0-0-1 0.00%),
40,"Hind, Nick",24y 307d,2 (1-0-1 50.00%),4 (2.00),←,
25,"Kent, Dean",25y 118d,76 (26-0-50 34.21%),75 (0.99),13 (6-0-7 46.15%),12 (0.92)
43,"Marsh, Jonathon",23y 248d,20 (8-0-12 40.00%),1 (0.05),5 (2-0-3 40.00%),1 (0.20)
19,"Marshall, Rowan",23y 210d,24 (6-0-18 25.00%),11 (0.46),←,
36,"McKenzie, Daniel",23y 36d,45 (18-0-27 40.00%),3 (0.07),←,
28,"Membrey, Tim",25y 27d,83 (36-2-45 44.58%),150 (1.81),82 (35-2-45 43.90%),150 (1.83)
16,"Newnes, Jack",26y 118d,148 (52-2-94 35.81%),53 (0.36),←,
34,"Parker, Matthew",23y 148d,13 (6-0-7 46.15%),13 (1.00),←,
6,"Ross, Sebastian",26y 46d,115 (40-2-73 35.65%),17 (0.15),←,
5,"Savage, Shane",28y 168d,154 (74-2-78 48.70%),62 (0.40),98 (33-2-63 34.69%),25 (0.26)
35,"Sinclair, Jack",24y 130d,77 (29-1-47 38.31%),40 (0.52),←,
44,"Wilkie, Callum",23y 104d,13 (6-0-7 46.15%),,←,
Totals,Totals,24y 307d,1751 (741-20-990 42.32%),1077 (0.62),,
C,"Richardson, Alan",54y 36d,124 (43-2-79 35.48%),,123 (43-2-78 35.77%),
