Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 55d,40 (14-0-26 35.00%),56 (1.40),←,
23,"Clarkson, Alastair",29y 76d,130 (52-2-76 40.77%),83 (0.64),37 (10-0-27 27.03%),22 (0.59)
33,"Farmer, Jeff",20y 18d,39 (9-0-30 23.08%),59 (1.51),←,
21,"Febey, Steven",27y 327d,173 (89-0-84 51.45%),24 (0.14),←,
48,"Grgic, Brent",17y 277d,2 (1-0-1 50.00%),1 (0.50),←,
15,"Hopgood, Paul",23y 356d,74 (32-0-42 43.24%),8 (0.11),←,
27,"Ingerson, Anthony",27y 272d,70 (25-0-45 35.71%),39 (0.56),33 (9-0-24 27.27%),14 (0.42)
17,"Lovett, Brett",31y 53d,231 (121-1-109 52.60%),46 (0.20),←,
6,"Lovett, Glenn",27y 354d,119 (52-0-67 43.70%),73 (0.61),←,
35,"McDonald, Anthony",25y 29d,12 (2-0-10 16.67%),5 (0.42),←,
9,"Neitz, David",22y 171d,98 (41-0-57 41.84%),131 (1.34),←,
14,"Newton, Leigh",21y 109d,8 (2-0-6 25.00%),5 (0.63),←,
4,"Obst, Andrew",32y 327d,145 (70-0-75 48.28%),59 (0.41),←,
16,"Pyman, Robert",25y 279d,34 (14-0-20 41.18%),15 (0.44),13 (3-0-10 23.08%),6 (0.46)
5,"Schwarz, David",24y 353d,69 (29-1-39 42.75%),107 (1.55),←,
10,"Seecamp, Marcus",24y 350d,97 (34-0-63 35.05%),15 (0.15),46 (16-0-30 34.78%),5 (0.11)
29,"Smith, Shaun",28y 20d,92 (44-1-47 48.37%),113 (1.23),45 (17-0-28 37.78%),75 (1.67)
11,"Stynes, Jim",31y 80d,237 (121-1-115 51.27%),126 (0.53),←,
12,"Viney, Todd",31y 104d,187 (90-1-96 48.40%),67 (0.36),←,
22,"Woewodin, Shane",21y,15 (3-0-12 20.00%),3 (0.20),←,
13,"Yze, Adem",19y 294d,40 (13-0-27 32.50%),17 (0.43),←,
Totals,Totals,25y 203d,1912 (858-7-1047 44.87%),1052 (0.55),,
C,"Hutchison, Greg",40y 29d,6 (2-0-4 33.33%),,←,
