Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",15,4,5,20,,1.0,,3.0,4.0,1.0,3.0,6.0,,2.0,,7.0,14.0,,1.0,3.0,1.0,1.0,85.0
46,"Brown, Callum",4,3,,4,,,,2.0,,3.0,,1.0,,,,2.0,4.0,,,7.0,,,82.0
5,"Bruhn, Tanner",6,3,,6,,1.0,,1.0,1.0,3.0,,3.0,,2.0,,2.0,5.0,,,,2.0,,72.0
3,"Coniglio, Stephen",18,4,14,32,,1.0,,5.0,3.0,3.0,7.0,5.0,1.0,,,11.0,22.0,,1.0,3.0,1.0,,84.0
13,"Cumming, Isaac",17,3,3,20,,,,,6.0,1.0,,5.0,3.0,1.0,,5.0,9.0,,,,,,81.0
1 ↓,"Davis, Phil",3,3,4,7,,,,1.0,3.0,,,1.0,,1.0,,2.0,4.0,,,2.0,,,45.0
30,"Flynn, Matt",4,3,5,9,,,29.0,1.0,1.0,1.0,3.0,3.0,,,,5.0,4.0,,,3.0,,,78.0
4,"Greene, Toby",8,7,4,12,1,,,1.0,,5.0,,5.0,,1.0,,6.0,6.0,1.0,3.0,,,,95.0
12,"Green, Tom",8,4,12,20,,,1.0,,2.0,1.0,4.0,9.0,,2.0,,11.0,10.0,1.0,,2.0,,,84.0
19,"Haynes, Nick",5,3,2,7,,,,1.0,,,,2.0,1.0,,,4.0,3.0,,,1.0,,,84.0
27,"Himmelberg, Harry",14,4,8,22,,2.0,4.0,2.0,8.0,3.0,2.0,3.0,,,,7.0,8.0,1.0,,6.0,,,94.0
23,"Hogan, Jesse",7,9,9,16,2,2.0,1.0,3.0,,1.0,,2.0,,,,5.0,11.0,1.0,4.0,,,,87.0
25,"Keeffe, Lachlan",3,1,2,5,,,,3.0,1.0,,,,,,,3.0,3.0,1.0,,1.0,,,77.0
22,"Kelly, Josh",14,2,13,27,,,,5.0,2.0,4.0,3.0,5.0,2.0,1.0,,9.0,18.0,,,1.0,,1.0,85.0
40,"Kennedy, Adam",8,5,2,10,,,,1.0,4.0,1.0,,,,,,1.0,9.0,,,1.0,1.0,,61.0
38,"Lloyd, Daniel",7,4,2,9,,1.0,,5.0,,2.0,1.0,5.0,1.0,1.0,,2.0,7.0,,2.0,,,,84.0
33 ↑,"OHalloran, Xavier",1,1,2,3,,,,2.0,,,,1.0,,,,,3.0,,,,,,37.0
20,"Peatling, James",3,4,1,4,,1.0,,1.0,,1.0,,2.0,,,,,5.0,,1.0,1.0,,1.0,60.0
14,"Taranto, Tim",13,4,10,23,,1.0,,7.0,2.0,1.0,2.0,2.0,1.0,,,13.0,9.0,1.0,,,,,88.0
15,"Taylor, Sam",6,6,6,12,,,,3.0,4.0,,,,2.0,,,4.0,8.0,2.0,,6.0,,,98.0
8,"Ward, Callan",15,9,7,22,,,,2.0,7.0,1.0,1.0,2.0,1.0,,,10.0,12.0,1.0,,1.0,,,84.0
10,"Wehr, Jacob",6,2,1,7,,,,2.0,3.0,2.0,,,,,,,6.0,,,2.0,,,73.0
6,"Whitfield, Lachie",6,2,4,10,,,,2.0,,3.0,,,,,,4.0,5.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,90,116,307,3,11.0,35.0,53.0,51.0,37.0,26.0,62.0,12.0,11.0,,113.0,185.0,9.0,12.0,41.0,5.0,3.0,
Opposition,Opposition,237,114,162,399,12,12.0,27.0,51.0,34.0,65.0,37.0,57.0,12.0,12.0,6.0,134.0,267.0,9.0,17.0,54.0,4.0,10.0,
