Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,3,3,11,1,,,1.0,,5.0,1.0,2.0,3.0,1.0,,4.0,7.0,,1.0,,,3.0,76.0
15,"Anderson, Noah",20,6,11,31,,,,3.0,3.0,8.0,6.0,4.0,3.0,2.0,,13.0,19.0,,,,,1.0,87.0
2,"Atkins, Rory",15,7,6,21,,,,1.0,6.0,5.0,1.0,7.0,,3.0,,5.0,16.0,,,2.0,1.0,,67.0
10 ↓,"Ballard, Charlie",6,3,4,10,,,,,3.0,,1.0,2.0,,,,3.0,7.0,,,4.0,1.0,,61.0
30,"Casboult, Levi",4,4,3,7,4,,,,,1.0,,2.0,1.0,2.0,,7.0,,4.0,4.0,2.0,,,95.0
1,"Chol, Mabior",7,7,1,8,2,1.0,4.0,2.0,1.0,3.0,1.0,8.0,1.0,5.0,,4.0,7.0,1.0,4.0,1.0,,,82.0
25,"Collins, Sam",9,6,1,10,,,,1.0,3.0,1.0,,1.0,,,,5.0,5.0,2.0,,8.0,,,100.0
4,"Ellis, Brandon",18,4,11,29,2,,,2.0,3.0,1.0,1.0,4.0,,,2.0,7.0,16.0,,,3.0,,,86.0
50,"Farrar, Jy",11,6,,11,,,,1.0,4.0,2.0,1.0,,,,,1.0,8.0,,,3.0,2.0,,82.0
26,"Flanders, Sam",4,2,7,11,,,,,1.0,1.0,1.0,2.0,,,,4.0,8.0,,,,,,70.0
46,"Graham, Caleb",9,5,4,13,,,,1.0,2.0,3.0,,2.0,1.0,,,5.0,8.0,2.0,,10.0,,,96.0
36,"Hollands, Elijah",7,5,3,10,2,1.0,,3.0,1.0,1.0,1.0,3.0,,1.0,,4.0,6.0,1.0,2.0,,,,80.0
7,"Holman, Nick",1,1,7,8,,,,2.0,,1.0,,1.0,,,,5.0,3.0,,,,,,79.0
23,"Lemmens, Sean",2,,2,4,,,,3.0,,1.0,1.0,2.0,,2.0,,4.0,1.0,,,4.0,,,85.0
13,"Lukosius, Jack",9,1,2,11,1,2.0,,2.0,,3.0,1.0,2.0,1.0,,,4.0,8.0,,1.0,5.0,,2.0,78.0
44,"Macpherson, Darcy",4,,3,7,,,,4.0,,3.0,,2.0,3.0,2.0,,5.0,3.0,,,,,2.0,58.0
17 ↑,"Markov, Oleg",7,2,,7,,,,1.0,3.0,,,1.0,,,,1.0,5.0,,,1.0,2.0,,22.0
11,"Miller, Touk",20,2,14,34,,,,7.0,1.0,6.0,4.0,3.0,1.0,1.0,3.0,13.0,20.0,,,2.0,,1.0,90.0
22,"Rankine, Izak",5,2,5,10,1,,,2.0,,2.0,1.0,2.0,,2.0,,2.0,7.0,,1.0,1.0,,1.0,87.0
18,"Rowell, Matt",7,3,14,21,,1.0,,4.0,2.0,1.0,9.0,3.0,1.0,2.0,,12.0,8.0,,1.0,1.0,,,80.0
20,"Sharp, Jeremy",6,5,2,8,,1.0,,,,3.0,,,1.0,,,2.0,7.0,,,2.0,,,72.0
24,"Swallow, David",7,7,3,10,1,,,4.0,2.0,1.0,3.0,1.0,,1.0,,4.0,7.0,1.0,1.0,2.0,,,77.0
28,"Witts, Jarrod",6,2,8,14,,,50.0,7.0,2.0,,3.0,4.0,3.0,,,8.0,5.0,,,,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,83,114,306,14,9.0,54.0,51.0,37.0,52.0,36.0,58.0,19.0,24.0,5.0,122.0,181.0,11.0,15.0,51.0,6.0,10.0,
Opposition,Opposition,220,87,117,337,16,14.0,27.0,49.0,37.0,54.0,43.0,57.0,24.0,19.0,1.0,137.0,192.0,10.0,11.0,41.0,3.0,9.0,
