Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",11,4,12,23,,,,4.0,3.0,1.0,3.0,2.0,1.0,1.0,,6.0,17.0,,,2.0,,,87.0
18,"Cameron, Jeremy",13,7,8,21,4,6.0,,,,3.0,,4.0,,3.0,2.0,8.0,11.0,,5.0,1.0,,1.0,91.0
3,"Coniglio, Stephen",15,4,12,27,,1.0,,5.0,1.0,2.0,4.0,3.0,1.0,,,7.0,19.0,,1.0,,,,82.0
35,"Corr, Aidan",4,3,5,9,,,,,1.0,,,,1.0,,,3.0,6.0,,,5.0,,,91.0
1,"Davis, Phil",13,7,7,20,,,,1.0,6.0,,,3.0,2.0,,,7.0,14.0,,,10.0,,,88.0
4,"Greene, Toby",11,5,15,26,1,1.0,,3.0,,6.0,6.0,6.0,1.0,2.0,,11.0,14.0,,1.0,,,1.0,89.0
32,"Griffen, Ryan",8,3,21,29,,,,3.0,1.0,5.0,5.0,1.0,,,,13.0,17.0,,,2.0,1.0,2.0,83.0
19,"Haynes, Nick",13,6,7,20,,,,1.0,7.0,5.0,,,,,,7.0,13.0,3.0,,3.0,6.0,1.0,82.0
22 ↑,"Kelly, Josh",5,4,6,11,,1.0,,,,1.0,1.0,,,,,3.0,8.0,,1.0,,,,24.0
25,"McCarthy, Cam",12,6,6,18,5,2.0,,,,3.0,,1.0,,,1.0,4.0,14.0,1.0,4.0,1.0,,1.0,84.0
41,"Mumford, Shane",1,1,11,12,,,36.0,6.0,,1.0,5.0,1.0,1.0,1.0,,11.0,1.0,1.0,,1.0,,,86.0
7,"Palmer, Rhys",9,4,9,18,,1.0,,2.0,1.0,1.0,1.0,,,,,6.0,12.0,,1.0,1.0,,1.0,80.0
24,"Patfull, Joel",8,4,8,16,,1.0,,2.0,3.0,3.0,,3.0,1.0,1.0,,6.0,11.0,1.0,1.0,8.0,,,90.0
9,"Scully, Tom",16,6,12,28,,1.0,,6.0,2.0,4.0,2.0,1.0,1.0,,,9.0,21.0,,,,,1.0,92.0
23,"Shaw, Heath",12,4,9,21,,,,2.0,7.0,,,2.0,,,,5.0,12.0,1.0,,2.0,,,94.0
5,"Shiel, Dylan",17,3,22,39,1,2.0,,5.0,1.0,5.0,6.0,4.0,3.0,,3.0,16.0,20.0,,,4.0,3.0,1.0,81.0
10,"Smith, Devon",15,7,6,21,2,1.0,,5.0,1.0,8.0,1.0,,1.0,,,6.0,18.0,,2.0,4.0,,1.0,84.0
36,"Stewart, James",6,5,7,13,1,1.0,3.0,,,1.0,,1.0,,1.0,,7.0,6.0,3.0,3.0,,,1.0,80.0
17,"Treloar, Adam",13,3,14,27,2,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,,,7.0,19.0,,,2.0,2.0,1.0,85.0
8,"Ward, Callan",16,7,13,29,,,4.0,7.0,2.0,7.0,4.0,2.0,2.0,1.0,,9.0,20.0,,,2.0,,1.0,86.0
6 ↓,"Whitfield, Lachie",9,3,7,16,,,,,2.0,,1.0,2.0,,,,5.0,10.0,,,4.0,,,65.0
16,"Wilson, Nathan",9,2,6,15,,,,2.0,2.0,3.0,,1.0,,1.0,,4.0,11.0,,,3.0,1.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,98,223,459,16,23.0,44.0,57.0,42.0,60.0,42.0,39.0,16.0,11.0,6.0,160.0,294.0,10.0,19.0,55.0,13.0,14.0,
Opposition,Opposition,181,51,120,301,7,11.0,36.0,65.0,33.0,51.0,37.0,46.0,11.0,16.0,,134.0,163.0,7.0,6.0,57.0,4.0,5.0,
