Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Blease, Sam",22y 158d,30 (6-0-24 20.00%),24 (0.80),←,
10,"Byrnes, Shannon",29y 111d,122 (81-0-41 66.39%),110 (0.90),14 (2-0-12 14.29%),10 (0.71)
50,"Clisby, Mitch",23y 203d,6 (1-0-5 16.67%),,←,
36,"Davey, Aaron",30y 47d,173 (62-3-108 36.71%),173 (1.00),←,
6,"Dawes, Chris",25y 72d,82 (55-1-26 67.68%),95 (1.16),11 (1-0-10 9.09%),12 (1.09)
14,"Dunn, Lynden",26y 74d,112 (30-2-80 27.68%),90 (0.80),←,
48,"Fitzpatrick, Jack",22y 31d,11 (1-0-10 9.09%),14 (1.27),←,
8,"Frawley, James",24y 310d,116 (31-1-84 27.16%),3 (0.03),←,
37,"Gawn, Max",21y 209d,15 (4-0-11 26.67%),8 (0.53),←,
31,"Grimes, Jack",24y 77d,63 (14-2-47 23.81%),5 (0.08),←,
38,"Howe, Jeremy",23y 28d,52 (11-0-41 21.15%),60 (1.15),←,
45,"Jones, Matt",25y 282d,17 (2-0-15 11.76%),2 (0.12),←,
2,"Jones, Nathan",25y 188d,152 (37-3-112 25.33%),75 (0.49),←,
34,"Kent, Dean",19y 153d,10 (1-0-9 10.00%),3 (0.30),←,
25,"McDonald, Tom",20y 312d,34 (7-0-27 20.59%),,←,
21,"Pedersen, Cameron",26y 132d,24 (8-0-16 33.33%),24 (1.00),8 (1-0-7 12.50%),4 (0.50)
12,"Sylvia, Colin",27y 261d,152 (48-2-102 32.24%),126 (0.83),←,
35,"Tapscott, Luke",22y 29d,40 (9-1-30 23.75%),9 (0.22),←,
5,"Toumpas, Jimmy",19y 206d,11 (1-0-10 9.09%),,←,
9,"Trengove, Jack",21y 328d,74 (20-2-52 28.38%),37 (0.50),←,
7,"Viney, Jack",19y 105d,8 (1-0-7 12.50%),1 (0.13),←,
4,"Watts, Jack",22y 123d,68 (18-2-48 27.94%),50 (0.74),←,
Totals,Totals,23y 289d,1372 (448-19-905 32.65%),909 (0.66),,
C,"Craig, Neil",57y 197d,172 (93-0-79 54.07%),,6 (1-0-5 16.67%),
