North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",21y 326d,26 (18-0-8 69.23%),3 (0.12),←,
11,"Archer, Glenn",23y 55d,80 (47-0-33 58.75%),47 (0.59),←,
14,"Armstrong, Matt",29y 78d,165 (74-0-91 44.85%),87 (0.53),33 (22-0-11 66.67%),16 (0.48)
26,"Bell, Peter",20y 78d,10 (6-0-4 60.00%),12 (1.20),8 (6-0-2 75.00%),10 (1.25)
12,"Blakey, John",29y 299d,208 (97-0-111 46.63%),66 (0.32),73 (45-0-28 61.64%),28 (0.38)
16,"Capuano, Mathew",20y 259d,24 (15-0-9 62.50%),8 (0.33),←,
18,"Carey, Wayne",24y 357d,131 (76-0-55 58.02%),330 (2.52),←,
27,"Crocker, Darren",29y 53d,137 (64-1-72 47.08%),94 (0.69),←,
25,"Daniltchenko, Jason",20y 259d,16 (11-0-5 68.75%),2 (0.13),←,
6,"Fairley, Ian",31y 243d,201 (104-2-95 52.24%),148 (0.74),←,
17,"Freeborn, Glenn",23y 102d,16 (11-0-5 68.75%),8 (0.50),←,
34,"King, David",24y 72d,49 (31-0-18 63.27%),13 (0.27),←,
7,"Laidley, Dani",29y 52d,123 (73-1-49 59.76%),12 (0.10),71 (44-0-27 61.97%),1 (0.01)
4,"Martyn, Mick",27y 261d,159 (85-1-73 53.77%),14 (0.09),←,
31,"McKernan, Corey",22y 151d,54 (36-0-18 66.67%),55 (1.02),←,
22,"Roberts, Mark",30y 325d,149 (71-0-78 47.65%),124 (0.83),72 (45-0-27 62.50%),105 (1.46)
3,"Rock, Anthony",25y 232d,120 (70-0-50 58.33%),98 (0.82),←,
8,"Scott, Robert",27y 78d,164 (96-1-67 58.84%),187 (1.14),32 (21-0-11 65.63%),23 (0.72)
24,"Sholl, Craig",28y 140d,136 (76-0-60 55.88%),33 (0.24),←,
37,"Simpson, Adam",20y 92d,10 (8-0-2 80.00%),7 (0.70),←,
10,"Stevens, Anthony",24y 321d,115 (65-0-50 56.52%),57 (0.50),←,
Totals,Totals,25y 183d,2093 (1134-6-953 54.18%),1405 (0.67),,
C,"Pagan, Denis",48y 237d,78 (49-0-29 62.82%),,←,
