Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",31y 4d,178 (103-2-73 58.43%),70 (0.39),←,
21,"Bradley, Craig",29y 184d,162 (95-2-65 59.26%),117 (0.72),←,
20,"Brown, Fraser",22y 250d,47 (21-1-25 45.74%),20 (0.43),←,
35,"Dean, Peter",28y 47d,150 (91-1-58 61.00%),21 (0.14),←,
6,"Dorotich, Jon",30y 363d,128 (71-2-55 56.25%),99 (0.77),←,
12,"Gleeson, Adrian",25y 360d,125 (75-2-48 60.80%),117 (0.94),←,
13,"Hanna, Mil",27y 20d,112 (58-2-52 52.68%),47 (0.42),←,
17,"Heaver, Brent",21y 314d,18 (12-1-5 69.44%),26 (1.44),6 (3-1-2 58.33%),14 (2.33)
33,"Hogg, Matthew",24y 125d,79 (37-3-39 48.73%),11 (0.14),20 (13-1-6 67.50%),7 (0.35)
4,"Kernahan, Stephen",29y 236d,162 (96-2-64 59.88%),463 (2.86),←,
43,"Koutoufides, Anthony",20y 97d,10 (4-1-5 45.00%),2 (0.20),←,
44,"Madden, Justin",31y 329d,243 (147-2-94 60.91%),152 (0.63),198 (117-2-79 59.60%),132 (0.67)
5,"McKay, Andrew",22y 285d,4 (2-1-1 62.50%),1 (0.25),←,
7,"Ratten, Brett",21y 288d,42 (21-0-21 50.00%),6 (0.14),←,
14,"Sexton, Michael",22y 51d,39 (19-1-19 50.00%),3 (0.08),←,
9,"Sholl, Brett",21y 230d,15 (9-1-5 63.33%),3 (0.20),←,
1,"Silvagni, Stephen",25y 329d,122 (76-1-45 62.70%),90 (0.74),←,
11,"Spalding, Earl",28y 45d,135 (86-1-48 64.07%),85 (0.63),26 (16-1-9 63.46%),22 (0.85)
38,"Welsh, Rohan",22y 200d,18 (11-1-6 63.89%),37 (2.06),←,
2,"Williams, Greg",29y 207d,161 (88-1-72 54.97%),136 (0.84),20 (12-1-7 62.50%),8 (0.40)
Totals,Totals,25y 326d,1950 (1122-28-800 57.54%),1506 (0.77),,
C,"Parkin, David",50y 225d,331 (190-2-139 57.70%),,168 (103-2-63 61.90%),
