West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
35,"Armstrong, Steven",22y 240d,50 (27-0-23 54.00%),30 (0.60),7 (5-0-2 71.43%),9 (1.29)
6,"Banfield, Drew",32y 194d,263 (153-3-107 58.75%),76 (0.29),←,
10,"Braun, Michael",28y 169d,183 (101-2-80 55.74%),56 (0.31),←,
26,"Butler, Sam",20y 238d,37 (26-0-11 70.27%),9 (0.24),←,
17,"Chick, Daniel",30y 211d,230 (127-4-99 56.09%),205 (0.89),81 (53-2-26 66.67%),46 (0.57)
9,"Cousins, Ben",28y 71d,228 (126-3-99 55.92%),198 (0.87),←,
20,"Cox, Dean",25y 39d,121 (68-1-52 56.61%),59 (0.49),←,
7,"Fletcher, Chad",27y 10d,144 (78-3-63 55.21%),68 (0.47),←,
23,"Glass, Darren",25y 118d,118 (65-2-51 55.93%),7 (0.06),←,
22,"Graham, Jaymie",23y 215d,25 (19-0-6 76.00%),12 (0.48),←,
39,"Hunter, Adam",25y 83d,105 (60-2-43 58.10%),45 (0.43),←,
38,"Jones, Brett",24y 34d,42 (30-0-12 71.43%),3 (0.07),←,
18,"Jones, Rowan",26y 294d,132 (66-3-63 51.14%),58 (0.44),←,
3,"Judd, Chris",23y 1d,112 (69-2-41 62.50%),116 (1.04),←,
19,"LeCras, Mark",20y 10d,6 (5-0-1 83.33%),7 (1.17),←,
21,"Lynch, Quinten",23y 228d,79 (52-0-27 65.82%),109 (1.38),←,
24,"Rosa, Matt",19y 290d,17 (11-0-6 64.71%),3 (0.18),←,
37,"Selwood, Adam",22y 131d,48 (33-0-15 68.75%),16 (0.33),←,
41,"Staker, Brent",22y 109d,69 (45-1-23 65.94%),46 (0.67),←,
5,"Stenglein, Tyson",26y 55d,151 (90-0-61 59.60%),45 (0.30),45 (34-0-11 75.56%),19 (0.42)
8,"Waters, Beau",20y 163d,30 (23-0-7 76.67%),7 (0.23),←,
44,"Wirrpanda, David",27y 37d,169 (93-3-73 55.92%),70 (0.41),←,
Totals,Totals,24y 283d,2359 (1367-29-963 57.95%),1245 (0.53),,
C,"Worsfold, John",37y 349d,117 (72-2-43 62.39%),,←,
