Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",11,8,6,17,1,,,2.0,,1.0,1.0,5.0,,2.0,,6.0,13.0,,3.0,2.0,,1.0,90.0
10,"Ballard, Charlie",12,10,4,16,,,,2.0,2.0,2.0,,2.0,1.0,1.0,,7.0,10.0,2.0,1.0,2.0,,1.0,83.0
35,"Budarick, Connor",16,11,3,19,,,,4.0,4.0,2.0,,2.0,1.0,1.0,,4.0,13.0,1.0,,1.0,,,77.0
30,"Casboult, Levi",6,5,1,7,2,1.0,1.0,,,2.0,,5.0,,3.0,,3.0,4.0,2.0,2.0,,,,100.0
1,"Chol, Mabior",3,,3,6,1,1.0,4.0,,,,,2.0,1.0,2.0,,7.0,1.0,,,5.0,,1.0,90.0
25,"Collins, Sam",9,5,1,10,,,,2.0,3.0,,,,5.0,,,5.0,6.0,1.0,,9.0,,,99.0
5,"Davies, Alex",5,3,3,8,,,,3.0,1.0,1.0,,3.0,,1.0,,4.0,5.0,,,,,,58.0
4,"Ellis, Brandon",19,10,7,26,,1.0,,1.0,3.0,1.0,2.0,2.0,,,,6.0,17.0,,1.0,2.0,,,88.0
50,"Farrar, Jy",11,8,4,15,,,,,1.0,2.0,,2.0,,,,3.0,11.0,1.0,,4.0,,,75.0
8,"Fiorini, Brayden",21,7,8,29,,1.0,,4.0,2.0,6.0,3.0,4.0,1.0,,3.0,9.0,20.0,,,,,1.0,75.0
7,"Holman, Nick",5,2,2,7,,3.0,,1.0,,2.0,1.0,1.0,,,,4.0,4.0,,1.0,,,,76.0
23,"Lemmens, Sean",14,10,,14,,,,1.0,6.0,1.0,,1.0,,,,,13.0,,,3.0,,,93.0
13 ↓,"Lukosius, Jack",6,3,,6,1,1.0,,1.0,,2.0,,,2.0,,,4.0,2.0,1.0,1.0,3.0,,,51.0
44 ↑,"Macpherson, Darcy",5,4,3,8,,,,2.0,,3.0,,2.0,1.0,1.0,,4.0,4.0,,1.0,,,1.0,19.0
11,"Miller, Touk",11,6,9,20,1,1.0,,4.0,,1.0,5.0,1.0,,,,11.0,10.0,,1.0,,,,85.0
27,"Powell, Wil",15,5,4,19,,1.0,,1.0,5.0,3.0,1.0,4.0,1.0,1.0,,10.0,7.0,,,4.0,1.0,,88.0
22,"Rankine, Izak",12,1,1,13,2,2.0,,1.0,1.0,4.0,2.0,2.0,3.0,1.0,,9.0,5.0,,,,5.0,1.0,78.0
41,"Rosas, Malcolm",5,1,2,7,,,,1.0,,2.0,,3.0,,1.0,,1.0,5.0,,,2.0,,,56.0
18,"Rowell, Matt",9,,7,16,,,,5.0,1.0,5.0,7.0,2.0,3.0,2.0,,15.0,2.0,,,,,,84.0
24,"Swallow, David",15,7,9,24,1,1.0,,7.0,,8.0,6.0,1.0,1.0,,2.0,9.0,15.0,,,,,,79.0
16,"Thompson, Rory",5,4,2,7,,,,2.0,1.0,1.0,,1.0,,,,2.0,5.0,,,4.0,,,84.0
14,"Weller, Lachie",11,4,3,14,1,,,1.0,,4.0,1.0,,2.0,,,5.0,8.0,,,,2.0,1.0,90.0
28,"Witts, Jarrod",9,4,10,19,,,37.0,2.0,2.0,2.0,7.0,3.0,4.0,3.0,1.0,11.0,8.0,1.0,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,118,92,327,10,15.0,42.0,47.0,32.0,55.0,36.0,48.0,26.0,19.0,6.0,139.0,188.0,9.0,11.0,43.0,8.0,7.0,
Opposition,Opposition,201,96,110,311,8,13.0,23.0,62.0,45.0,41.0,29.0,68.0,19.0,26.0,,124.0,182.0,13.0,13.0,36.0,8.0,7.0,
