Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",5,2,12,17,,,,4.0,,4.0,4.0,5.0,,3.0,,8.0,9.0,,,,,1.0,82.0
46,"Blicavs, Mark",6,4,6,12,,1.0,12.0,4.0,,1.0,1.0,4.0,,1.0,,7.0,6.0,1.0,1.0,2.0,,,77.0
12,"Bowes, Jack",17,9,7,24,1,,,2.0,,2.0,7.0,3.0,,,3.0,9.0,13.0,,1.0,2.0,,,71.0
5,"Cameron, Jeremy",8,4,1,9,3,3.0,,4.0,,,,2.0,,1.0,,4.0,5.0,,4.0,,,,96.0
13,"Clark, Jhye",13,8,3,16,,,,1.0,1.0,5.0,1.0,2.0,,,,2.0,13.0,,,1.0,,,55.0
45,"Close, Brad",13,6,3,16,1,2.0,,1.0,,2.0,1.0,3.0,1.0,,,2.0,12.0,,3.0,1.0,,,81.0
35,"Dangerfield, Patrick",16,3,6,22,,2.0,,2.0,,10.0,6.0,3.0,3.0,1.0,,9.0,13.0,1.0,,1.0,1.0,,77.0
16,"De Koning, Sam",12,3,10,22,,,7.0,1.0,1.0,4.0,4.0,8.0,1.0,4.0,,5.0,14.0,,,3.0,,1.0,71.0
28,"Dempsey, Oliver",8,10,9,17,1,,,4.0,,1.0,,1.0,,,,2.0,15.0,,1.0,2.0,4.0,,100.0
22,"Duncan, Mitch",13,9,4,17,,,,3.0,3.0,1.0,,,,,,2.0,13.0,,,4.0,,,77.0
39,"Guthrie, Zach",14,8,4,18,,,,1.0,3.0,1.0,,,1.0,,,5.0,12.0,,,2.0,,1.0,84.0
38,"Henry, Jack",15,10,1,16,,,,2.0,6.0,,1.0,1.0,,,,3.0,13.0,,,4.0,,,92.0
36 ↑,"Henry, Oliver",1,1,4,5,1,,,,,1.0,,2.0,,,,5.0,,1.0,1.0,,,,24.0
9,"Holmes, Max",20,9,7,27,,,,3.0,6.0,4.0,2.0,,1.0,,1.0,2.0,21.0,,,,2.0,,81.0
17,"Humphries, Lawson",19,13,4,23,,,,1.0,3.0,4.0,,2.0,,1.0,,4.0,18.0,,,2.0,,,77.0
8,"Kolodjashnij, Jake",12,10,3,15,,,,2.0,3.0,,,3.0,3.0,1.0,,6.0,10.0,1.0,,3.0,,,94.0
7,"Mannagh, Shaun",10,3,4,14,1,1.0,,4.0,,2.0,,1.0,,,,3.0,7.0,1.0,1.0,,,1.0,83.0
32,"Miers, Gryan",15,7,12,27,1,1.0,,4.0,,6.0,5.0,4.0,3.0,,,12.0,15.0,,,1.0,,,84.0
33 ↓,"Neale, Shannon",3,3,2,5,2,,3.0,2.0,,,,2.0,,,,3.0,2.0,1.0,1.0,,,,69.0
23,"Rohan, Gary",7,1,3,10,,,,1.0,,5.0,,1.0,,,,4.0,6.0,,,1.0,,1.0,78.0
18,"Stengle, Tyson",13,5,3,16,2,1.0,,3.0,,5.0,3.0,3.0,1.0,,,5.0,10.0,,1.0,,,1.0,84.0
44,"Stewart, Tom",20,9,6,26,,,,4.0,2.0,4.0,5.0,4.0,1.0,1.0,,12.0,13.0,,,2.0,,1.0,72.0
2,"Tuohy, Zach",16,8,3,19,,,,,2.0,,2.0,1.0,,1.0,,3.0,12.0,,,2.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,276,145,117,393,13,13.0,22.0,53.0,30.0,62.0,42.0,55.0,15.0,14.0,4.0,117.0,252.0,6.0,14.0,33.0,7.0,7.0,
Opposition,Opposition,200,75,137,337,10,11.0,64.0,58.0,47.0,40.0,35.0,57.0,14.0,15.0,2.0,120.0,192.0,7.0,13.0,47.0,1.0,6.0,
