Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 50d,170 (97-0-73 57.06%),151 (0.89),47 (13-0-34 27.66%),31 (0.66)
9,"Carr, Matthew",24y 112d,75 (20-1-54 27.33%),27 (0.36),47 (13-0-34 27.66%),25 (0.53)
10,"Cook, Troy",26y 251d,113 (45-0-68 39.82%),45 (0.40),70 (21-0-49 30.00%),34 (0.49)
24,"Croad, Trent",23y 42d,107 (54-1-52 50.93%),123 (1.15),23 (10-0-13 43.48%),43 (1.87)
33,"Farmer, Jeff",25y 300d,142 (62-0-80 43.66%),294 (2.07),24 (10-0-14 41.67%),35 (1.46)
14,"Grover, Antoni",23y 40d,43 (13-0-30 30.23%),4 (0.09),←,
42,"Haddrill, Robert",22y 82d,12 (4-0-8 33.33%),,←,
39,"Haines, Daniel",22y 9d,13 (6-0-7 46.15%),3 (0.23),←,
4,"Hasleby, Paul",21y 312d,67 (20-0-47 29.85%),51 (0.76),←,
43,"Hayden, Roger",22y 132d,9 (4-0-5 44.44%),,←,
11,"Headland, Des",22y 89d,56 (42-0-14 75.00%),56 (1.00),4 (2-0-2 50.00%),4 (1.00)
28,"Koops, Steven",24y 270d,66 (24-0-42 36.36%),45 (0.68),←,
20,"Longmuir, Justin",22y 89d,60 (17-0-43 28.33%),72 (1.20),←,
8,"McManus, Shaun",27y 70d,127 (39-0-88 30.71%),63 (0.50),←,
34,"Medhurst, Paul",21y 130d,24 (10-0-14 41.67%),43 (1.79),←,
23,"Parker, Shane",30y 61d,150 (49-0-101 32.67%),9 (0.06),←,
29,"Pavlich, Matthew",21y 110d,65 (19-0-46 29.23%),58 (0.89),←,
12,"Polak, Graham",18y 308d,9 (5-0-4 55.56%),,←,
2,"Simmonds, Troy",24y 281d,64 (30-0-34 46.88%),21 (0.33),24 (10-0-14 41.67%),14 (0.58)
19,"Walker, James",24y 95d,79 (23-0-56 29.11%),8 (0.10),←,
26,"Waterhouse, Clive",28y 301d,92 (30-0-62 32.61%),166 (1.80),←,
6,"Woods, Dion",21y 85d,22 (7-0-15 31.82%),4 (0.18),←,
Totals,Totals,23y 329d,1565 (620-2-943 39.62%),1243 (0.79),,
C,"Connolly, Chris",40y 26d,27 (12-0-15 44.44%),,26 (11-0-15 42.31%),
