Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",12,2,7,19,1,,3.0,5.0,,4.0,2.0,2.0,1.0,2.0,,7.0,12.0,,,,,2.0,75.0
46,"Begley, Colm",10,5,11,21,,,,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,6.0,15.0,,,4.0,,1.0,100.0
20,"Black, Simon",8,1,9,17,,1.0,,1.0,3.0,4.0,2.0,5.0,2.0,3.0,,5.0,12.0,,,1.0,1.0,,92.0
17,"Brennan, Jared",11,7,3,14,3,,,4.0,,5.0,1.0,,,,,3.0,10.0,1.0,2.0,2.0,,,89.0
16,"Brown, Jonathan",13,11,4,17,7,2.0,,,,1.0,,2.0,1.0,2.0,2.0,9.0,8.0,5.0,7.0,1.0,,,100.0
30,"Copeland, Robert",4,3,2,6,3,,,2.0,1.0,,,1.0,,1.0,,1.0,5.0,1.0,3.0,,,,100.0
18,"Corrie, Anthony",9,3,1,10,,,,1.0,1.0,4.0,,2.0,2.0,1.0,,3.0,7.0,,,3.0,,1.0,79.0
39,"Drummond, Josh",5,3,6,11,,,,1.0,1.0,1.0,1.0,,,,,5.0,7.0,1.0,,1.0,2.0,1.0,26.0
14,"Hadley, Richard",10,6,7,17,,,,1.0,4.0,2.0,,1.0,1.0,,,8.0,9.0,2.0,,3.0,1.0,,91.0
2,"Johnson, Chris",6,3,4,10,1,,,5.0,,2.0,3.0,2.0,2.0,1.0,,5.0,6.0,,,,,,96.0
44,"Lappin, Nigel",18,10,15,33,,,,5.0,4.0,6.0,4.0,3.0,1.0,1.0,,13.0,20.0,3.0,,1.0,3.0,2.0,87.0
23,"Leuenberger, Matthew",2,2,4,6,,1.0,6.0,2.0,,1.0,1.0,2.0,,2.0,,4.0,2.0,2.0,1.0,2.0,,,54.0
21,"Merrett, Daniel",3,1,6,9,,,,,3.0,,,,,,,3.0,6.0,,,15.0,1.0,,100.0
25,"Mills, Wayde",2,1,1,3,,1.0,,2.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,,62.0
8,"Notting, Tim",11,8,7,18,,,1.0,3.0,1.0,4.0,1.0,4.0,,1.0,,2.0,15.0,,,2.0,,1.0,87.0
6,"Power, Luke",8,1,6,14,,,,5.0,2.0,4.0,2.0,1.0,1.0,1.0,,4.0,10.0,,,2.0,,,92.0
35,"Rischitelli, Michael",6,4,8,14,,,,2.0,,1.0,1.0,,,,,3.0,11.0,,,1.0,,1.0,61.0
29,"Roe, Jason",8,8,5,13,,1.0,,3.0,4.0,2.0,,3.0,,1.0,,3.0,8.0,2.0,,2.0,1.0,,97.0
22,"Scott, Chris",4,2,2,6,,,,,1.0,,,3.0,,2.0,,1.0,5.0,,,3.0,,,69.0
28,"Selwood, Troy",10,9,10,20,,,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,15.0,,,3.0,,1.0,90.0
32,"Stiller, Cheynee",12,10,12,24,,,,5.0,1.0,4.0,2.0,3.0,1.0,1.0,,6.0,19.0,1.0,,3.0,1.0,,86.0
31,"Wood, Cameron",5,4,4,9,,,16.0,1.0,1.0,2.0,3.0,2.0,,2.0,,3.0,7.0,,,,1.0,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,104,134,311,15,13.0,27.0,53.0,32.0,52.0,27.0,42.0,15.0,25.0,3.0,99.0,211.0,18.0,14.0,49.0,11.0,10.0,
Opposition,Opposition,212,112,154,366,22,13.0,47.0,42.0,34.0,62.0,44.0,43.0,26.0,15.0,3.0,126.0,241.0,11.0,14.0,34.0,12.0,13.0,
