Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",27y 141d,90 (43-1-46 48.33%),34 (0.38),68 (35-1-32 52.21%),26 (0.38)
32,"Bourke, David",20y 158d,24 (15-0-9 62.50%),3 (0.13),←,
17,"Broderick, Paul",26y 164d,151 (72-1-78 48.01%),114 (0.75),58 (33-1-24 57.76%),34 (0.59)
21,"Bulluss, Paul",26y 144d,56 (22-1-33 40.18%),12 (0.21),←,
9,"Campbell, Wayne",23y 266d,108 (46-1-61 43.06%),67 (0.62),←,
15,"Charles, Justin",25y 261d,64 (33-2-29 53.13%),41 (0.64),28 (15-1-12 55.36%),17 (0.61)
10,"Daffy, Nick",23y 35d,60 (34-1-25 57.50%),78 (1.30),←,
14,"Dear, Greg",33y 59d,187 (130-1-56 69.79%),26 (0.14),50 (28-1-21 57.00%),8 (0.16)
25,"Gale, Brendon",27y 333d,133 (54-1-78 40.98%),141 (1.06),←,
1,"Gale, Michael",29y 177d,151 (66-1-84 44.04%),42 (0.28),46 (25-1-20 55.43%),13 (0.28)
2,"Gaspar, Darren",20y 26d,31 (12-0-19 38.71%),1 (0.03),10 (5-0-5 50.00%),
20,"Harrison, Ben",21y 150d,6 (3-0-3 50.00%),,4 (1-0-3 25.00%),
16,"Holland, Ben",19y 36d,4 (2-0-2 50.00%),2 (0.50),←,
8,"Merenda, Mark",20y 230d,33 (20-0-13 60.61%),19 (0.58),←,
28,"Moore, Ben",18y 347d,1 (1-0-0 100.00%),,←,
6,"Naish, Chris",24y 262d,120 (49-1-70 41.25%),183 (1.52),←,
7,"Prescott, Ashley",23y 278d,44 (24-1-19 55.68%),4 (0.09),←,
12,"Richardson, Matthew",21y 88d,53 (26-0-27 49.06%),158 (2.98),←,
4,"Rogers, Matthew",22y 203d,53 (29-1-23 55.66%),49 (0.92),←,
37,"Ryan, Damien",18y 317d,3 (1-0-2 33.33%),,←,
5,"Tape, Jamie",22y 71d,57 (32-1-24 57.02%),3 (0.05),←,
Totals,Totals,23y 248d,1429 (714-14-701 49.97%),977 (0.68),,
C,"Walls, Robert",45y 330d,319 (150-2-167 47.34%),,11 (5-0-6 45.45%),
