Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",24y 135d,56 (31-2-23 57.14%),5 (0.09),←,
46,"Blicavs, Mark",27y 31d,116 (77-2-37 67.24%),35 (0.30),←,
31,"Cunico, Jordan",21y 356d,4 (3-0-1 75.00%),2 (0.50),←,
35,"Dangerfield, Patrick",28y 23d,207 (117-1-89 56.76%),236 (1.14),53 (36-1-16 68.87%),73 (1.38)
22,"Duncan, Mitch",26y 322d,163 (119-1-43 73.31%),120 (0.74),←,
13,"Fogarty, Lachie",19y 27d,6 (3-0-3 50.00%),4 (0.67),←,
28,"Gregson, Cory",21y 236d,34 (17-1-16 51.47%),19 (0.56),←,
39,"Guthrie, Zach",19y 302d,14 (7-1-6 53.57%),,←,
26,"Hawkins, Tom",29y 281d,216 (157-2-57 73.15%),444 (2.06),←,
38,"Henry, Jack",19y 242d,5 (2-0-3 40.00%),,←,
33,"Horlin-Smith, George",25y 127d,49 (33-1-15 68.37%),26 (0.53),←,
11,"Kelly, Tim",23y 276d,6 (3-0-3 50.00%),7 (1.17),←,
8,"Kolodjashnij, Jake",22y 262d,53 (34-2-17 66.04%),,←,
27,"Menegola, Sam",26y 52d,36 (23-1-12 65.28%),29 (0.81),←,
21,"Murdoch, Jordan",26y 36d,96 (64-2-30 67.71%),66 (0.69),←,
34,"Parsons, James",21y 16d,25 (15-1-9 62.00%),21 (0.84),←,
17,"Ratugolea, Esava",19y 278d,5 (3-0-2 60.00%),4 (0.80),←,
14,"Selwood, Joel",29y 337d,255 (191-1-63 75.10%),147 (0.58),←,
1,"Stanley, Rhys",27y 148d,104 (50-1-53 48.56%),75 (0.72),46 (29-1-16 64.13%),35 (0.76)
44,"Stewart, Tom",25y 44d,27 (17-0-10 62.96%),2 (0.07),←,
40,"Thurlow, Jackson",24y 31d,41 (25-1-15 62.20%),8 (0.20),←,
2,"Tuohy, Zach",28y 139d,151 (67-2-82 45.03%),47 (0.31),31 (19-1-11 62.90%),7 (0.23)
Totals,Totals,24y 168d,1669 (1058-22-589 63.39%),1297 (0.78),,
C,"Scott, Chris",41y 360d,173 (121-2-50 70.52%),,←,
