St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
38,"Boxshall, Hugh",18y 302d,2 (1-0-1 50.00%),,←,
13,"Byrnes, Ryan",24y 6d,72 (39-0-33 54.17%),13 (0.18),←,
47,"Caminiti, Anthony",21y 151d,42 (19-0-23 45.24%),37 (0.88),←,
4,"Collard, Lance",20y 44d,11 (4-0-7 36.36%),6 (0.55),←,
34,"Garcia, Hugo",19y 352d,18 (9-0-9 50.00%),3 (0.17),←,
40,"Hall, Max",23y 24d,9 (4-0-5 44.44%),8 (0.89),←,
1,"Higgins, Jack",26y 51d,131 (74-1-56 56.87%),181 (1.38),88 (44-0-44 50.00%),152 (1.73)
8,"Hill, Bradley",31y 304d,264 (153-0-111 57.95%),106 (0.40),115 (59-0-56 51.30%),27 (0.23)
20,"Howard, Dougal",29y 45d,138 (71-0-67 51.45%),15 (0.11),93 (48-0-45 51.61%),1 (0.01)
6,"Macrae, Jack",30y 279d,258 (137-0-121 53.10%),59 (0.23),9 (4-0-5 44.44%),
19,"Marshall, Rowan",29y 166d,142 (67-0-75 47.18%),70 (0.49),←,
45,"OConnell, Liam",22y 66d,5 (3-0-2 60.00%),,←,
10,"Owens, Mitch",21y 227d,61 (30-0-31 49.18%),63 (1.03),←,
25,"Phillipou, Mattaes",20y 133d,38 (18-0-20 47.37%),23 (0.61),←,
43,"Sharman, Cooper",24y 288d,56 (26-0-30 46.43%),59 (1.05),←,
35,"Sinclair, Jack",30y 86d,196 (88-1-107 45.15%),66 (0.34),←,
9,"Steele, Jack",29y 147d,188 (83-1-104 44.41%),67 (0.36),171 (75-1-95 44.15%),58 (0.34)
14,"Stocker, Liam",25y 106d,74 (31-0-43 41.89%),2 (0.03),46 (23-0-23 50.00%),
7,"Wanganeen-Milera, Nasiah",22y 76d,72 (36-0-36 50.00%),12 (0.17),←,
29,"Webster, Jimmy",31y 315d,174 (73-1-100 42.24%),4 (0.02),←,
44,"Wilkie, Callum",29y 60d,141 (69-0-72 48.94%),1 (0.01),←,
22,"Wilson, Darcy",19y 264d,32 (15-0-17 46.88%),20 (0.63),←,
2,"Windhager, Marcus",21y 358d,61 (28-0-33 45.90%),8 (0.13),←,
Totals,Totals,24y 342d,2185 (1078-4-1103 49.34%),823 (0.38),,
C,"Lyon, Ross",58y 182d,361 (200-5-156 56.09%),,177 (104-4-69 59.89%),
