Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",8,6,4,12,,1.0,,6.0,,,,6.0,2.0,1.0,,5.0,7.0,,2.0,,,1.0,93.0
4,"Aish, James",11,2,2,13,,,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,,7.0,7.0,,,3.0,,,80.0
31,"Andrews, Harris",5,6,4,9,,,1.0,2.0,1.0,,1.0,2.0,,1.0,,4.0,6.0,2.0,,9.0,,,96.0
9,"Beams, Dayne",18,4,12,30,,1.0,,11.0,1.0,2.0,10.0,3.0,1.0,1.0,1.0,17.0,9.0,,,2.0,,,91.0
48,"Beasley, Hugh",7,2,5,12,,,,5.0,5.0,1.0,1.0,2.0,,1.0,,7.0,6.0,,,2.0,,,90.0
8,"Bewick, Rohan",9,3,3,12,1,1.0,,8.0,,3.0,3.0,1.0,,,,7.0,5.0,,1.0,,,,87.0
45,"Bourke, Jordon",3,1,3,6,,,2.0,2.0,,,1.0,,,,,2.0,3.0,,1.0,2.0,,,87.0
3,"Christensen, Allen",12,3,6,18,,,,5.0,,4.0,3.0,1.0,1.0,,,10.0,9.0,,,1.0,,,79.0
42,"Clarke, Justin",8,3,2,10,,,1.0,1.0,3.0,,,1.0,,,,3.0,6.0,,,5.0,,,99.0
27,"Gardiner, Darcy",9,3,5,14,,,,3.0,4.0,1.0,,2.0,2.0,2.0,,5.0,8.0,,,10.0,,,86.0
6,"Green, Josh",12,1,5,17,1,,,11.0,4.0,1.0,4.0,1.0,1.0,,,10.0,5.0,,,,,,80.0
35,"Lester, Ryan",5,3,5,10,,,1.0,5.0,,1.0,3.0,2.0,,2.0,,7.0,4.0,,,1.0,,,67.0
23,"Leuenberger, Matthew",4,1,3,7,2,,51.0,9.0,1.0,1.0,4.0,2.0,4.0,,,4.0,3.0,,,2.0,,,86.0
32 ↑,"Mayes, Sam",1,2,3,4,,,,2.0,,,,,,,,1.0,3.0,,,,,,30.0
25,"McStay, Daniel",3,3,5,8,1,1.0,,1.0,,2.0,,3.0,,,,6.0,2.0,2.0,1.0,4.0,,,88.0
22,"Paparone, Marco",9,3,3,12,,,,,3.0,2.0,,1.0,2.0,,,4.0,6.0,,,6.0,,,95.0
30,"Redden, Jack",13,3,7,20,,,,13.0,2.0,1.0,7.0,,,,,11.0,8.0,,,2.0,,2.0,86.0
10,"Rich, Daniel",16,2,4,20,,,,3.0,6.0,3.0,2.0,6.0,,2.0,,8.0,9.0,,,1.0,,,88.0
5,"Robinson, Mitch",13,1,3,16,1,,,14.0,,3.0,7.0,5.0,2.0,4.0,,9.0,6.0,,,2.0,,,70.0
14 ↓,"Staker, Brent",4,2,3,7,,,,2.0,,2.0,,3.0,,2.0,,5.0,2.0,1.0,,1.0,,,60.0
28,"Taylor, Lewis",6,3,11,17,1,,,4.0,1.0,1.0,,2.0,,1.0,,7.0,10.0,1.0,,1.0,,,83.0
15,"Zorko, Dayne",17,4,5,22,,,,9.0,2.0,2.0,4.0,4.0,2.0,1.0,,11.0,11.0,1.0,,3.0,2.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,61,103,296,7,6.0,56.0,121.0,36.0,31.0,52.0,49.0,18.0,19.0,1.0,150.0,135.0,7.0,5.0,57.0,2.0,3.0,
Opposition,Opposition,212,65,163,375,13,6.0,81.0,114.0,24.0,53.0,50.0,55.0,19.0,18.0,5.0,182.0,192.0,11.0,10.0,58.0,1.0,10.0,
